team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,0,12,0,13,13,0,0.5,0.49812692435459077
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,1,11,8.5,13,13,0,0.5557025907517197,0.6014196863178021
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,2,10,-37,11,9,2,0.33737843543691615,0.3352619663081156
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,3,9,30,8,9,-1,0.6359727685228853,0.6855641924221655
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,4,8,-27.5,8,6,2,0.43283693848897303,0.418209794106547
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,5,7,-50,8,6,2,0.32064464336215515,0.23696590689714037
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,6,6,-36,8,6,2,0.36783843543005845,0.34362521300081705
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,7,5,-67.5,8,5,3,0.23075725926301058,0.17890780634389183
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,8,4,4,3,3,0,0.5453072319421017,0.5472649385496197
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,9,3,-9,3,2,1,0.5294090104529944,0.5068802001226376
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,10,2,-2,2,0,2,0.7138570115137964,0.6504537523463844
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,11,1,5,2,0,2,0.8401117266328465,0.7072649364119098
The West Bank Occupiers,Bibee-di-Bobbidi-Boo,12,0,31,0,0,0,1,0.8205641391522689
The Novaks,Top Gunner: Henderson,0,12,0,13,13,0,0.5,0.49812692435459077
The Novaks,Top Gunner: Henderson,1,11,-1,13,13,0,0.4886135733868987,0.48581083454008395
The Novaks,Top Gunner: Henderson,2,10,9,11,13,-2,0.4640388962674297,0.4076656088472194
