team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,0,7,0,8,8,0,0.5133665308386524,0.49812692435459077
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,1,6,30,5,8,-3,0.5387654258762976,0.5357496509726745
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,2,5,26,5,8,-3,0.5318804077641124,0.49956813073950695
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,3,4,51,4,6,-2,0.7194057058781801,0.7658729908319405
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,4,3,69,3,5,-2,0.8676703299420925,0.8645023531406384
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,5,2,82.5,2,3,-1,0.956750408229501,0.9439965503107346
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,6,1,79,0,1,-1,0.9779494048311769,0.936336255532288
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,7,0,71.5,0,0,0,1,0.9711395138386812
The Traveling Secretaries,Book of Boba Chette,0,7,0,8,8,0,0.6111266265244347,0.49812692435459077
The Traveling Secretaries,Book of Boba Chette,1,6,-10,8,6,2,0.6097498269472581,0.5799652792980577
The Traveling Secretaries,Book of Boba Chette,2,5,49.5,5,6,-1,0.8204885461752053,0.8233375444136236
The Traveling Secretaries,Book of Boba Chette,3,4,64.5,4,5,-1,0.8546263170333505,0.8931646109083289
The Traveling Secretaries,Book of Boba Chette,4,3,108.5,3,5,-2,0.9768329466135856,0.9650813762106274
The Traveling Secretaries,Book of Boba Chette,5,2,79.5,3,2,1,0.9808401620253195,0.9699468635973415
The Traveling Secretaries,Book of Boba Chette,6,1,100,2,1,1,0.9950098176382807,0.9862473327250586
The Traveling Secretaries,Book of Boba Chette,7,0,125,0,0,0,1,0.9978762663718509
Mt. Everest Taquito Farmers,Ketel Bells,0,7,0,8,8,0,0.33608153437156413,0.49812692435459077
Mt. Everest Taquito Farmers,Ketel Bells,1,6,-9,8,7,1,0.35396335844493765,0.5068802001226376
Mt. Everest Taquito Farmers,Ketel Bells,2,5,-18.5,7,6,1,0.3066395810692345,0.41521015338541795
Mt. Everest Taquito Farmers,Ketel Bells,3,4,-54,6,3,3,0.29516938126945547,0.2624494034481072
Mt. Everest Taquito Farmers,Ketel Bells,4,3,-57.5,6,2,4,0.31101143305260515,0.20419704639705868
Mt. Everest Taquito Farmers,Ketel Bells,5,2,-26.5,4,1,3,0.4969564469032708,0.49146749147436164
Mt. Everest Taquito Farmers,Ketel Bells,6,1,49.5,2,1,1,0.9617469199571069,0.9093631657254921
Mt. Everest Taquito Farmers,Ketel Bells,7,0,57,0,0,0,1,0.9427537518937261
The Talmudic Tunnelers,All That is Wright,0,7,0,8,8,0,0.39725611928388704,0.49812692435459077
The Talmudic Tunnelers,All That is Wright,1,6,-4,8,6,2,0.518051226024596,0.6333077305792179
The Talmudic Tunnelers,All That is Wright,2,5,-3,7,6,1,0.45388763257999326,0.564931408024783
The Talmudic Tunnelers,All That is Wright,3,4,-36.5,6,5,1,0.3061860647782302,0.26047484426926354
The Talmudic Tunnelers,All That is Wright,4,3,-50,6,5,1,0.19262899832769423,0.17231938624601492
The Talmudic Tunnelers,All That is Wright,5,2,-37,3,2,1,0.26963069012331875,0.25674130402278544
The Talmudic Tunnelers,All That is Wright,6,1,-50.5,2,1,1,0.10143613907178842,0.16955971340261308
The Talmudic Tunnelers,All That is Wright,7,0,-30,1,0,1,0,0.3120933609551083
Blasphemous Hot Takes,Top Gunner: Henderson,0,7,0,8,8,0,0.6000927040608084,0.49812692435459077
Blasphemous Hot Takes,Top Gunner: Henderson,1,6,-30,8,7,1,0.4338006940950134,0.3120933609551083
Blasphemous Hot Takes,Top Gunner: Henderson,2,5,-17,6,5,1,0.49864980744153475,0.4294615768805252
Blasphemous Hot Takes,Top Gunner: Henderson,3,4,-41.5,5,5,0,0.17797493593364133,0.11379049502160009
Blasphemous Hot Takes,Top Gunner: Henderson,4,3,-49.5,4,3,1,0.24160151292332496,0.17511450297874642
Blasphemous Hot Takes,Top Gunner: Henderson,5,2,-45.5,4,3,1,0.19409283946383976,0.19876690011934373
Blasphemous Hot Takes,Top Gunner: Henderson,6,1,-25.5,1,2,-1,0.09984656987429733,0.20058275780443643
Blasphemous Hot Takes,Top Gunner: Henderson,7,0,-36,0,0,0,0,0.1441110111778926
The Novaks,The West Bank Occupiers,0,7,0,8,8,0,0.5934224798565826,0.49812692435459077
The Novaks,The West Bank Occupiers,1,6,-12,6,6,0,0.46298089618730165,0.3546074924492645
The Novaks,The West Bank Occupiers,2,5,-28.5,5,4,1,0.4143312510932762,0.32477107499305313
The Novaks,The West Bank Occupiers,3,4,6.5,4,3,1,0.6629507815179034,0.6527594503446434
The Novaks,The West Bank Occupiers,4,3,-33,4,3,1,0.3343550188022891,0.28757523629965326
The Novaks,The West Bank Occupiers,5,2,-20,3,2,1,0.43358720952189694,0.40109917974141157
The Novaks,The West Bank Occupiers,6,1,-39,2,1,1,0.18067194593466748,0.24216105332046464
The Novaks,The West Bank Occupiers,7,0,-15,0,0,0,0,0.3215438658501177
