team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Bibee-di-Bobbidi-Boo,All That is Wright,0,7,0,8,8,0,0.4072480451755767,0.49812692435459077
Bibee-di-Bobbidi-Boo,All That is Wright,1,6,-46,8,7,1,0.21392881373279435,0.19568381208743368
Bibee-di-Bobbidi-Boo,All That is Wright,2,5,-52,7,5,2,0.22828623801339532,0.22374270110671035
Bibee-di-Bobbidi-Boo,All That is Wright,3,4,-51,7,4,3,0.3009639277224927,0.2840868304993654
Bibee-di-Bobbidi-Boo,All That is Wright,4,3,-79,7,2,5,0.1876577676430335,0.113458782978351
Bibee-di-Bobbidi-Boo,All That is Wright,5,2,-46.5,4,2,2,0.24483653855749493,0.2613748591116478
Bibee-di-Bobbidi-Boo,All That is Wright,6,1,-37,1,1,0,0.09526984895598858,0.13813867192792775
Bibee-di-Bobbidi-Boo,All That is Wright,7,0,-29.5,0,0,0,0,0.1882778079896127
Ketel Bells,Top Gunner: Henderson,0,7,0,8,8,0,0.5885469143803929,0.49812692435459077
Ketel Bells,Top Gunner: Henderson,1,6,-18.5,7,7,0,0.43196925341634584,0.28512819705151693
Ketel Bells,Top Gunner: Henderson,2,5,-48.5,6,6,0,0.16653787076315768,0.08335960804628773
Ketel Bells,Top Gunner: Henderson,3,4,-27,4,6,-2,0.19495714491370153,0.15320024817003944
Ketel Bells,Top Gunner: Henderson,4,3,-7,4,3,1,0.5535773103862378,0.5263294306543334
Ketel Bells,Top Gunner: Henderson,5,2,-29,3,1,2,0.427386768157136,0.4046619534287912
Ketel Bells,Top Gunner: Henderson,6,1,-45,2,0,2,0.20775018696710107,0.2723198558777426
Ketel Bells,Top Gunner: Henderson,7,0,-28.5,0,0,0,0,0.1959250950912981
Book of Bob,The West Bank Occupiers,0,7,0,8,8,0,0.5041459708638404,0.49812692435459077
Book of Bob,The West Bank Occupiers,1,6,0.5,8,7,1,0.5672654653518298,0.5980899457777034
Book of Bob,The West Bank Occupiers,2,5,-28,6,5,1,0.3777474684723592,0.3290559268039346
Book of Bob,The West Bank Occupiers,3,4,-37.5,5,3,2,0.3591659186867616,0.33111840416378846
Book of Bob,The West Bank Occupiers,4,3,20,3,3,0,0.6894952362390658,0.7267308561068282
Book of Bob,The West Bank Occupiers,5,2,41.5,2,2,0,0.8796959869168957,0.8846896497816878
Book of Bob,The West Bank Occupiers,6,1,46.5,1,0,1,0.9646875542866786,0.8992614080379805
Book of Bob,The West Bank Occupiers,7,0,23.5,0,0,0,1,0.7596163836945508
Tucker? I hardly know her,The Novaks,0,7,0,8,8,0,0.38389970663556705,0.49812692435459077
Tucker? I hardly know her,The Novaks,1,6,22,5,8,-3,0.4059391871455391,0.4633911328331029
Tucker? I hardly know her,The Novaks,2,5,-1,4,7,-3,0.23509062105349002,0.27283654480831304
Tucker? I hardly know her,The Novaks,3,4,28,3,5,-2,0.565117638268425,0.582133258175621
Tucker? I hardly know her,The Novaks,4,3,52,3,4,-1,0.7706995300062588,0.8370605963508735
Tucker? I hardly know her,The Novaks,5,2,12.5,3,1,2,0.8314600891067203,0.7616760755354626
Tucker? I hardly know her,The Novaks,6,1,-15.5,1,0,1,0.4382791818442825,0.443830907846643
Tucker? I hardly know her,The Novaks,7,0,-30.5,0,0,0,0,0.18086186835319976
The Traveling Secretaries,Blasphemous Hot Takes,0,7,0,8,8,0,0.6339793911515212,0.49812692435459077
The Traveling Secretaries,Blasphemous Hot Takes,1,6,-9.5,6,6,0,0.5151279887349105,0.38328025777672553
The Traveling Secretaries,Blasphemous Hot Takes,2,5,39,5,6,-1,0.778810020427658,0.7558529185292814
The Traveling Secretaries,Blasphemous Hot Takes,3,4,40,4,5,-1,0.7279255354627272,0.7629701913517214
The Traveling Secretaries,Blasphemous Hot Takes,4,3,42.5,4,5,-1,0.7652954375351713,0.7801302848285664
The Traveling Secretaries,Blasphemous Hot Takes,5,2,75.5,3,3,0,0.9698305161242945,0.9761798506757668
The Traveling Secretaries,Blasphemous Hot Takes,6,1,79,1,2,-1,0.9753462315752565,0.936336255532288
The Traveling Secretaries,Blasphemous Hot Takes,7,0,80.5,0,0,0,1,0.9812845454963331
Mt. Everest Taquito Farmers,The Talmudic Tunnelers,0,7,0,8,8,0,0.47146625730723674,0.49812692435459077
Mt. Everest Taquito Farmers,The Talmudic Tunnelers,1,6,43,7,8,-1,0.6641373472177087,0.7834531450088309
Mt. Everest Taquito Farmers,The Talmudic Tunnelers,2,5,68,4,7,-3,0.7651184876522578,0.8206066289351165
Mt. Everest Taquito Farmers,The Talmudic Tunnelers,3,4,68.5,4,7,-3,0.7919178831943359,0.8232588114184564
Mt. Everest Taquito Farmers,The Talmudic Tunnelers,4,3,54,2,6,-4,0.6679255978279138,0.7738194545173767
Mt. Everest Taquito Farmers,The Talmudic Tunnelers,5,2,32,2,5,-3,0.5718123570600963,0.5537238794166921
Mt. Everest Taquito Farmers,The Talmudic Tunnelers,6,1,11,2,2,0,0.6415030727833914,0.6305513660313316
Mt. Everest Taquito Farmers,The Talmudic Tunnelers,7,0,52.5,0,1,-1,1,0.8396998664152304
