team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Place Your Betts,The  Lincoln Project,0,14,0,13,13,0,0.7172125651302512,0.49812692435459077
Place Your Betts,The  Lincoln Project,1,13,-1.5,13,12,1,0.750596319724865,0.5792316749182694
Place Your Betts,The  Lincoln Project,2,12,60,11,11,0,0.9367274053271922,0.950229529229955
Place Your Betts,The  Lincoln Project,3,11,68.5,11,9,2,0.9591092293197213,0.9626987898023412
Place Your Betts,The  Lincoln Project,4,10,65,10,8,2,0.9489896573292524,0.9577168413337621
Place Your Betts,The  Lincoln Project,5,9,69.5,7,7,0,0.9596036537839847,0.968245081282594
Place Your Betts,The  Lincoln Project,6,8,48.5,7,6,1,0.9230763126889807,0.9061015494068176
Place Your Betts,The  Lincoln Project,7,7,79.5,6,5,1,0.9653495793234723,0.9699468635973415
Place Your Betts,The  Lincoln Project,8,6,79.5,6,5,1,0.9672013764273542,0.9699468635973415
Place Your Betts,The  Lincoln Project,9,5,79.5,6,5,1,0.9672669415366071,0.9699468635973415
Place Your Betts,The  Lincoln Project,10,4,79.5,6,5,1,0.9616539959799664,0.9699468635973415
Place Your Betts,The  Lincoln Project,11,3,79.5,6,5,1,0.9677629475485698,0.9699468635973415
Place Your Betts,The  Lincoln Project,12,2,63,4,4,0,0.9384292490889155,0.9567738086420388
Place Your Betts,The  Lincoln Project,13,1,-5,4,2,2,0.6326514485752778,0.6246032131815737
Place Your Betts,The  Lincoln Project,14,0,7.5,2,2,0,1,0.5895497588707169
The West Bank Occupiers,Blasphemous Hot Takes,0,14,0,13,13,0,0.5441890632256354,0.49812692435459077
The West Bank Occupiers,Blasphemous Hot Takes,1,13,33,11,12,-1,0.7439401430321854,0.7101954432493056
The West Bank Occupiers,Blasphemous Hot Takes,2,12,46,11,12,-1,0.8050884193608199,0.8026239605888889
The West Bank Occupiers,Blasphemous Hot Takes,3,11,19.5,10,9,1,0.7025360220891321,0.7572191328913389
The West Bank Occupiers,Blasphemous Hot Takes,4,10,45,9,9,0,0.8285609498630304,0.9011517837694974
The West Bank Occupiers,Blasphemous Hot Takes,5,9,33.5,9,9,0,0.7685657541132861,0.8379934033636715
The West Bank Occupiers,Blasphemous Hot Takes,6,8,-23.5,8,6,2,0.5155755152214837,0.4548917362636685
The West Bank Occupiers,Blasphemous Hot Takes,7,7,-37.5,5,5,0,0.21902829850484748,0.1352312189722964
The West Bank Occupiers,Blasphemous Hot Takes,8,6,-37.5,5,5,0,0.21790557349492926,0.1352312189722964
The West Bank Occupiers,Blasphemous Hot Takes,9,5,-37.5,5,5,0,0.21540847266485114,0.1352312189722964
The West Bank Occupiers,Blasphemous Hot Takes,10,4,-37.5,5,5,0,0.19725127661992925,0.1352312189722964
