team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Burnes Notice,The Talmudic Tunnelers,0,14,0,16,16,0,0.503760672792674,0.4980916406925082
Burnes Notice,The Talmudic Tunnelers,1,13,20.5,15,16,-1,0.5885012388976177,0.6023532155909936
Burnes Notice,The Talmudic Tunnelers,2,12,10.5,15,14,1,0.5794669268898904,0.6833687416577038
Burnes Notice,The Talmudic Tunnelers,3,11,12.5,13,12,1,0.6027504649800409,0.6998387411447111
Burnes Notice,The Talmudic Tunnelers,4,10,8.5,13,11,2,0.607913070306023,0.734206226392786
Burnes Notice,The Talmudic Tunnelers,5,9,-15,10,8,2,0.5133046762598577,0.5293555937474078
Burnes Notice,The Talmudic Tunnelers,6,8,-34,9,8,1,0.34619766367477456,0.2790567225715656
Burnes Notice,The Talmudic Tunnelers,7,7,-35,9,7,2,0.38046559049707357,0.3436358548214882
Burnes Notice,The Talmudic Tunnelers,8,6,-48.5,8,7,1,0.2363931110550384,0.1810741082079312
Burnes Notice,The Talmudic Tunnelers,9,5,29.5,7,6,1,0.7421596187144477,0.8180235116630584
Burnes Notice,The Talmudic Tunnelers,10,4,12.5,5,4,1,0.6795733180684198,0.6998387411447111
Burnes Notice,The Talmudic Tunnelers,11,3,16,3,2,1,0.7746343878670703,0.7274431128125242
Burnes Notice,The Talmudic Tunnelers,12,2,29,2,2,0,0.7990664758833117,0.802572635234144
Ketel Bells,Blasphemous Hot Takes,0,14,0,16,16,0,0.4357963103160484,0.4980916406925082
Ketel Bells,Blasphemous Hot Takes,1,13,-24,15,14,1,0.34939532476649166,0.362858543693298
Ketel Bells,Blasphemous Hot Takes,2,12,-32,14,13,1,0.2938109028328055,0.29485660194784075
Ketel Bells,Blasphemous Hot Takes,3,11,-80,14,12,2,0.14599381628817729,0.08567011074157611
Ketel Bells,Blasphemous Hot Takes,4,10,-93,13,11,2,0.09790407245554689,0.05392455186437385
Ketel Bells,Blasphemous Hot Takes,5,9,-90,12,11,1,0.06606711310297976,0.042628057904577736
Ketel Bells,Blasphemous Hot Takes,6,8,-84.5,9,10,-1,0.05440401570124663,0.025557629074813775
Ketel Bells,Blasphemous Hot Takes,7,7,-120,8,7,1,0.01576534051471714,0.013786546328354068
Ketel Bells,Blasphemous Hot Takes,8,6,-124,7,6,1,0.010450924829660964,0.011836662372048251
Ketel Bells,Blasphemous Hot Takes,9,5,-170.5,7,4,3,0.005168547487158536,0.004540091409777396
Ketel Bells,Blasphemous Hot Takes,10,4,-185,7,4,3,0.0030427206183364763,0.0026550879080547755
Ketel Bells,Blasphemous Hot Takes,11,3,-142.5,5,4,1,0.002909833132936389,0.005829051768848453
Ketel Bells,Blasphemous Hot Takes,12,2,-155,4,3,1,0.0015390528721671765,0.0036052108651705946
All That is Wright,The Traveling Secretaries,0,14,0,16,16,0,0.5905197854954772,0.4980916406925082
All That is Wright,The Traveling Secretaries,1,13,22,14,15,-1,0.6776995490621456,0.6161469571942727
All That is Wright,The Traveling Secretaries,2,12,13,14,15,-1,0.6177044735350685,0.5313464929652592
All That is Wright,The Traveling Secretaries,3,11,33,13,15,-2,0.6920546324809267,0.6339918532768258
All That is Wright,The Traveling Secretaries,4,10,60.5,13,14,-1,0.8520962104797951,0.8765873241427494
All That is Wright,The Traveling Secretaries,5,9,63,12,13,-1,0.8530221260237985,0.8866609516979714
All That is Wright,The Traveling Secretaries,6,8,60,10,12,-2,0.7939781702768309,0.8284514135179434
All That is Wright,The Traveling Secretaries,7,7,24,10,10,0,0.6953048612870752,0.7612115870902835
All That is Wright,The Traveling Secretaries,8,6,29,8,10,-2,0.6574282422983441,0.5980826692401331
All That is Wright,The Traveling Secretaries,9,5,46.5,8,10,-2,0.7605489786818395,0.7430794518961352
All That is Wright,The Traveling Secretaries,10,4,37.5,7,7,0,0.750707718769865,0.8600556703416344
All That is Wright,The Traveling Secretaries,11,3,53.5,7,7,0,0.8908429367356782,0.9304569875266571
All That is Wright,The Traveling Secretaries,12,2,65.5,5,6,-1,0.8970597230680024,0.8960098597555302
The West Bank Occupiers,Guts. Glory. JRam.,0,14,0,16,16,0,0.5477469568948791,0.4980916406925082
The West Bank Occupiers,Guts. Glory. JRam.,1,13,-50,15,14,1,0.264667922750512,0.1726427400877041
The West Bank Occupiers,Guts. Glory. JRam.,2,12,-53.5,12,12,0,0.20107308474883365,0.06856160599514483
The West Bank Occupiers,Guts. Glory. JRam.,3,11,-79.5,11,11,0,0.09239822579624014,0.020368007481185474
The West Bank Occupiers,Guts. Glory. JRam.,4,10,-78.5,11,11,0,0.1034401230181224,0.021361168307546172
The West Bank Occupiers,Guts. Glory. JRam.,5,9,-118.5,10,10,0,0.019246391828895048,0.0031115034025929003
The West Bank Occupiers,Guts. Glory. JRam.,6,8,-180.5,10,6,4,0.009168249682983317,0.0050106213311382
The West Bank Occupiers,Guts. Glory. JRam.,7,7,-145.5,8,6,2,0.009076515050901514,0.007599459152288938
The West Bank Occupiers,Guts. Glory. JRam.,8,6,-133,6,6,0,0.004056314201567392,0.0015397789399515594
The West Bank Occupiers,Guts. Glory. JRam.,9,5,-132.5,6,5,1,0.0050933568370291876,0.008552960401748261
