booster,objective,eval_metric,eta,gamma,subsample,colsample_bytree,max_depth,min_child_weight,monotone_constraints,iter,logloss
gbtree,binary:logistic,logloss,1.028893434690004e-4,0.00615194014023001,0.8918319810727379,0.16129032258064516,14,29,1,5000,0.6291350037128527
gbtree,binary:logistic,logloss,1.028893434690004e-4,0.00615194014023001,0.8918319810727379,0.16129032258064516,14,29,1,5000,0.6291350037128527
gbtree,binary:logistic,logloss,1.028893434690004e-4,0.00615194014023001,0.8918319810727379,0.16129032258064516,14,29,1,5000,0.6291350037128527
gbtree,binary:logistic,logloss,0.01314695401707062,4.0390174652166115e-9,0.8946980678701075,0.24193548387096775,8,6,1,2041,0.43927285981364383
gbtree,binary:logistic,logloss,0.01314695401707062,4.0390174652166115e-9,0.8946980678701075,0.24193548387096775,8,6,0,2041,0.43927285981364383
gbtree,binary:logistic,logloss,0.01314695401707062,4.0390174652166115e-9,0.8946980678701075,0.24193548387096775,8,6,-1,2041,0.43927285981364383
gbtree,binary:logistic,logloss,0.01314695401707062,4.0390174652166115e-9,0.8946980678701075,0.24193548387096775,8,6,-1,2041,0.43927285981364383
gbtree,binary:logistic,logloss,0.01314695401707062,4.0390174652166115e-9,0.8946980678701075,0.24193548387096775,8,6,1,2041,0.43927285981364383
gbtree,binary:logistic,logloss,0.01314695401707062,4.0390174652166115e-9,0.8946980678701075,0.24193548387096775,8,6,1,2041,0.43927285981364383
gbtree,binary:logistic,logloss,0.01314695401707062,4.0390174652166115e-9,0.8946980678701075,0.24193548387096775,8,6,1,2041,0.43927285981364383
gbtree,binary:logistic,logloss,0.01669554289542473,8.750350705992405e-10,0.5989031351860613,0.7903225806451613,11,38,1,451,0.44437588290476
gbtree,binary:logistic,logloss,0.01669554289542473,8.750350705992405e-10,0.5989031351860613,0.7903225806451613,11,38,0,451,0.44437588290476
gbtree,binary:logistic,logloss,0.01669554289542473,8.750350705992405e-10,0.5989031351860613,0.7903225806451613,11,38,-1,451,0.44437588290476
gbtree,binary:logistic,logloss,0.01669554289542473,8.750350705992405e-10,0.5989031351860613,0.7903225806451613,11,38,-1,451,0.44437588290476
gbtree,binary:logistic,logloss,0.01669554289542473,8.750350705992405e-10,0.5989031351860613,0.7903225806451613,11,38,1,451,0.44437588290476
gbtree,binary:logistic,logloss,0.01669554289542473,8.750350705992405e-10,0.5989031351860613,0.7903225806451613,11,38,1,451,0.44437588290476
gbtree,binary:logistic,logloss,0.01669554289542473,8.750350705992405e-10,0.5989031351860613,0.7903225806451613,11,38,1,451,0.44437588290476
gbtree,binary:logistic,logloss,0.00540518128284738,4.8297664762280093e-8,0.13907798349135556,0.06451612903225806,11,13,1,4171,0.44621471002628726
gbtree,binary:logistic,logloss,0.00540518128284738,4.8297664762280093e-8,0.13907798349135556,0.06451612903225806,11,13,0,4171,0.44621471002628726
gbtree,binary:logistic,logloss,0.00540518128284738,4.8297664762280093e-8,0.13907798349135556,0.06451612903225806,11,13,-1,4171,0.44621471002628726
gbtree,binary:logistic,logloss,0.00540518128284738,4.8297664762280093e-8,0.13907798349135556,0.06451612903225806,11,13,-1,4171,0.44621471002628726
gbtree,binary:logistic,logloss,0.00540518128284738,4.8297664762280093e-8,0.13907798349135556,0.06451612903225806,11,13,1,4171,0.44621471002628726
gbtree,binary:logistic,logloss,0.00540518128284738,4.8297664762280093e-8,0.13907798349135556,0.06451612903225806,11,13,1,4171,0.44621471002628726
gbtree,binary:logistic,logloss,0.00540518128284738,4.8297664762280093e-8,0.13907798349135556,0.06451612903225806,11,13,1,4171,0.44621471002628726
gbtree,binary:logistic,logloss,0.02353592819110381,0.01080524675128655,0.34217920800324064,0.4516129032258064,14,26,1,363,0.44503302304967673
gbtree,binary:logistic,logloss,0.02353592819110381,0.01080524675128655,0.34217920800324064,0.4516129032258064,14,26,0,363,0.44503302304967673
gbtree,binary:logistic,logloss,0.02353592819110381,0.01080524675128655,0.34217920800324064,0.4516129032258064,14,26,-1,363,0.44503302304967673
gbtree,binary:logistic,logloss,0.02353592819110381,0.01080524675128655,0.34217920800324064,0.4516129032258064,14,26,-1,363,0.44503302304967673
gbtree,binary:logistic,logloss,0.02353592819110381,0.01080524675128655,0.34217920800324064,0.4516129032258064,14,26,1,363,0.44503302304967673
gbtree,binary:logistic,logloss,0.02353592819110381,0.01080524675128655,0.34217920800324064,0.4516129032258064,14,26,1,363,0.44503302304967673
gbtree,binary:logistic,logloss,0.02353592819110381,0.01080524675128655,0.34217920800324064,0.4516129032258064,14,26,1,363,0.44503302304967673
gbtree,binary:logistic,logloss,0.04595663716472632,1.5301479604020026e-4,0.35092430447214285,0.8387096774193549,10,22,1,161,0.44458914503206465
gbtree,binary:logistic,logloss,0.04595663716472632,1.5301479604020026e-4,0.35092430447214285,0.8387096774193549,10,22,0,161,0.44458914503206465
gbtree,binary:logistic,logloss,0.04595663716472632,1.5301479604020026e-4,0.35092430447214285,0.8387096774193549,10,22,-1,161,0.44458914503206465
gbtree,binary:logistic,logloss,0.04595663716472632,1.5301479604020026e-4,0.35092430447214285,0.8387096774193549,10,22,-1,161,0.44458914503206465
gbtree,binary:logistic,logloss,0.04595663716472632,1.5301479604020026e-4,0.35092430447214285,0.8387096774193549,10,22,1,161,0.44458914503206465
gbtree,binary:logistic,logloss,0.04595663716472632,1.5301479604020026e-4,0.35092430447214285,0.8387096774193549,10,22,1,161,0.44458914503206465
gbtree,binary:logistic,logloss,0.04595663716472632,1.5301479604020026e-4,0.35092430447214285,0.8387096774193549,10,22,1,161,0.44458914503206465
gbtree,binary:logistic,logloss,4.182308660111336e-4,2.7887265900370006,0.9462519643937004,0.12903225806451613,7,17,1,5000,0.5297911799801667
gbtree,binary:logistic,logloss,4.182308660111336e-4,2.7887265900370006,0.9462519643937004,0.12903225806451613,7,17,0,5000,0.5297911799801667
gbtree,binary:logistic,logloss,4.182308660111336e-4,2.7887265900370006,0.9462519643937004,0.12903225806451613,7,17,-1,5000,0.5297911799801667
gbtree,binary:logistic,logloss,4.182308660111336e-4,2.7887265900370006,0.9462519643937004,0.12903225806451613,7,17,-1,5000,0.5297911799801667
gbtree,binary:logistic,logloss,4.182308660111336e-4,2.7887265900370006,0.9462519643937004,0.12903225806451613,7,17,1,5000,0.5297911799801667
gbtree,binary:logistic,logloss,4.182308660111336e-4,2.7887265900370006,0.9462519643937004,0.12903225806451613,7,17,1,5000,0.5297911799801667
gbtree,binary:logistic,logloss,4.182308660111336e-4,2.7887265900370006,0.9462519643937004,0.12903225806451613,7,17,1,5000,0.5297911799801667
gbtree,binary:logistic,logloss,0.0040465042202556,2.4871996968041043e-6,0.9926129421976396,0.6451612903225806,12,7,1,2153,0.44424101759491047
gbtree,binary:logistic,logloss,0.0040465042202556,2.4871996968041043e-6,0.9926129421976396,0.6451612903225806,12,7,0,2153,0.44424101759491047
gbtree,binary:logistic,logloss,0.0040465042202556,2.4871996968041043e-6,0.9926129421976396,0.6451612903225806,12,7,-1,2153,0.44424101759491047
gbtree,binary:logistic,logloss,0.0040465042202556,2.4871996968041043e-6,0.9926129421976396,0.6451612903225806,12,7,-1,2153,0.44424101759491047
gbtree,binary:logistic,logloss,0.0040465042202556,2.4871996968041043e-6,0.9926129421976396,0.6451612903225806,12,7,1,2153,0.44424101759491047
gbtree,binary:logistic,logloss,0.0040465042202556,2.4871996968041043e-6,0.9926129421976396,0.6451612903225806,12,7,1,2153,0.44424101759491047
gbtree,binary:logistic,logloss,0.0040465042202556,2.4871996968041043e-6,0.9926129421976396,0.6451612903225806,12,7,1,2153,0.44424101759491047
gbtree,binary:logistic,logloss,0.00344115732698308,0.17538241222139211,0.6633732065279735,0.3225806451612903,13,26,1,3547,0.4450574910871384
gbtree,binary:logistic,logloss,0.00344115732698308,0.17538241222139211,0.6633732065279735,0.3225806451612903,13,26,0,3547,0.4450574910871384
gbtree,binary:logistic,logloss,0.00344115732698308,0.17538241222139211,0.6633732065279735,0.3225806451612903,13,26,-1,3547,0.4450574910871384
gbtree,binary:logistic,logloss,0.00344115732698308,0.17538241222139211,0.6633732065279735,0.3225806451612903,13,26,-1,3547,0.4450574910871384
gbtree,binary:logistic,logloss,0.00344115732698308,0.17538241222139211,0.6633732065279735,0.3225806451612903,13,26,1,3547,0.4450574910871384
gbtree,binary:logistic,logloss,0.00344115732698308,0.17538241222139211,0.6633732065279735,0.3225806451612903,13,26,1,3547,0.4450574910871384
gbtree,binary:logistic,logloss,0.00344115732698308,0.17538241222139211,0.6633732065279735,0.3225806451612903,13,26,1,3547,0.4450574910871384
gbtree,binary:logistic,logloss,1.3745035023740487e-4,10.865489970493996,0.2821311316719977,0.14516129032258066,8,11,1,5000,0.6128695573349644
gbtree,binary:logistic,logloss,1.3745035023740487e-4,10.865489970493996,0.2821311316719977,0.14516129032258066,8,11,0,5000,0.6128695573349644
gbtree,binary:logistic,logloss,1.3745035023740487e-4,10.865489970493996,0.2821311316719977,0.14516129032258066,8,11,-1,5000,0.6128695573349644
gbtree,binary:logistic,logloss,1.3745035023740487e-4,10.865489970493996,0.2821311316719977,0.14516129032258066,8,11,-1,5000,0.6128695573349644
gbtree,binary:logistic,logloss,1.3745035023740487e-4,10.865489970493996,0.2821311316719977,0.14516129032258066,8,11,1,5000,0.6128695573349644
gbtree,binary:logistic,logloss,1.3745035023740487e-4,10.865489970493996,0.2821311316719977,0.14516129032258066,8,11,1,5000,0.6128695573349644
gbtree,binary:logistic,logloss,1.3745035023740487e-4,10.865489970493996,0.2821311316719977,0.14516129032258066,8,11,1,5000,0.6128695573349644
gbtree,binary:logistic,logloss,0.00322693112725521,5.347468666362757e-7,0.6801069449544884,0.4838709677419355,8,6,1,3115,0.4440752832801485
gbtree,binary:logistic,logloss,0.00322693112725521,5.347468666362757e-7,0.6801069449544884,0.4838709677419355,8,6,0,3115,0.4440752832801485
gbtree,binary:logistic,logloss,0.00322693112725521,5.347468666362757e-7,0.6801069449544884,0.4838709677419355,8,6,-1,3115,0.4440752832801485
gbtree,binary:logistic,logloss,0.00322693112725521,5.347468666362757e-7,0.6801069449544884,0.4838709677419355,8,6,-1,3115,0.4440752832801485
gbtree,binary:logistic,logloss,0.00322693112725521,5.347468666362757e-7,0.6801069449544884,0.4838709677419355,8,6,1,3115,0.4440752832801485
gbtree,binary:logistic,logloss,0.00322693112725521,5.347468666362757e-7,0.6801069449544884,0.4838709677419355,8,6,1,3115,0.4440752832801485
gbtree,binary:logistic,logloss,0.00322693112725521,5.347468666362757e-7,0.6801069449544884,0.4838709677419355,8,6,1,3115,0.4440752832801485
gbtree,binary:logistic,logloss,7.685243534827951e-4,3.9601046813324152,0.23959568832146472,0.12903225806451613,12,2,1,5000,0.48771671505153463
gbtree,binary:logistic,logloss,7.685243534827951e-4,3.9601046813324152,0.23959568832146472,0.12903225806451613,12,2,0,5000,0.48771671505153463
gbtree,binary:logistic,logloss,7.685243534827951e-4,3.9601046813324152,0.23959568832146472,0.12903225806451613,12,2,-1,5000,0.48771671505153463
gbtree,binary:logistic,logloss,7.685243534827951e-4,3.9601046813324152,0.23959568832146472,0.12903225806451613,12,2,-1,5000,0.48771671505153463
gbtree,binary:logistic,logloss,7.685243534827951e-4,3.9601046813324152,0.23959568832146472,0.12903225806451613,12,2,1,5000,0.48771671505153463
gbtree,binary:logistic,logloss,7.685243534827951e-4,3.9601046813324152,0.23959568832146472,0.12903225806451613,12,2,1,5000,0.48771671505153463
gbtree,binary:logistic,logloss,7.685243534827951e-4,3.9601046813324152,0.23959568832146472,0.12903225806451613,12,2,1,5000,0.48771671505153463
gbtree,binary:logistic,logloss,0.00819663488970367,4.0194915941623057e-4,0.2792656007565791,0.5161290322580645,14,30,1,1023,0.4389792865608045
gbtree,binary:logistic,logloss,0.00819663488970367,4.0194915941623057e-4,0.2792656007565791,0.5161290322580645,14,30,0,1023,0.4389792865608045
gbtree,binary:logistic,logloss,0.00819663488970367,4.0194915941623057e-4,0.2792656007565791,0.5161290322580645,14,30,-1,1023,0.4389792865608045
gbtree,binary:logistic,logloss,0.00819663488970367,4.0194915941623057e-4,0.2792656007565791,0.5161290322580645,14,30,-1,1023,0.4389792865608045
gbtree,binary:logistic,logloss,0.00819663488970367,4.0194915941623057e-4,0.2792656007565791,0.5161290322580645,14,30,1,1023,0.4389792865608045
gbtree,binary:logistic,logloss,0.00819663488970367,4.0194915941623057e-4,0.2792656007565791,0.5161290322580645,14,30,1,1023,0.4389792865608045
gbtree,binary:logistic,logloss,0.00819663488970367,4.0194915941623057e-4,0.2792656007565791,0.5161290322580645,14,30,1,1023,0.4389792865608045
gbtree,binary:logistic,logloss,4.271622288516609e-4,1.676592145824882e-9,0.5907450674882159,0.12903225806451613,8,26,1,5000,0.5281137825260841
gbtree,binary:logistic,logloss,4.271622288516609e-4,1.676592145824882e-9,0.5907450674882159,0.12903225806451613,8,26,0,5000,0.5281137825260841
gbtree,binary:logistic,logloss,4.271622288516609e-4,1.676592145824882e-9,0.5907450674882159,0.12903225806451613,8,26,-1,5000,0.5281137825260841
gbtree,binary:logistic,logloss,4.271622288516609e-4,1.676592145824882e-9,0.5907450674882159,0.12903225806451613,8,26,-1,5000,0.5281137825260841
gbtree,binary:logistic,logloss,4.271622288516609e-4,1.676592145824882e-9,0.5907450674882159,0.12903225806451613,8,26,1,5000,0.5281137825260841
gbtree,binary:logistic,logloss,4.271622288516609e-4,1.676592145824882e-9,0.5907450674882159,0.12903225806451613,8,26,1,5000,0.5281137825260841
gbtree,binary:logistic,logloss,4.271622288516609e-4,1.676592145824882e-9,0.5907450674882159,0.12903225806451613,8,26,1,5000,0.5281137825260841
gbtree,binary:logistic,logloss,0.00430560800000523,1.9053763050404072e-9,0.774063263760833,0.5161290322580645,14,7,1,2315,0.438293161473283
gbtree,binary:logistic,logloss,0.00430560800000523,1.9053763050404072e-9,0.774063263760833,0.5161290322580645,14,7,0,2315,0.438293161473283
gbtree,binary:logistic,logloss,0.00430560800000523,1.9053763050404072e-9,0.774063263760833,0.5161290322580645,14,7,-1,2315,0.438293161473283
gbtree,binary:logistic,logloss,0.00430560800000523,1.9053763050404072e-9,0.774063263760833,0.5161290322580645,14,7,-1,2315,0.438293161473283
gbtree,binary:logistic,logloss,0.00430560800000523,1.9053763050404072e-9,0.774063263760833,0.5161290322580645,14,7,1,2315,0.438293161473283
gbtree,binary:logistic,logloss,0.00430560800000523,1.9053763050404072e-9,0.774063263760833,0.5161290322580645,14,7,1,2315,0.438293161473283
gbtree,binary:logistic,logloss,0.00430560800000523,1.9053763050404072e-9,0.774063263760833,0.5161290322580645,14,7,1,2315,0.438293161473283
gbtree,binary:logistic,logloss,0.02405984828447832,0.1971514864309432,0.402329572519986,0.7419354838709677,9,5,1,318,0.4439616976214848
gbtree,binary:logistic,logloss,0.02405984828447832,0.1971514864309432,0.402329572519986,0.7419354838709677,9,5,0,318,0.4439616976214848
gbtree,binary:logistic,logloss,0.02405984828447832,0.1971514864309432,0.402329572519986,0.7419354838709677,9,5,-1,318,0.4439616976214848
gbtree,binary:logistic,logloss,0.02405984828447832,0.1971514864309432,0.402329572519986,0.7419354838709677,9,5,-1,318,0.4439616976214848
gbtree,binary:logistic,logloss,0.02405984828447832,0.1971514864309432,0.402329572519986,0.7419354838709677,9,5,1,318,0.4439616976214848
gbtree,binary:logistic,logloss,0.02405984828447832,0.1971514864309432,0.402329572519986,0.7419354838709677,9,5,1,318,0.4439616976214848
gbtree,binary:logistic,logloss,0.02405984828447832,0.1971514864309432,0.402329572519986,0.7419354838709677,9,5,1,318,0.4439616976214848
gbtree,binary:logistic,logloss,0.0362725363818055,0.06266898269610224,0.6674370755585609,0.532258064516129,13,18,1,251,0.4447350668673972
gbtree,binary:logistic,logloss,0.0362725363818055,0.06266898269610224,0.6674370755585609,0.532258064516129,13,18,0,251,0.4447350668673972
gbtree,binary:logistic,logloss,0.0362725363818055,0.06266898269610224,0.6674370755585609,0.532258064516129,13,18,-1,251,0.4447350668673972
gbtree,binary:logistic,logloss,0.0362725363818055,0.06266898269610224,0.6674370755585609,0.532258064516129,13,18,-1,251,0.4447350668673972
gbtree,binary:logistic,logloss,0.0362725363818055,0.06266898269610224,0.6674370755585609,0.532258064516129,13,18,1,251,0.4447350668673972
gbtree,binary:logistic,logloss,0.0362725363818055,0.06266898269610224,0.6674370755585609,0.532258064516129,13,18,1,251,0.4447350668673972
gbtree,binary:logistic,logloss,0.0362725363818055,0.06266898269610224,0.6674370755585609,0.532258064516129,13,18,1,251,0.4447350668673972
gbtree,binary:logistic,logloss,0.03770106012001252,0.9408400539574276,0.394519002932054,0.2903225806451613,13,23,1,337,0.44519186423212664
gbtree,binary:logistic,logloss,0.03770106012001252,0.9408400539574276,0.394519002932054,0.2903225806451613,13,23,0,337,0.44519186423212664
gbtree,binary:logistic,logloss,0.03770106012001252,0.9408400539574276,0.394519002932054,0.2903225806451613,13,23,-1,337,0.44519186423212664
gbtree,binary:logistic,logloss,0.03770106012001252,0.9408400539574276,0.394519002932054,0.2903225806451613,13,23,-1,337,0.44519186423212664
gbtree,binary:logistic,logloss,0.03770106012001252,0.9408400539574276,0.394519002932054,0.2903225806451613,13,23,1,337,0.44519186423212664
gbtree,binary:logistic,logloss,0.03770106012001252,0.9408400539574276,0.394519002932054,0.2903225806451613,13,23,1,337,0.44519186423212664
gbtree,binary:logistic,logloss,0.03770106012001252,0.9408400539574276,0.394519002932054,0.2903225806451613,13,23,1,337,0.44519186423212664
gbtree,binary:logistic,logloss,0.02414058931746368,2.227484365280381e-5,0.30014701114459896,0.7258064516129032,15,16,1,284,0.4445731672231895
gbtree,binary:logistic,logloss,0.02414058931746368,2.227484365280381e-5,0.30014701114459896,0.7258064516129032,15,16,0,284,0.4445731672231895
gbtree,binary:logistic,logloss,0.02414058931746368,2.227484365280381e-5,0.30014701114459896,0.7258064516129032,15,16,-1,284,0.4445731672231895
gbtree,binary:logistic,logloss,0.02414058931746368,2.227484365280381e-5,0.30014701114459896,0.7258064516129032,15,16,-1,284,0.4445731672231895
gbtree,binary:logistic,logloss,0.02414058931746368,2.227484365280381e-5,0.30014701114459896,0.7258064516129032,15,16,1,284,0.4445731672231895
gbtree,binary:logistic,logloss,0.02414058931746368,2.227484365280381e-5,0.30014701114459896,0.7258064516129032,15,16,1,284,0.4445731672231895
gbtree,binary:logistic,logloss,0.02414058931746368,2.227484365280381e-5,0.30014701114459896,0.7258064516129032,15,16,1,284,0.4445731672231895
gbtree,binary:logistic,logloss,0.00641736916740651,0.00159332775485219,0.2381249070122373,0.01612903225806451,7,19,1,3310,0.4394128038042366
gbtree,binary:logistic,logloss,0.00641736916740651,0.00159332775485219,0.2381249070122373,0.01612903225806451,7,19,0,3310,0.4394128038042366
gbtree,binary:logistic,logloss,0.00641736916740651,0.00159332775485219,0.2381249070122373,0.01612903225806451,7,19,-1,3310,0.4394128038042366
gbtree,binary:logistic,logloss,0.00641736916740651,0.00159332775485219,0.2381249070122373,0.01612903225806451,7,19,-1,3310,0.4394128038042366
gbtree,binary:logistic,logloss,0.00641736916740651,0.00159332775485219,0.2381249070122373,0.01612903225806451,7,19,1,3310,0.4394128038042366
gbtree,binary:logistic,logloss,0.00641736916740651,0.00159332775485219,0.2381249070122373,0.01612903225806451,7,19,1,3310,0.4394128038042366
