team_id,total_points,batting_points,pitching_points,team,matchup_id,game_id,rp_points,sp_points,weight,adj_pts,adj_batting_pts,adj_pitching_pts,adj_sp_pts,adj_rp_pts,team_id_opp,total_points_opp,batting_points_opp,pitching_points_opp,team_opp,rp_points_opp,sp_points_opp,adj_pts_opp,adj_batting_pts_opp,adj_pitching_pts_opp,adj_sp_pts_opp,adj_rp_pts_opp,overall_rank,batting_rank,pitching_rank
2,314.5,195.5,119,Sac Fly by the Rook,2,12,30,89,1,314.5,195.5,119,89,30,5,340,183.5,156.5,The Traveling Secretaries,29,127.5,340,183.5,156.5,127.5,29,9,7.5,9
4,350,185.5,164.5,All That is Wright,3,13,8,156.5,1,350,185.5,164.5,156.5,8,7,208.5,105,103.5,At Witt's End,15,88.5,208.5,105,103.5,88.5,15,4,6,5
1,318.5,233,85.5,The Talmudic Tunnelers,3,14,10.5,75,1,318.5,233,85.5,75,10.5,14,329.5,163.5,166,Burnes Notice,44,122,329.5,163.5,166,122,44,7,1,12
8,262.5,138,124.5,Mt. Everest Taquito Farmers,3,15,16,108.5,1,262.5,138,124.5,108.5,16,13,285,193.5,91.5,Ketel Bells,41,50.5,285,193.5,91.5,50.5,41,11,9,9
11,357.5,217.5,140,The West Bank Occupiers,3,16,40,100,1,357.5,217.5,140,100,40,6,398,205,193,The Novaks,32,161,398,205,193,161,32,3,2,7
5,325,179,146,The Traveling Secretaries,3,17,33,113,1,325,179,146,113,33,9,317.5,133.5,184,Guts. Glory. JRam.,19.5,164.5,317.5,133.5,184,164.5,19.5,6,7,6
2,266.5,127,139.5,Sac Fly by the Rook,3,18,32,107.5,1,266.5,127,139.5,107.5,32,12,389,192.5,196.5,Blasphemous Hot Takes,32,164.5,389,192.5,196.5,164.5,32,10,11,8
1,398.5,234,164.5,The Talmudic Tunnelers,4,19,42.5,122,1,398.5,234,164.5,122,42.5,4,355.5,221,134.5,All That is Wright,30.5,104,355.5,221,134.5,104,30.5,1,2,3.5
7,274,137.5,136.5,At Witt's End,4,20,17,119.5,1,274,137.5,136.5,119.5,17,8,298.5,174,124.5,Mt. Everest Taquito Farmers,38.5,86,298.5,174,124.5,86,38.5,12,11.5,8
14,328,190,138,Burnes Notice,4,21,42.5,95.5,1,328,190,138,95.5,42.5,11,293.5,263.5,30,The West Bank Occupiers,12.5,17.5,293.5,263.5,30,17.5,12.5,8,9,6.5
13,383,205,178,Ketel Bells,4,22,16,162,1,383,205,178,162,16,5,347.5,215.5,132,The Traveling Secretaries,15.5,116.5,347.5,215.5,132,116.5,15.5,3,7,2
6,302,137.5,164.5,The Novaks,4,23,65,99.5,1,302,137.5,164.5,99.5,65,2,369.5,231.5,138,Sac Fly by the Rook,29,109,369.5,231.5,138,109,29,9,11.5,3.5
9,355,210.5,144.5,Guts. Glory. JRam.,4,24,31.5,113,1,355,210.5,144.5,113,31.5,12,390.5,200,190.5,Blasphemous Hot Takes,31.5,159,390.5,200,190.5,159,31.5,6,6,5
4,344,190.5,153.5,All That is Wright,5,25,17.5,136,1,344,190.5,153.5,136,17.5,8,360,216,144,Mt. Everest Taquito Farmers,13,131,360,216,144,131,13,4,4,3
11,265.5,151,114.5,The West Bank Occupiers,5,26,24,90.5,1,265.5,151,114.5,90.5,24,1,320,210.5,109.5,The Talmudic Tunnelers,27.5,82,320,210.5,109.5,82,27.5,12,12,9
5,331.5,151.5,180,The Traveling Secretaries,5,27,21.5,158.5,1,331.5,151.5,180,158.5,21.5,7,268.5,158.5,110,At Witt's End,-9,119,268.5,158.5,110,119,-9,5,11,1
2,355,232.5,122.5,Sac Fly by the Rook,5,28,28.5,94,1,355,232.5,122.5,94,28.5,14,289.5,181.5,108,Burnes Notice,26,82,289.5,181.5,108,82,26,2,1,8
12,314.5,169,145.5,Blasphemous Hot Takes,5,29,50.5,95,1,314.5,169,145.5,95,50.5,13,308,173,135,Ketel Bells,19,116,308,173,135,116,19,7,8,4
9,301,161,140,Guts. Glory. JRam.,5,30,3.5,136.5,1,301,161,140,136.5,3.5,6,345.5,187.5,158,The Novaks,31.5,126.5,345.5,187.5,158,126.5,31.5,9,9,6
11,368.5,268.5,100,The West Bank Occupiers,6,31,31.5,68.5,1,368.5,268.5,100,68.5,31.5,4,362.5,227.5,135,All That is Wright,33,102,362.5,227.5,135,102,33,3,1,8
8,314,156.5,157.5,Mt. Everest Taquito Farmers,6,32,26,131.5,1,314,156.5,157.5,131.5,26,5,369.5,218.5,151,The Traveling Secretaries,46,105,369.5,218.5,151,105,46,8,12,3
1,371.5,206,165.5,The Talmudic Tunnelers,6,33,20,145.5,1,371.5,206,165.5,145.5,20,2,257.5,195,62.5,Sac Fly by the Rook,20,42.5,257.5,195,62.5,42.5,20,1,7.5,1.5
7,313,223,90,At Witt's End,6,34,13,77,1,313,223,90,77,13,12,301,158,143,Blasphemous Hot Takes,28,115,301,158,143,115,28,9,4,10
14,357.5,192,165.5,Burnes Notice,6,35,26,139.5,1,357.5,192,165.5,139.5,26,9,328,242,86,Guts. Glory. JRam.,7.5,78.5,328,242,86,78.5,7.5,5,10,1.5
13,354.5,219,135.5,Ketel Bells,6,36,5,130.5,1,354.5,219,135.5,130.5,5,6,296.5,206,90.5,The Novaks,31.5,59,296.5,206,90.5,59,31.5,6,5,6
4,324,197.5,126.5,All That is Wright,7,37,22,104.5,1,324,197.5,126.5,104.5,22,5,313.5,220.5,93,The Traveling Secretaries,7,86,313.5,220.5,93,86,7,7,8,9
2,343.5,211,132.5,Sac Fly by the Rook,7,38,20,112.5,1,343.5,211,132.5,112.5,20,11,360.5,216,144.5,The West Bank Occupiers,29.5,115,360.5,216,144.5,115,29.5,5,5,7
12,347,208,139,Blasphemous Hot Takes,7,39,20,119,1,347,208,139,119,20,8,270.5,141,129.5,Mt. Everest Taquito Farmers,22,107.5,270.5,141,129.5,107.5,22,4,6,5
9,317.5,147.5,170,Guts. Glory. JRam.,7,40,34.5,135.5,1,317.5,147.5,170,135.5,34.5,1,348,214,134,The Talmudic Tunnelers,21,113,348,214,134,113,21,8,11,2
6,290.5,188.5,102,The Novaks,7,41,14.5,87.5,1,290.5,188.5,102,87.5,14.5,7,304.5,202.5,102,At Witt's End,-4,106,304.5,202.5,102,106,-4,11,9,10.5
13,335.5,185.5,150,Ketel Bells,7,42,14,136,1,335.5,185.5,150,136,14,14,427.5,253,174.5,Burnes Notice,35.5,139,427.5,253,174.5,139,35.5,6,10,3
2,51.5,32,19.5,Sac Fly by the Rook,8,43,0,19.5,NA,NA,NA,NA,NA,NA,4,26,26,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,5.5,4,7
5,5,31.5,-26.5,The Traveling Secretaries,8,44,0,-26.5,NA,NA,NA,NA,NA,NA,12,38.5,8,30.5,Blasphemous Hot Takes,6.5,24,NA,NA,NA,NA,NA,12,5,10
11,51.5,35,16.5,The West Bank Occupiers,8,45,6.5,10,NA,NA,NA,NA,NA,NA,9,54.5,28.5,26,Guts. Glory. JRam.,3.5,22.5,NA,NA,NA,NA,NA,5.5,2,8
8,56.5,36,20.5,Mt. Everest Taquito Farmers,8,46,4.5,16,NA,NA,NA,NA,NA,NA,6,25.5,25.5,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,2,1,5.5
1,41.5,33.5,8,The Talmudic Tunnelers,8,47,2,6,NA,NA,NA,NA,NA,NA,13,52.5,27,25.5,Ketel Bells,6,19.5,NA,NA,NA,NA,NA,7.5,3,9
7,41.5,21,20.5,At Witt's End,8,48,0,20.5,NA,NA,NA,NA,NA,NA,14,58,27,31,Burnes Notice,-6.5,37.5,NA,NA,NA,NA,NA,7.5,11,5.5
4,NA,NA,NA,All That is Wright,9,49,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,7,7,7
9,NA,NA,NA,Guts. Glory. JRam.,9,50,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Sac Fly by the Rook,NA,NA,NA,NA,NA,NA,NA,8,8,8
6,NA,NA,NA,The Novaks,9,51,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,9,9,9
13,NA,NA,NA,Ketel Bells,9,52,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,10,10,10
14,NA,NA,NA,Burnes Notice,9,53,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,11,11,11
7,NA,NA,NA,At Witt's End,9,54,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,12,12,12
9,NA,NA,NA,Guts. Glory. JRam.,10,55,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,7,7,7
12,NA,NA,NA,Blasphemous Hot Takes,10,56,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,8,8,8
2,NA,NA,NA,Sac Fly by the Rook,10,57,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,9,9,9
5,NA,NA,NA,The Traveling Secretaries,10,58,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Burnes Notice,NA,NA,NA,NA,NA,NA,NA,10,10,10
11,NA,NA,NA,The West Bank Occupiers,10,59,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,At Witt's End,NA,NA,NA,NA,NA,NA,NA,11,11,11
8,NA,NA,NA,Mt. Everest Taquito Farmers,10,60,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,12,12,12
4,NA,NA,NA,All That is Wright,11,61,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,7,7,7
13,NA,NA,NA,Ketel Bells,11,62,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Guts. Glory. JRam.,NA,NA,NA,NA,NA,NA,NA,8,8,8
14,NA,NA,NA,Burnes Notice,11,63,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,9,9,9
7,NA,NA,NA,At Witt's End,11,64,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Sac Fly by the Rook,NA,NA,NA,NA,NA,NA,NA,10,10,10
1,NA,NA,NA,The Talmudic Tunnelers,11,65,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,11,11,11
8,NA,NA,NA,Mt. Everest Taquito Farmers,11,66,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,12,12,12
13,NA,NA,NA,Ketel Bells,12,67,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,7,7,7
6,NA,NA,NA,The Novaks,12,68,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Burnes Notice,NA,NA,NA,NA,NA,NA,NA,8,8,8
9,NA,NA,NA,Guts. Glory. JRam.,12,69,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,At Witt's End,NA,NA,NA,NA,NA,NA,NA,9,9,9
12,NA,NA,NA,Blasphemous Hot Takes,12,70,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,10,10,10
2,NA,NA,NA,Sac Fly by the Rook,12,71,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,11,11,11
5,NA,NA,NA,The Traveling Secretaries,12,72,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,12,12,12
4,NA,NA,NA,All That is Wright,13,73,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Burnes Notice,NA,NA,NA,NA,NA,NA,NA,7,7,7
7,NA,NA,NA,At Witt's End,13,74,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,8,8,8
1,NA,NA,NA,The Talmudic Tunnelers,13,75,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,9,9,9
8,NA,NA,NA,Mt. Everest Taquito Farmers,13,76,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Guts. Glory. JRam.,NA,NA,NA,NA,NA,NA,NA,10,10,10
11,NA,NA,NA,The West Bank Occupiers,13,77,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,11,11,11
5,NA,NA,NA,The Traveling Secretaries,13,78,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Sac Fly by the Rook,NA,NA,NA,NA,NA,NA,NA,12,12,12
7,NA,NA,NA,At Witt's End,14,79,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,7,7,7
14,NA,NA,NA,Burnes Notice,14,80,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,8,8,8
13,NA,NA,NA,Ketel Bells,14,81,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,9,9,9
6,NA,NA,NA,The Novaks,14,82,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,10,10,10
9,NA,NA,NA,Guts. Glory. JRam.,14,83,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,11,11,11
12,NA,NA,NA,Blasphemous Hot Takes,14,84,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,2,NA,NA,NA,Sac Fly by the Rook,NA,NA,NA,NA,NA,NA,NA,12,12,12
4,NA,NA,NA,All That is Wright,15,85,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,7,7,7
8,NA,NA,NA,Mt. Everest Taquito Farmers,15,86,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,At Witt's End,NA,NA,NA,NA,NA,NA,NA,8,8,8
11,NA,NA,NA,The West Bank Occupiers,15,87,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Burnes Notice,NA,NA,NA,NA,NA,NA,NA,9,9,9
5,NA,NA,NA,The Traveling Secretaries,15,88,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,10,10,10
2,NA,NA,NA,Sac Fly by the Rook,15,89,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,11,11,11
12,NA,NA,NA,Blasphemous Hot Takes,15,90,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Guts. Glory. JRam.,NA,NA,NA,NA,NA,NA,NA,12,12,12
8,NA,NA,NA,Mt. Everest Taquito Farmers,16,91,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,7,7,7
1,NA,NA,NA,The Talmudic Tunnelers,16,92,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,8,8,8
7,NA,NA,NA,At Witt's End,16,93,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,9,9,9
14,NA,NA,NA,Burnes Notice,16,94,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Sac Fly by the Rook,NA,NA,NA,NA,NA,NA,NA,10,10,10
13,NA,NA,NA,Ketel Bells,16,95,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,11,11,11
6,NA,NA,NA,The Novaks,16,96,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Guts. Glory. JRam.,NA,NA,NA,NA,NA,NA,NA,12,12,12
4,NA,NA,NA,All That is Wright,17,97,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,7,7,7
5,NA,NA,NA,The Traveling Secretaries,17,98,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,8,8,8
2,NA,NA,NA,Sac Fly by the Rook,17,99,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,9,9,9
12,NA,NA,NA,Blasphemous Hot Takes,17,100,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,At Witt's End,NA,NA,NA,NA,NA,NA,NA,10,10,10
9,NA,NA,NA,Guts. Glory. JRam.,17,101,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Burnes Notice,NA,NA,NA,NA,NA,NA,NA,11,11,11
6,NA,NA,NA,The Novaks,17,102,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,12,12,12
5,NA,NA,NA,The Traveling Secretaries,18,103,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,7,7,7
11,NA,NA,NA,The West Bank Occupiers,18,104,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Sac Fly by the Rook,NA,NA,NA,NA,NA,NA,NA,8,8,8
8,NA,NA,NA,Mt. Everest Taquito Farmers,18,105,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,9,9,9
1,NA,NA,NA,The Talmudic Tunnelers,18,106,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Guts. Glory. JRam.,NA,NA,NA,NA,NA,NA,NA,10,10,10
7,NA,NA,NA,At Witt's End,18,107,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,11,11,11
14,NA,NA,NA,Burnes Notice,18,108,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,12,12,12
4,NA,NA,NA,All That is Wright,19,109,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Sac Fly by the Rook,NA,NA,NA,NA,NA,NA,NA,7,7,7
12,NA,NA,NA,Blasphemous Hot Takes,19,110,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,8,8,8
9,NA,NA,NA,Guts. Glory. JRam.,19,111,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,9,9,9
6,NA,NA,NA,The Novaks,19,112,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,10,10,10
13,NA,NA,NA,Ketel Bells,19,113,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,11,11,11
14,NA,NA,NA,Burnes Notice,19,114,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,At Witt's End,NA,NA,NA,NA,NA,NA,NA,12,12,12
12,NA,NA,NA,Blasphemous Hot Takes,20,115,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,7,7,7
2,NA,NA,NA,Sac Fly by the Rook,20,116,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Guts. Glory. JRam.,NA,NA,NA,NA,NA,NA,NA,8,8,8
5,NA,NA,NA,The Traveling Secretaries,20,117,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,9,9,9
11,NA,NA,NA,The West Bank Occupiers,20,118,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,10,10,10
8,NA,NA,NA,Mt. Everest Taquito Farmers,20,119,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Burnes Notice,NA,NA,NA,NA,NA,NA,NA,11,11,11
1,NA,NA,NA,The Talmudic Tunnelers,20,120,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,At Witt's End,NA,NA,NA,NA,NA,NA,NA,12,12,12
4,NA,NA,NA,All That is Wright,21,121,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Guts. Glory. JRam.,NA,NA,NA,NA,NA,NA,NA,7,7,7
6,NA,NA,NA,The Novaks,21,122,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,8,8,8
13,NA,NA,NA,Ketel Bells,21,123,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Sac Fly by the Rook,NA,NA,NA,NA,NA,NA,NA,9,9,9
14,NA,NA,NA,Burnes Notice,21,124,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,10,10,10
7,NA,NA,NA,At Witt's End,21,125,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,11,11,11
1,NA,NA,NA,The Talmudic Tunnelers,21,126,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,12,12,12
