team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Ketel Bells,All That is Wright,0,13,0,5,5,0,0.5,0.4980916406925082
Ketel Bells,All That is Wright,1,12,1.5,5,5,0,0.5197279332595766,0.5163196913985906
Ketel Bells,All That is Wright,2,11,-3,5,5,0,0.4730541397104827,0.4616990928700404
Ketel Bells,All That is Wright,3,10,-3,5,5,0,0.4730541397104827,0.4616990928700404
Ketel Bells,All That is Wright,4,9,-3,5,5,0,0.4730541397104827,0.4616990928700404
Ketel Bells,All That is Wright,5,8,-3,5,5,0,0.4730541397104827,0.4616990928700404
Ketel Bells,All That is Wright,6,7,-3,5,5,0,0.4730541397104827,0.4616990928700404
Ketel Bells,All That is Wright,7,6,-3,5,5,0,0.4730541397104827,0.4616990928700404
Ketel Bells,All That is Wright,8,5,-3,5,5,0,0.47016810665231623,0.4616990928700404
Ketel Bells,All That is Wright,9,4,-3,5,5,0,0.4767067361841766,0.4616990928700404
Ketel Bells,All That is Wright,10,3,32,2,2,0,0.8018482778700976,0.8246713152690669
Ketel Bells,All That is Wright,11,2,19.5,2,2,0,0.7394804758112301,0.719206135384508
Ketel Bells,All That is Wright,12,1,18.5,1,1,0,0.7857344971661024,0.7092828458802911
Ketel Bells,All That is Wright,13,0,16,0,0,0,1,0.6835954130381885
The Novaks,Burnes Notice,0,13,0,5,5,0,0.5,0.4980916406925082
The Novaks,Burnes Notice,1,12,-3,5,5,0,0.4744191576014129,0.4616990928700404
The Novaks,Burnes Notice,2,11,-2,5,5,0,0.47846511801057273,0.47380382815863736
The Novaks,Burnes Notice,3,10,-2,5,5,0,0.47846511801057273,0.47380382815863736
The Novaks,Burnes Notice,4,9,-2,5,5,0,0.47846511801057273,0.47380382815863736
The Novaks,Burnes Notice,5,8,-2,5,5,0,0.47846511801057273,0.47380382815863736
The Novaks,Burnes Notice,6,7,-2,5,5,0,0.47846511801057273,0.47380382815863736
The Novaks,Burnes Notice,7,6,-2,5,5,0,0.47846511801057273,0.47380382815863736
The Novaks,Burnes Notice,8,5,-2,5,5,0,0.47846511801057273,0.47380382815863736
