team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Springer Bell,The Traveling Secretaries,0,7,0,8,8,0,0.48485949694369396,0.49812692435459077
Springer Bell,The Traveling Secretaries,1,6,-16.5,6,8,-2,0.2729384720258468,0.21081426736342584
Springer Bell,The Traveling Secretaries,2,5,-35,5,6,-1,0.18423934612690124,0.14770087768727097
Springer Bell,The Traveling Secretaries,3,4,-64,5,3,2,0.22780399593105383,0.15556652706814136
Springer Bell,The Traveling Secretaries,4,3,-112,3,0,3,0.03638144663802978,0.04146486182174068
Springer Bell,The Traveling Secretaries,5,2,-105.5,1,0,1,0.012345758038557367,0.023412370141533204
Springer Bell,The Traveling Secretaries,6,1,-115,1,0,1,0.006241420656566255,0.016289830999943345
Springer Bell,The Traveling Secretaries,7,0,-101.5,0,0,0,0,0.006630855964520497
Framber Valdez Oil Spill,Blasphemous Hot Takes,0,7,0,8,8,0,0.6180330794249241,0.49812692435459077
Framber Valdez Oil Spill,Blasphemous Hot Takes,1,6,-23.5,8,7,1,0.48921986167257836,0.36883929096787216
Framber Valdez Oil Spill,Blasphemous Hot Takes,2,5,-26,6,5,1,0.44126934990730515,0.34647607731057334
Framber Valdez Oil Spill,Blasphemous Hot Takes,3,4,-25,6,5,1,0.3722535514906241,0.3553466320411331
Framber Valdez Oil Spill,Blasphemous Hot Takes,4,3,-37,5,5,0,0.19470854207143762,0.13813867192792775
Framber Valdez Oil Spill,Blasphemous Hot Takes,5,2,-45,4,3,1,0.20865396415563128,0.20188637099153606
Framber Valdez Oil Spill,Blasphemous Hot Takes,6,1,-41.5,1,2,-1,0.05766214343614261,0.11857758860615414
Framber Valdez Oil Spill,Blasphemous Hot Takes,7,0,-19,0,0,0,0,0.28013256882995913
Of Bryce and Men,All That is Wright,0,7,0,8,8,0,0.576768266671248,0.49812692435459077
Of Bryce and Men,All That is Wright,1,6,-20,8,6,2,0.5672063237677221,0.48740929675609057
Of Bryce and Men,All That is Wright,2,5,16,5,5,0,0.6743071195420905,0.6858914479301792
Of Bryce and Men,All That is Wright,3,4,34,5,4,1,0.8304263317389546,0.8458238660311991
Of Bryce and Men,All That is Wright,4,3,54,3,4,-1,0.7742639708986508,0.8474102857066327
Of Bryce and Men,All That is Wright,5,2,28.5,3,3,0,0.7871368747338218,0.8017034814296412
Of Bryce and Men,All That is Wright,6,1,56,1,2,-1,0.9180578356903963,0.8572147154498788
Of Bryce and Men,All That is Wright,7,0,-12,0,0,0,0,0.3546074924492645
Freedom of the Pressly,The West Bank Occupiers,0,7,0,8,8,0,0.6594655079076936,0.49812692435459077
Freedom of the Pressly,The West Bank Occupiers,1,6,-2,7,7,0,0.5983145274239945,0.47351195291587067
Freedom of the Pressly,The West Bank Occupiers,2,5,7,6,7,-1,0.6187231919283029,0.47089524125772547
Freedom of the Pressly,The West Bank Occupiers,3,4,-24.5,3,5,-2,0.16326636117592896,0.16562813728528442
Freedom of the Pressly,The West Bank Occupiers,4,3,-43.5,2,3,-1,0.09345073347730459,0.11067314174985
Freedom of the Pressly,The West Bank Occupiers,5,2,-73.5,1,1,0,0.022512462930104567,0.02584280263372831
Freedom of the Pressly,The West Bank Occupiers,6,1,-43.5,0,1,-1,0.03982256052323954,0.11067314174985
Freedom of the Pressly,The West Bank Occupiers,7,0,14,0,0,0,1,0.6642789606478265
Yosemite Yeshivas,The Novaks,0,7,0,8,8,0,0.2724668121911295,0.49812692435459077
Yosemite Yeshivas,The Novaks,1,6,3.5,7,7,0,0.3548513246577689,0.5411532287804826
Yosemite Yeshivas,The Novaks,2,5,29,5,5,0,0.57206061434841,0.8055914914655607
Yosemite Yeshivas,The Novaks,3,4,14,5,5,0,0.6031466914062987,0.6642789606478265
Yosemite Yeshivas,The Novaks,4,3,47,5,4,1,0.8978840589541622,0.9010118246170021
Yosemite Yeshivas,The Novaks,5,2,73.5,3,4,-1,0.9223324012815217,0.9223057437178535
Yosemite Yeshivas,The Novaks,6,1,75,2,3,-1,0.9640090640874063,0.9263911352520603
Yosemite Yeshivas,The Novaks,7,0,35,0,0,0,1,0.847779767728724
Mt. Everest Taquito Farmers,All Walshed Up,0,7,0,8,8,0,0.4476617229023901,0.49812692435459077
Mt. Everest Taquito Farmers,All Walshed Up,1,6,26,7,8,-1,0.5659913442579654,0.6510445585090651
Mt. Everest Taquito Farmers,All Walshed Up,2,5,7.5,6,6,0,0.5250215488353006,0.5895497588707169
Mt. Everest Taquito Farmers,All Walshed Up,3,4,-20,5,4,1,0.4210705945008336,0.40109917974141157
Mt. Everest Taquito Farmers,All Walshed Up,4,3,-28.5,4,4,0,0.2539875941296488,0.1959250950912981
Mt. Everest Taquito Farmers,All Walshed Up,5,2,-35,3,4,-1,0.12736693811936567,0.14770087768727097
Mt. Everest Taquito Farmers,All Walshed Up,6,1,-43.5,1,2,-1,0.04946312799358146,0.11067314174985
Mt. Everest Taquito Farmers,All Walshed Up,7,0,-115.5,1,0,1,0,0.015980705206506938
