team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
All Walshed Up,All That is Wright,0,14,0,13,13,0,0.505594752684125,0.49812692435459077
All Walshed Up,All That is Wright,1,13,-9.5,13,11,2,0.5593837131796114,0.584501678614732
All Walshed Up,All That is Wright,2,12,51,13,11,2,0.8489345809262402,0.9307299953904778
All Walshed Up,All That is Wright,3,11,59.5,11,11,0,0.8652826940069717,0.9490512187531195
All Walshed Up,All That is Wright,4,10,95,10,11,-1,0.9376471583494398,0.9648270927115541
All Walshed Up,All That is Wright,5,9,54,7,7,0,0.8612333459938537,0.9342327928965143
All Walshed Up,All That is Wright,6,8,25.5,7,6,1,0.7295369802263514,0.7975693634883237
All Walshed Up,All That is Wright,7,7,14.5,7,6,1,0.636645362114704,0.7196571694602386
All Walshed Up,All That is Wright,8,6,14.5,7,6,1,0.6363658401725654,0.7196571694602386
All Walshed Up,All That is Wright,9,5,14.5,7,6,1,0.6361994716880682,0.7196571694602386
All Walshed Up,All That is Wright,10,4,14.5,7,6,1,0.633624407982624,0.7196571694602386
All Walshed Up,All That is Wright,11,3,12,7,5,2,0.6891227723534513,0.7582740790524128
All Walshed Up,All That is Wright,12,2,18,5,5,0,0.6683709508146096,0.7067268633704378
All Walshed Up,All That is Wright,13,1,-7,4,2,2,0.6038539201483175,0.6069553853929223
All Walshed Up,All That is Wright,14,0,-7.5,1,0,1,0,0.5214722999703292
The West Bank Occupiers,Blasphemous Hot Takes,0,14,0,13,13,0,0.4403992770751828,0.49812692435459077
The West Bank Occupiers,Blasphemous Hot Takes,1,13,-16,13,13,0,0.3515237036670237,0.31088921592880747
The West Bank Occupiers,Blasphemous Hot Takes,2,12,-9,11,12,-1,0.35826409593048747,0.3230338461609212
The West Bank Occupiers,Blasphemous Hot Takes,3,11,-9,10,11,-1,0.3478630615753239,0.3230338461609212
The West Bank Occupiers,Blasphemous Hot Takes,4,10,18.5,8,10,-2,0.47384626697251997,0.4947392856453754
The West Bank Occupiers,Blasphemous Hot Takes,5,9,-8.5,7,8,-1,0.3441834472932787,0.3273080703210687
The West Bank Occupiers,Blasphemous Hot Takes,6,8,-24.5,7,6,1,0.34513629029243265,0.3598199163898365
The West Bank Occupiers,Blasphemous Hot Takes,7,7,13.5,5,6,-1,0.4755947355972364,0.5341144822769535
The West Bank Occupiers,Blasphemous Hot Takes,8,6,13.5,5,6,-1,0.47527213141785407,0.5341144822769535
The West Bank Occupiers,Blasphemous Hot Takes,9,5,13.5,5,6,-1,0.4752043728576735,0.5341144822769535
The West Bank Occupiers,Blasphemous Hot Takes,10,4,13.5,5,6,-1,0.5043942694412306,0.5341144822769535
The West Bank Occupiers,Blasphemous Hot Takes,11,3,-4,3,5,-2,0.3098545389833602,0.29815427336223554
The West Bank Occupiers,Blasphemous Hot Takes,12,2,-26.5,1,1,0,0.18913843147565917,0.21191831082542725
The West Bank Occupiers,Blasphemous Hot Takes,13,1,-64,1,0,1,0.03742304990456377,0.10769291357759138
The West Bank Occupiers,Blasphemous Hot Takes,14,0,-10.5,0,0,0,0,0.37170067388836914
