team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Bibee-di-Bobbidi-Boo,The West Bank Occupiers,0,7,0,8,8,0,0.41211942586579475,0.49812692435459077
Bibee-di-Bobbidi-Boo,The West Bank Occupiers,1,6,-6,8,7,1,0.4379366991185857,0.5360278473614218
Bibee-di-Bobbidi-Boo,The West Bank Occupiers,2,5,21.5,4,7,-3,0.3826119479245473,0.4588882012697701
Bibee-di-Bobbidi-Boo,The West Bank Occupiers,3,4,42.5,4,6,-2,0.6380982184192017,0.7046803354126587
Bibee-di-Bobbidi-Boo,The West Bank Occupiers,4,3,25.5,4,5,-1,0.6332021618290379,0.6466063978292713
Top Gunner: Henderson,The Novaks,0,7,0,8,8,0,0.3276946915439924,0.49812692435459077
Top Gunner: Henderson,The Novaks,1,6,-96.5,8,7,1,0.0281459320541584,0.03291738974867437
Top Gunner: Henderson,The Novaks,2,5,-93.5,4,6,-2,0.017546911982726288,0.015100950737949365
Top Gunner: Henderson,The Novaks,3,4,-50,2,5,-3,0.06452006208274128,0.059739297001230734
Top Gunner: Henderson,The Novaks,4,3,-58.5,2,5,-3,0.04276450061399222,0.04460710702332261
All That is Wright,Blasphemous Hot Takes,0,7,0,8,8,0,0.5752452370293633,0.49812692435459077
All That is Wright,Blasphemous Hot Takes,1,6,13.5,8,8,0,0.6332703017383866,0.658761930063393
All That is Wright,Blasphemous Hot Takes,2,5,-2,6,7,-1,0.49592004783530164,0.3852875713298283
All That is Wright,Blasphemous Hot Takes,3,4,65,4,6,-2,0.7704916802008142,0.8461534216797293
All That is Wright,Blasphemous Hot Takes,4,3,34,4,5,-1,0.6972582081775198,0.7181473870179698
Ketel Bells,The Talmudic Tunnelers,0,7,0,8,8,0,0.4756629454295035,0.49812692435459077
Ketel Bells,The Talmudic Tunnelers,1,6,-2,7,7,0,0.46206686869444125,0.47351195291587067
Ketel Bells,The Talmudic Tunnelers,2,5,-29.5,6,5,1,0.34295770985053853,0.31628929884070545
Ketel Bells,The Talmudic Tunnelers,3,4,-8,5,3,2,0.6006117641832207,0.5980223714837304
Ketel Bells,The Talmudic Tunnelers,4,3,-39.5,4,2,2,0.34515418120593716,0.314808920441612
Book of Bob,Mt. Everest Taquito Farmers,0,7,0,8,8,0,0.5146795594927631,0.49812692435459077
Book of Bob,Mt. Everest Taquito Farmers,1,6,-27.5,8,7,1,0.4020308784471488,0.333369400017726
Book of Bob,Mt. Everest Taquito Farmers,2,5,27,7,7,0,0.7012790031576474,0.7896896935226114
Book of Bob,Mt. Everest Taquito Farmers,3,4,5,7,6,1,0.5958236267521586,0.6394024145377704
Book of Bob,Mt. Everest Taquito Farmers,4,3,79,3,5,-2,0.9150916481764422,0.9024137977517178
Tucker? I hardly know her,The Traveling Secretaries,0,7,0,8,8,0,0.24557921202897423,0.49812692435459077
Tucker? I hardly know her,The Traveling Secretaries,1,6,72,6,7,-1,0.7807129586728294,0.9180136745134386
Tucker? I hardly know her,The Traveling Secretaries,2,5,50.5,6,6,0,0.7533667764868333,0.9228080321381453
Tucker? I hardly know her,The Traveling Secretaries,3,4,65.5,5,5,0,0.9112842262269164,0.9615918102269889
Tucker? I hardly know her,The Traveling Secretaries,4,3,75.5,4,4,0,0.9594989801601779,0.9761798506757668
