team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Mt. Everest Taquito Farmers,Bibee-di-Bobbidi-Boo,0,7,0,8,8,0,0.48395992066017235,0.498125815376785
Mt. Everest Taquito Farmers,Bibee-di-Bobbidi-Boo,1,6,-24,8,7,1,0.3769987801520001,0.3641390700181182
Mt. Everest Taquito Farmers,Bibee-di-Bobbidi-Boo,2,5,-22,7,4,3,0.5378651464181856,0.5324055374650736
Mt. Everest Taquito Farmers,Bibee-di-Bobbidi-Boo,3,4,-34.5,6,3,3,0.4482316346141538,0.419593856321196
Mt. Everest Taquito Farmers,Bibee-di-Bobbidi-Boo,4,3,-33,6,3,3,0.45209789374411097,0.43292391791641655
Mt. Everest Taquito Farmers,Bibee-di-Bobbidi-Boo,5,2,-55,5,2,3,0.2421180957604273,0.2555167049412051
Mt. Everest Taquito Farmers,Bibee-di-Bobbidi-Boo,6,1,-35,1,1,0,0.09689956694690818,0.15053942709558946
Mt. Everest Taquito Farmers,Bibee-di-Bobbidi-Boo,7,0,-30,0,0,0,0,0.18478621518772081
The Traveling Secretaries,The Talmudic Tunnelers,0,7,0,8,8,0,0.5538074044452246,0.498125815376785
The Traveling Secretaries,The Talmudic Tunnelers,1,6,-9.5,7,7,0,0.4667397131500083,0.3834014485167649
The Traveling Secretaries,The Talmudic Tunnelers,2,5,-20.5,5,6,-1,0.3250007889742515,0.23354376458866463
The Traveling Secretaries,The Talmudic Tunnelers,3,4,-24,4,4,0,0.2875022067640235,0.2334557245244631
The Traveling Secretaries,The Talmudic Tunnelers,4,3,-4.5,3,4,-1,0.3502797669674893,0.3624785276780226
The Traveling Secretaries,The Talmudic Tunnelers,5,2,-38,2,2,0,0.13408880330453063,0.13261279552498437
The Traveling Secretaries,The Talmudic Tunnelers,6,1,-90,2,1,1,0.0153350612420928,0.041892616094039485
The Traveling Secretaries,The Talmudic Tunnelers,7,0,-91.5,1,0,1,0,0.039607861494613435
Tucker? I hardly know her,Blasphemous Hot Takes,0,7,0,8,8,0,0.46935649543808705,0.498125815376785
Tucker? I hardly know her,Blasphemous Hot Takes,1,6,16.5,6,8,-2,0.43858868877810453,0.4760035177430615
Tucker? I hardly know her,Blasphemous Hot Takes,2,5,25.5,5,7,-2,0.5029213968836412,0.5592822153981254
Tucker? I hardly know her,Blasphemous Hot Takes,3,4,40,4,6,-2,0.6236810492543354,0.6850027079721167
Tucker? I hardly know her,Blasphemous Hot Takes,4,3,65.5,3,5,-2,0.8123777815955807,0.8486520992010476
Tucker? I hardly know her,Blasphemous Hot Takes,5,2,64,3,3,0,0.9480715355126514,0.9586285197132646
Tucker? I hardly know her,Blasphemous Hot Takes,6,1,34.5,1,1,0,0.8991039602953779,0.8443254466845939
Tucker? I hardly know her,Blasphemous Hot Takes,7,0,0.5,0,0,0,1,0.5042788440363923
Book of Bob,The Novaks,0,7,0,8,8,0,0.4648472155881186,0.498125815376785
Book of Bob,The Novaks,1,6,10,7,7,0,0.5527023690047637,0.618869968803115
Book of Bob,The Novaks,2,5,16.5,7,6,1,0.6413177021678298,0.7351825278679572
Book of Bob,The Novaks,3,4,13.5,7,5,2,0.70415823072447,0.7686937853819934
Book of Bob,The Novaks,4,3,-26.5,6,3,3,0.49896917725161666,0.49156977656264855
Book of Bob,The Novaks,5,2,-39,5,2,3,0.3761341958311474,0.38037212146683297
Book of Bob,The Novaks,6,1,-2,2,1,1,0.6188995334222576,0.5744485627471051
Book of Bob,The Novaks,7,0,41.5,0,0,0,1,0.884458552600042
Ketel Bells,The West Bank Occupiers,0,7,0,8,8,0,0.4519247537912671,0.498125815376785
Ketel Bells,The West Bank Occupiers,1,6,-2.5,8,8,0,0.43820645621289944,0.46740638270329077
Ketel Bells,The West Bank Occupiers,2,5,-18,8,7,1,0.38800578104052535,0.4198013537423605
Ketel Bells,The West Bank Occupiers,3,4,-39,7,7,0,0.222917538721806,0.12705227652910445
Ketel Bells,The West Bank Occupiers,4,3,-17.5,4,5,-1,0.2683926021274345,0.25512774547756556
Ketel Bells,The West Bank Occupiers,5,2,18,1,5,-4,0.40372772698591414,0.5184198858832447
Ketel Bells,The West Bank Occupiers,6,1,-33,1,1,0,0.10160259367504768,0.163566657363536
Ketel Bells,The West Bank Occupiers,7,0,-29,0,0,0,0,0.19231683061569105
All That is Wright,Top Gunner: Henderson,0,7,0,8,8,0,0.7138627911926824,0.498125815376785
All That is Wright,Top Gunner: Henderson,1,6,23.5,7,8,-1,0.7521504073848414,0.6287835386942264
All That is Wright,Top Gunner: Henderson,2,5,53,5,8,-3,0.8191276597871169,0.7264333009192269
All That is Wright,Top Gunner: Henderson,3,4,9.5,4,6,-2,0.39369386849144467,0.4119093029369595
All That is Wright,Top Gunner: Henderson,4,3,63,2,5,-3,0.7581046702804236,0.7923417699049257
All That is Wright,Top Gunner: Henderson,5,2,48,2,2,0,0.9186526678607297,0.9133553475560477
All That is Wright,Top Gunner: Henderson,6,1,62.5,2,0,2,0.9839706615419318,0.9539213958625513
All That is Wright,Top Gunner: Henderson,7,0,56.5,0,0,0,1,0.9412392566101891
