booster,objective,eval_metric,eta,gamma,subsample,colsample_bytree,max_depth,min_child_weight,monotone_constraints,iter,logloss
gbtree,binary:logistic,logloss,0.01059897161923363,0.02411322724916171,0.9630690270405264,0.6935483870967742,15,25,-1,746,0.43781208554595097
gbtree,binary:logistic,logloss,0.01059897161923363,0.02411322724916171,0.9630690270405264,0.6935483870967742,15,25,-1,746,0.43781208554595097
gbtree,binary:logistic,logloss,0.01059897161923363,0.02411322724916171,0.9630690270405264,0.6935483870967742,15,25,1,746,0.43781208554595097
gbtree,binary:logistic,logloss,0.01059897161923363,0.02411322724916171,0.9630690270405264,0.6935483870967742,15,25,1,746,0.43781208554595097
gbtree,binary:logistic,logloss,0.01059897161923363,0.02411322724916171,0.9630690270405264,0.6935483870967742,15,25,1,746,0.43781208554595097
gbtree,binary:logistic,logloss,0.02022390064321192,1.0640638833468296e-4,0.12126122225995642,0.3709677419354839,7,30,1,515,0.4406127176410632
gbtree,binary:logistic,logloss,0.02022390064321192,1.0640638833468296e-4,0.12126122225995642,0.3709677419354839,7,30,0,515,0.4406127176410632
gbtree,binary:logistic,logloss,0.02022390064321192,1.0640638833468296e-4,0.12126122225995642,0.3709677419354839,7,30,-1,515,0.4406127176410632
gbtree,binary:logistic,logloss,0.02022390064321192,1.0640638833468296e-4,0.12126122225995642,0.3709677419354839,7,30,-1,515,0.4406127176410632
gbtree,binary:logistic,logloss,0.02022390064321192,1.0640638833468296e-4,0.12126122225995642,0.3709677419354839,7,30,1,515,0.4406127176410632
gbtree,binary:logistic,logloss,0.02022390064321192,1.0640638833468296e-4,0.12126122225995642,0.3709677419354839,7,30,1,515,0.4406127176410632
gbtree,binary:logistic,logloss,0.02022390064321192,1.0640638833468296e-4,0.12126122225995642,0.3709677419354839,7,30,1,515,0.4406127176410632
gbtree,binary:logistic,logloss,1.215745332970068e-4,0.20274306907183073,0.3971379378016573,0.7741935483870968,13,36,1,5000,0.5518164672996353
gbtree,binary:logistic,logloss,1.215745332970068e-4,0.20274306907183073,0.3971379378016573,0.7741935483870968,13,36,0,5000,0.5518164672996353
gbtree,binary:logistic,logloss,1.215745332970068e-4,0.20274306907183073,0.3971379378016573,0.7741935483870968,13,36,-1,5000,0.5518164672996353
gbtree,binary:logistic,logloss,1.215745332970068e-4,0.20274306907183073,0.3971379378016573,0.7741935483870968,13,36,-1,5000,0.5518164672996353
gbtree,binary:logistic,logloss,1.215745332970068e-4,0.20274306907183073,0.3971379378016573,0.7741935483870968,13,36,1,5000,0.5518164672996353
gbtree,binary:logistic,logloss,1.215745332970068e-4,0.20274306907183073,0.3971379378016573,0.7741935483870968,13,36,1,5000,0.5518164672996353
gbtree,binary:logistic,logloss,1.215745332970068e-4,0.20274306907183073,0.3971379378016573,0.7741935483870968,13,36,1,5000,0.5518164672996353
gbtree,binary:logistic,logloss,3.785354208813726e-4,0.00352393488184664,0.827431889111991,0.1935483870967742,15,14,1,5000,0.5322837657689681
gbtree,binary:logistic,logloss,3.785354208813726e-4,0.00352393488184664,0.827431889111991,0.1935483870967742,15,14,0,5000,0.5322837657689681
gbtree,binary:logistic,logloss,3.785354208813726e-4,0.00352393488184664,0.827431889111991,0.1935483870967742,15,14,-1,5000,0.5322837657689681
gbtree,binary:logistic,logloss,3.785354208813726e-4,0.00352393488184664,0.827431889111991,0.1935483870967742,15,14,-1,5000,0.5322837657689681
gbtree,binary:logistic,logloss,3.785354208813726e-4,0.00352393488184664,0.827431889111991,0.1935483870967742,15,14,1,5000,0.5322837657689681
gbtree,binary:logistic,logloss,3.785354208813726e-4,0.00352393488184664,0.827431889111991,0.1935483870967742,15,14,1,5000,0.5322837657689681
gbtree,binary:logistic,logloss,3.785354208813726e-4,0.00352393488184664,0.827431889111991,0.1935483870967742,15,14,1,5000,0.5322837657689681
gbtree,binary:logistic,logloss,0.01672875196088608,4.6980563149701744e-5,0.2265907763099065,0.3225806451612903,8,28,1,587,0.43909081235487185
gbtree,binary:logistic,logloss,0.01672875196088608,4.6980563149701744e-5,0.2265907763099065,0.3225806451612903,8,28,0,587,0.43909081235487185
gbtree,binary:logistic,logloss,0.01672875196088608,4.6980563149701744e-5,0.2265907763099065,0.3225806451612903,8,28,-1,587,0.43909081235487185
gbtree,binary:logistic,logloss,0.01672875196088608,4.6980563149701744e-5,0.2265907763099065,0.3225806451612903,8,28,-1,587,0.43909081235487185
gbtree,binary:logistic,logloss,0.01672875196088608,4.6980563149701744e-5,0.2265907763099065,0.3225806451612903,8,28,1,587,0.43909081235487185
gbtree,binary:logistic,logloss,0.01672875196088608,4.6980563149701744e-5,0.2265907763099065,0.3225806451612903,8,28,1,587,0.43909081235487185
gbtree,binary:logistic,logloss,0.01672875196088608,4.6980563149701744e-5,0.2265907763099065,0.3225806451612903,8,28,1,587,0.43909081235487185
gbtree,binary:logistic,logloss,0.04122121701034495,1.693664915899131e-6,0.7207061284970958,0.9516129032258064,11,8,1,179,0.4373033143908353
gbtree,binary:logistic,logloss,0.04122121701034495,1.693664915899131e-6,0.7207061284970958,0.9516129032258064,11,8,0,179,0.4373033143908353
gbtree,binary:logistic,logloss,0.04122121701034495,1.693664915899131e-6,0.7207061284970958,0.9516129032258064,11,8,-1,179,0.4373033143908353
gbtree,binary:logistic,logloss,0.04122121701034495,1.693664915899131e-6,0.7207061284970958,0.9516129032258064,11,8,-1,179,0.4373033143908353
gbtree,binary:logistic,logloss,0.04122121701034495,1.693664915899131e-6,0.7207061284970958,0.9516129032258064,11,8,1,179,0.4373033143908353
gbtree,binary:logistic,logloss,0.04122121701034495,1.693664915899131e-6,0.7207061284970958,0.9516129032258064,11,8,1,179,0.4373033143908353
gbtree,binary:logistic,logloss,0.04122121701034495,1.693664915899131e-6,0.7207061284970958,0.9516129032258064,11,8,1,179,0.4373033143908353
gbtree,binary:logistic,logloss,1.2582935283005347e-4,0.7435248293580894,0.3930047014465323,1,12,35,1,5000,0.5479019511270165
gbtree,binary:logistic,logloss,1.2582935283005347e-4,0.7435248293580894,0.3930047014465323,1,12,35,0,5000,0.5479019511270165
gbtree,binary:logistic,logloss,1.2582935283005347e-4,0.7435248293580894,0.3930047014465323,1,12,35,-1,5000,0.5479019511270165
gbtree,binary:logistic,logloss,1.2582935283005347e-4,0.7435248293580894,0.3930047014465323,1,12,35,-1,5000,0.5479019511270165
gbtree,binary:logistic,logloss,1.2582935283005347e-4,0.7435248293580894,0.3930047014465323,1,12,35,1,5000,0.5479019511270165
gbtree,binary:logistic,logloss,1.2582935283005347e-4,0.7435248293580894,0.3930047014465323,1,12,35,1,5000,0.5479019511270165
gbtree,binary:logistic,logloss,1.2582935283005347e-4,0.7435248293580894,0.3930047014465323,1,12,35,1,5000,0.5479019511270165
gbtree,binary:logistic,logloss,2.485984495107833e-4,0.04369590825129152,0.6052830075710081,0.0967741935483871,14,38,1,5000,0.5664777597932359
gbtree,binary:logistic,logloss,2.485984495107833e-4,0.04369590825129152,0.6052830075710081,0.0967741935483871,14,38,0,5000,0.5664777597932359
gbtree,binary:logistic,logloss,2.485984495107833e-4,0.04369590825129152,0.6052830075710081,0.0967741935483871,14,38,-1,5000,0.5664777597932359
gbtree,binary:logistic,logloss,2.485984495107833e-4,0.04369590825129152,0.6052830075710081,0.0967741935483871,14,38,-1,5000,0.5664777597932359
gbtree,binary:logistic,logloss,2.485984495107833e-4,0.04369590825129152,0.6052830075710081,0.0967741935483871,14,38,1,5000,0.5664777597932359
gbtree,binary:logistic,logloss,2.485984495107833e-4,0.04369590825129152,0.6052830075710081,0.0967741935483871,14,38,1,5000,0.5664777597932359
gbtree,binary:logistic,logloss,2.485984495107833e-4,0.04369590825129152,0.6052830075710081,0.0967741935483871,14,38,1,5000,0.5664777597932359
gbtree,binary:logistic,logloss,0.05910756320521335,2.278714884205366e-5,0.7531623230598168,0.0967741935483871,15,26,1,389,0.4392782122764862
gbtree,binary:logistic,logloss,0.05910756320521335,2.278714884205366e-5,0.7531623230598168,0.0967741935483871,15,26,0,389,0.4392782122764862
gbtree,binary:logistic,logloss,0.05910756320521335,2.278714884205366e-5,0.7531623230598168,0.0967741935483871,15,26,-1,389,0.4392782122764862
gbtree,binary:logistic,logloss,0.05910756320521335,2.278714884205366e-5,0.7531623230598168,0.0967741935483871,15,26,-1,389,0.4392782122764862
gbtree,binary:logistic,logloss,0.05910756320521335,2.278714884205366e-5,0.7531623230598168,0.0967741935483871,15,26,1,389,0.4392782122764862
gbtree,binary:logistic,logloss,0.05910756320521335,2.278714884205366e-5,0.7531623230598168,0.0967741935483871,15,26,1,389,0.4392782122764862
gbtree,binary:logistic,logloss,0.05910756320521335,2.278714884205366e-5,0.7531623230598168,0.0967741935483871,15,26,1,389,0.4392782122764862
gbtree,binary:logistic,logloss,0.01872322709777454,5.421494664516425e-6,0.3014372103235684,0.6290322580645161,5,9,1,442,0.437615279288554
gbtree,binary:logistic,logloss,0.01872322709777454,5.421494664516425e-6,0.3014372103235684,0.6290322580645161,5,9,0,442,0.437615279288554
gbtree,binary:logistic,logloss,0.01872322709777454,5.421494664516425e-6,0.3014372103235684,0.6290322580645161,5,9,-1,442,0.437615279288554
gbtree,binary:logistic,logloss,0.01872322709777454,5.421494664516425e-6,0.3014372103235684,0.6290322580645161,5,9,-1,442,0.437615279288554
gbtree,binary:logistic,logloss,0.01872322709777454,5.421494664516425e-6,0.3014372103235684,0.6290322580645161,5,9,1,442,0.437615279288554
gbtree,binary:logistic,logloss,0.01872322709777454,5.421494664516425e-6,0.3014372103235684,0.6290322580645161,5,9,1,442,0.437615279288554
gbtree,binary:logistic,logloss,0.01872322709777454,5.421494664516425e-6,0.3014372103235684,0.6290322580645161,5,9,1,442,0.437615279288554
gbtree,binary:logistic,logloss,0.00566765517250132,3.92477550395644,0.6925579337746604,0.8548387096774194,13,37,1,1402,0.4379868591896281
gbtree,binary:logistic,logloss,0.00566765517250132,3.92477550395644,0.6925579337746604,0.8548387096774194,13,37,0,1402,0.4379868591896281
gbtree,binary:logistic,logloss,0.00566765517250132,3.92477550395644,0.6925579337746604,0.8548387096774194,13,37,-1,1402,0.4379868591896281
gbtree,binary:logistic,logloss,0.00566765517250132,3.92477550395644,0.6925579337746604,0.8548387096774194,13,37,-1,1402,0.4379868591896281
gbtree,binary:logistic,logloss,0.00566765517250132,3.92477550395644,0.6925579337746604,0.8548387096774194,13,37,1,1402,0.4379868591896281
gbtree,binary:logistic,logloss,0.00566765517250132,3.92477550395644,0.6925579337746604,0.8548387096774194,13,37,1,1402,0.4379868591896281
gbtree,binary:logistic,logloss,0.00566765517250132,3.92477550395644,0.6925579337746604,0.8548387096774194,13,37,1,1402,0.4379868591896281
gbtree,binary:logistic,logloss,0.0073170187334837,0.0034727604202513,0.6560086236799834,0.1774193548387097,7,39,1,3236,0.4389964931440127
gbtree,binary:logistic,logloss,0.0073170187334837,0.0034727604202513,0.6560086236799834,0.1774193548387097,7,39,0,3236,0.4389964931440127
gbtree,binary:logistic,logloss,0.0073170187334837,0.0034727604202513,0.6560086236799834,0.1774193548387097,7,39,-1,3236,0.4389964931440127
gbtree,binary:logistic,logloss,0.0073170187334837,0.0034727604202513,0.6560086236799834,0.1774193548387097,7,39,-1,3236,0.4389964931440127
gbtree,binary:logistic,logloss,0.0073170187334837,0.0034727604202513,0.6560086236799834,0.1774193548387097,7,39,1,3236,0.4389964931440127
gbtree,binary:logistic,logloss,0.0073170187334837,0.0034727604202513,0.6560086236799834,0.1774193548387097,7,39,1,3236,0.4389964931440127
gbtree,binary:logistic,logloss,0.0073170187334837,0.0034727604202513,0.6560086236799834,0.1774193548387097,7,39,1,3236,0.4389964931440127
gbtree,binary:logistic,logloss,4.3507382925199407e-4,8.680530821100162e-10,0.4202985183174489,0.06451612903225806,6,18,1,5000,0.5212146942339972
gbtree,binary:logistic,logloss,4.3507382925199407e-4,8.680530821100162e-10,0.4202985183174489,0.06451612903225806,6,18,0,5000,0.5212146942339972
gbtree,binary:logistic,logloss,4.3507382925199407e-4,8.680530821100162e-10,0.4202985183174489,0.06451612903225806,6,18,-1,5000,0.5212146942339972
gbtree,binary:logistic,logloss,4.3507382925199407e-4,8.680530821100162e-10,0.4202985183174489,0.06451612903225806,6,18,-1,5000,0.5212146942339972
gbtree,binary:logistic,logloss,4.3507382925199407e-4,8.680530821100162e-10,0.4202985183174489,0.06451612903225806,6,18,1,5000,0.5212146942339972
gbtree,binary:logistic,logloss,4.3507382925199407e-4,8.680530821100162e-10,0.4202985183174489,0.06451612903225806,6,18,1,5000,0.5212146942339972
gbtree,binary:logistic,logloss,4.3507382925199407e-4,8.680530821100162e-10,0.4202985183174489,0.06451612903225806,6,18,1,5000,0.5212146942339972
gbtree,binary:logistic,logloss,0.00191661391782682,0.24105940379094432,0.9856463391165716,0.7419354838709677,8,3,1,4091,0.4371973253142884
gbtree,binary:logistic,logloss,0.00191661391782682,0.24105940379094432,0.9856463391165716,0.7419354838709677,8,3,0,4091,0.4371973253142884
gbtree,binary:logistic,logloss,0.00191661391782682,0.24105940379094432,0.9856463391165716,0.7419354838709677,8,3,-1,4091,0.4371973253142884
gbtree,binary:logistic,logloss,0.00191661391782682,0.24105940379094432,0.9856463391165716,0.7419354838709677,8,3,-1,4091,0.4371973253142884
gbtree,binary:logistic,logloss,0.00191661391782682,0.24105940379094432,0.9856463391165716,0.7419354838709677,8,3,1,4091,0.4371973253142884
gbtree,binary:logistic,logloss,0.00191661391782682,0.24105940379094432,0.9856463391165716,0.7419354838709677,8,3,1,4091,0.4371973253142884
gbtree,binary:logistic,logloss,0.00191661391782682,0.24105940379094432,0.9856463391165716,0.7419354838709677,8,3,1,4091,0.4371973253142884
gbtree,binary:logistic,logloss,0.08243265352634567,1.0514690731401535e-9,0.3792033929906553,0.532258064516129,12,19,1,100,0.4388519585557881
gbtree,binary:logistic,logloss,0.08243265352634567,1.0514690731401535e-9,0.3792033929906553,0.532258064516129,12,19,0,100,0.4388519585557881
gbtree,binary:logistic,logloss,0.08243265352634567,1.0514690731401535e-9,0.3792033929906553,0.532258064516129,12,19,-1,100,0.4388519585557881
gbtree,binary:logistic,logloss,0.08243265352634567,1.0514690731401535e-9,0.3792033929906553,0.532258064516129,12,19,-1,100,0.4388519585557881
gbtree,binary:logistic,logloss,0.08243265352634567,1.0514690731401535e-9,0.3792033929906553,0.532258064516129,12,19,1,100,0.4388519585557881
gbtree,binary:logistic,logloss,0.08243265352634567,1.0514690731401535e-9,0.3792033929906553,0.532258064516129,12,19,1,100,0.4388519585557881
gbtree,binary:logistic,logloss,0.08243265352634567,1.0514690731401535e-9,0.3792033929906553,0.532258064516129,12,19,1,100,0.4388519585557881
gbtree,binary:logistic,logloss,0.01857375827382751,2.647039496690865e-9,0.8815290642567212,0.0967741935483871,10,11,1,1168,0.4390614832883995
gbtree,binary:logistic,logloss,0.01857375827382751,2.647039496690865e-9,0.8815290642567212,0.0967741935483871,10,11,0,1168,0.4390614832883995
gbtree,binary:logistic,logloss,0.01857375827382751,2.647039496690865e-9,0.8815290642567212,0.0967741935483871,10,11,-1,1168,0.4390614832883995
gbtree,binary:logistic,logloss,0.01857375827382751,2.647039496690865e-9,0.8815290642567212,0.0967741935483871,10,11,-1,1168,0.4390614832883995
gbtree,binary:logistic,logloss,0.01857375827382751,2.647039496690865e-9,0.8815290642567212,0.0967741935483871,10,11,1,1168,0.4390614832883995
gbtree,binary:logistic,logloss,0.01857375827382751,2.647039496690865e-9,0.8815290642567212,0.0967741935483871,10,11,1,1168,0.4390614832883995
gbtree,binary:logistic,logloss,0.01857375827382751,2.647039496690865e-9,0.8815290642567212,0.0967741935483871,10,11,1,1168,0.4390614832883995
gbtree,binary:logistic,logloss,0.05046160870409167,1.292052259814358e-4,0.842008902577823,0.2903225806451613,10,4,1,232,0.43805521835479433
gbtree,binary:logistic,logloss,0.05046160870409167,1.292052259814358e-4,0.842008902577823,0.2903225806451613,10,4,0,232,0.43805521835479433
gbtree,binary:logistic,logloss,0.05046160870409167,1.292052259814358e-4,0.842008902577823,0.2903225806451613,10,4,-1,232,0.43805521835479433
gbtree,binary:logistic,logloss,0.05046160870409167,1.292052259814358e-4,0.842008902577823,0.2903225806451613,10,4,-1,232,0.43805521835479433
gbtree,binary:logistic,logloss,0.05046160870409167,1.292052259814358e-4,0.842008902577823,0.2903225806451613,10,4,1,232,0.43805521835479433
gbtree,binary:logistic,logloss,0.05046160870409167,1.292052259814358e-4,0.842008902577823,0.2903225806451613,10,4,1,232,0.43805521835479433
gbtree,binary:logistic,logloss,0.05046160870409167,1.292052259814358e-4,0.842008902577823,0.2903225806451613,10,4,1,232,0.43805521835479433
gbtree,binary:logistic,logloss,5.905946601495286e-4,9.419399969289172e-7,0.8719247481557074,0.41935483870967744,15,21,1,5000,0.462596730027438
gbtree,binary:logistic,logloss,5.905946601495286e-4,9.419399969289172e-7,0.8719247481557074,0.41935483870967744,15,21,0,5000,0.462596730027438
gbtree,binary:logistic,logloss,5.905946601495286e-4,9.419399969289172e-7,0.8719247481557074,0.41935483870967744,15,21,-1,5000,0.462596730027438
gbtree,binary:logistic,logloss,5.905946601495286e-4,9.419399969289172e-7,0.8719247481557074,0.41935483870967744,15,21,-1,5000,0.462596730027438
gbtree,binary:logistic,logloss,5.905946601495286e-4,9.419399969289172e-7,0.8719247481557074,0.41935483870967744,15,21,1,5000,0.462596730027438
gbtree,binary:logistic,logloss,5.905946601495286e-4,9.419399969289172e-7,0.8719247481557074,0.41935483870967744,15,21,1,5000,0.462596730027438
gbtree,binary:logistic,logloss,5.905946601495286e-4,9.419399969289172e-7,0.8719247481557074,0.41935483870967744,15,21,1,5000,0.462596730027438
gbtree,binary:logistic,logloss,0.00198729508323805,0.00140170542526892,0.6624560397991445,0.4516129032258064,10,9,1,4617,0.43778931100591906
gbtree,binary:logistic,logloss,0.00198729508323805,0.00140170542526892,0.6624560397991445,0.4516129032258064,10,9,0,4617,0.43778931100591906
gbtree,binary:logistic,logloss,0.00198729508323805,0.00140170542526892,0.6624560397991445,0.4516129032258064,10,9,-1,4617,0.43778931100591906
gbtree,binary:logistic,logloss,0.00198729508323805,0.00140170542526892,0.6624560397991445,0.4516129032258064,10,9,-1,4617,0.43778931100591906
gbtree,binary:logistic,logloss,0.00198729508323805,0.00140170542526892,0.6624560397991445,0.4516129032258064,10,9,1,4617,0.43778931100591906
gbtree,binary:logistic,logloss,0.00198729508323805,0.00140170542526892,0.6624560397991445,0.4516129032258064,10,9,1,4617,0.43778931100591906
gbtree,binary:logistic,logloss,0.00198729508323805,0.00140170542526892,0.6624560397991445,0.4516129032258064,10,9,1,4617,0.43778931100591906
gbtree,binary:logistic,logloss,2.709792112686531e-4,7.338980566502803e-10,0.9790115165256896,0.2903225806451613,6,32,1,5000,0.514381655399686
gbtree,binary:logistic,logloss,2.709792112686531e-4,7.338980566502803e-10,0.9790115165256896,0.2903225806451613,6,32,0,5000,0.514381655399686
gbtree,binary:logistic,logloss,2.709792112686531e-4,7.338980566502803e-10,0.9790115165256896,0.2903225806451613,6,32,-1,5000,0.514381655399686
gbtree,binary:logistic,logloss,2.709792112686531e-4,7.338980566502803e-10,0.9790115165256896,0.2903225806451613,6,32,-1,5000,0.514381655399686
gbtree,binary:logistic,logloss,2.709792112686531e-4,7.338980566502803e-10,0.9790115165256896,0.2903225806451613,6,32,1,5000,0.514381655399686
gbtree,binary:logistic,logloss,2.709792112686531e-4,7.338980566502803e-10,0.9790115165256896,0.2903225806451613,6,32,1,5000,0.514381655399686
gbtree,binary:logistic,logloss,2.709792112686531e-4,7.338980566502803e-10,0.9790115165256896,0.2903225806451613,6,32,1,5000,0.514381655399686
gbtree,binary:logistic,logloss,0.04607845866523591,1.2519271314088185,0.8641725036137272,0.24193548387096775,11,28,1,581,0.43855386318760897
gbtree,binary:logistic,logloss,0.04607845866523591,1.2519271314088185,0.8641725036137272,0.24193548387096775,11,28,0,581,0.43855386318760897
gbtree,binary:logistic,logloss,0.04607845866523591,1.2519271314088185,0.8641725036137272,0.24193548387096775,11,28,-1,581,0.43855386318760897
gbtree,binary:logistic,logloss,0.04607845866523591,1.2519271314088185,0.8641725036137272,0.24193548387096775,11,28,-1,581,0.43855386318760897
gbtree,binary:logistic,logloss,0.04607845866523591,1.2519271314088185,0.8641725036137272,0.24193548387096775,11,28,1,581,0.43855386318760897
gbtree,binary:logistic,logloss,0.04607845866523591,1.2519271314088185,0.8641725036137272,0.24193548387096775,11,28,1,581,0.43855386318760897
gbtree,binary:logistic,logloss,0.04607845866523591,1.2519271314088185,0.8641725036137272,0.24193548387096775,11,28,1,581,0.43855386318760897
gbtree,binary:logistic,logloss,7.68745441168487e-4,1.1976331659015356e-5,0.8213540613174904,0.935483870967742,6,23,1,5000,0.4414384065148787
gbtree,binary:logistic,logloss,7.68745441168487e-4,1.1976331659015356e-5,0.8213540613174904,0.935483870967742,6,23,0,5000,0.4414384065148787
gbtree,binary:logistic,logloss,7.68745441168487e-4,1.1976331659015356e-5,0.8213540613174904,0.935483870967742,6,23,-1,5000,0.4414384065148787
gbtree,binary:logistic,logloss,7.68745441168487e-4,1.1976331659015356e-5,0.8213540613174904,0.935483870967742,6,23,-1,5000,0.4414384065148787
gbtree,binary:logistic,logloss,7.68745441168487e-4,1.1976331659015356e-5,0.8213540613174904,0.935483870967742,6,23,1,5000,0.4414384065148787
gbtree,binary:logistic,logloss,7.68745441168487e-4,1.1976331659015356e-5,0.8213540613174904,0.935483870967742,6,23,1,5000,0.4414384065148787
gbtree,binary:logistic,logloss,7.68745441168487e-4,1.1976331659015356e-5,0.8213540613174904,0.935483870967742,6,23,1,5000,0.4414384065148787
gbtree,binary:logistic,logloss,0.01129220233929178,0.6739028476783763,0.7199187200029613,0.6451612903225806,7,33,1,749,0.43780275230134486
gbtree,binary:logistic,logloss,0.01129220233929178,0.6739028476783763,0.7199187200029613,0.6451612903225806,7,33,0,749,0.43780275230134486
gbtree,binary:logistic,logloss,0.01129220233929178,0.6739028476783763,0.7199187200029613,0.6451612903225806,7,33,-1,749,0.43780275230134486
gbtree,binary:logistic,logloss,0.01129220233929178,0.6739028476783763,0.7199187200029613,0.6451612903225806,7,33,-1,749,0.43780275230134486
gbtree,binary:logistic,logloss,0.01129220233929178,0.6739028476783763,0.7199187200029613,0.6451612903225806,7,33,1,749,0.43780275230134486
gbtree,binary:logistic,logloss,0.01129220233929178,0.6739028476783763,0.7199187200029613,0.6451612903225806,7,33,1,749,0.43780275230134486
gbtree,binary:logistic,logloss,0.01129220233929178,0.6739028476783763,0.7199187200029613,0.6451612903225806,7,33,1,749,0.43780275230134486
gbtree,binary:logistic,logloss,0.00856950525406946,8.1681974411085e-9,0.40685664491283247,0.7903225806451613,12,3,1,783,0.437602128536855
gbtree,binary:logistic,logloss,0.00856950525406946,8.1681974411085e-9,0.40685664491283247,0.7903225806451613,12,3,0,783,0.437602128536855
gbtree,binary:logistic,logloss,0.00856950525406946,8.1681974411085e-9,0.40685664491283247,0.7903225806451613,12,3,-1,783,0.437602128536855
gbtree,binary:logistic,logloss,0.00856950525406946,8.1681974411085e-9,0.40685664491283247,0.7903225806451613,12,3,-1,783,0.437602128536855
gbtree,binary:logistic,logloss,0.00856950525406946,8.1681974411085e-9,0.40685664491283247,0.7903225806451613,12,3,1,783,0.437602128536855
