team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Ketel Bells,The Traveling Secretaries,0,14,0,16,16,0,0.5820330990398288,0.49786793224474063
Ketel Bells,The Traveling Secretaries,1,13,38,15,15,0,0.7808794863189958,0.8616682922669763
Ketel Bells,The Traveling Secretaries,2,12,6.5,14,14,0,0.6215519480009591,0.5758652945854841
Ketel Bells,The Traveling Secretaries,3,11,41,13,12,1,0.8234261937719981,0.8793105819733935
Ketel Bells,The Traveling Secretaries,4,10,15.5,13,12,1,0.6866863155840154,0.7286211969844079
Ketel Bells,The Traveling Secretaries,5,9,9.5,12,11,1,0.6537854728068808,0.6797774120995896
Ketel Bells,The Traveling Secretaries,6,8,21.5,11,10,1,0.711813384190322,0.7725080544507559
Ketel Bells,The Traveling Secretaries,7,7,25.5,8,8,0,0.7380558068197498,0.7728886875716493
Ketel Bells,The Traveling Secretaries,8,6,87.5,6,7,-1,0.9569940912826449,0.9539322197951822
Ketel Bells,The Traveling Secretaries,9,5,81,6,6,0,0.9531188933690946,0.9803294979734024
Ketel Bells,The Traveling Secretaries,10,4,75.5,6,5,1,0.9561180486854085,0.9656609965245766
Ketel Bells,The Traveling Secretaries,11,3,63,6,5,1,0.9440061763357419,0.9451726453658434
Ketel Bells,The Traveling Secretaries,12,2,164,3,5,-2,0.9976933806782691,0.9960869787715785
Ketel Bells,The Traveling Secretaries,13,1,152,1,3,-2,0.9976297342895866,0.9938425517556668
All That is Wright,FVOS Re-imagined,0,14,0,16,16,0,0.5083468375490428,0.49786793224474063
All That is Wright,FVOS Re-imagined,1,13,-11,15,14,1,0.5028952102594995,0.4875552558568231
All That is Wright,FVOS Re-imagined,2,12,-7.5,13,14,-1,0.439561826027901,0.3337472977115262
All That is Wright,FVOS Re-imagined,3,11,-28,12,13,-1,0.3308532725799305,0.18326187681566813
All That is Wright,FVOS Re-imagined,4,10,-8,11,12,-1,0.43280466225601066,0.32940593495253845
All That is Wright,FVOS Re-imagined,5,9,-88,9,10,-1,0.029268421092941563,0.02093880553699632
All That is Wright,FVOS Re-imagined,6,8,-115,8,8,0,0.011431312327771627,0.003795551832463547
All That is Wright,FVOS Re-imagined,7,7,-93,8,8,0,0.02561883554427683,0.010920148371103373
All That is Wright,FVOS Re-imagined,8,6,-48,7,8,-1,0.1558833744911627,0.0929672255060454
All That is Wright,FVOS Re-imagined,9,5,27.5,4,7,-3,0.48659182038657006,0.4900185091670419
All That is Wright,FVOS Re-imagined,10,4,17.5,3,6,-3,0.4022689153943074,0.3948537360596719
All That is Wright,FVOS Re-imagined,11,3,-17.5,3,4,-1,0.24014993249094055,0.25292935663042293
All That is Wright,FVOS Re-imagined,12,2,-36,1,2,-1,0.09877396920474685,0.14090252614626553
All That is Wright,FVOS Re-imagined,13,1,-33,1,0,1,0.21721911956513515,0.28678504247047865
Blasphemous Hot Takes,The Novaks,0,14,0,16,16,0,0.5669053341927227,0.49786793224474063
Blasphemous Hot Takes,The Novaks,1,13,-4.5,16,16,0,0.5696519339249032,0.44370077260608304
Blasphemous Hot Takes,The Novaks,2,12,38,14,15,-1,0.7467828130848929,0.7486159086861832
Blasphemous Hot Takes,The Novaks,3,11,37,12,14,-2,0.6990538642955813,0.672093414342896
Blasphemous Hot Takes,The Novaks,4,10,87,11,13,-2,0.8947135302636751,0.9318866000641023
