lineup_id,position,player,player_id,team_id,points,ppg,matchup_id
5,OF,Randy Arozarena,36488,11,34,5.666666666666667,6
5,OF,Mike Trout,30836,13,32.5,5.416666666666667,6
5,OF,Aaron Judge,33192,2,30.5,5.083333333333333,6
5,OF,Anthony Santander,36084,8,30.5,4.357142857142857,6
6,2B/SS,Bo Bichette,38904,1,27.5,4.583333333333333,6
7,1B/3B,C.J. Cron,32155,14,34,5.666666666666667,6
12,UTIL,Manny Machado,31097,6,31,5.166666666666667,6
14,SP,Sandy Alcantara,35241,4,64.5,32.25,6
14,SP,Luis Severino,33263,1,47.5,23.75,6
14,SP,Tony Gonsolin,38958,9,46.5,23.25,6
14,SP,Logan Gilbert,41221,8,39.5,19.75,6
14,SP,Martin Perez,31098,9,38.5,38.5,6
14,SP,Zack Wheeler,31267,6,31,31,6
15,RP,Liam Hendriks,31755,8,28,7,6
15,RP,Devin Williams,33224,6,20,6.666666666666667,6
15,RP,Jhoan Duran,41109,1,20,6.666666666666667,6
0,C,Christian Vazquez,31389,8,28.5,4.75,7
1,1B,Freddie Freeman,30193,12,36,5.142857142857143,7
2,2B,Enrique Hernandez,31358,4,30,4.285714285714286,7
3,3B,Jose Ramirez,32801,7,42.5,7.083333333333333,7
4,SS,Francisco Lindor,32129,9,44.5,7.416666666666667,7
5,OF,Mookie Betts,33039,5,45.5,6.5,7
5,OF,Joc Pederson,31392,9,41.5,6.916666666666667,7
5,OF,J.D. Martinez,31065,6,33,5.5,7
5,OF,Chris Taylor,32900,11,29.5,4.214285714285714,7
5,OF,Bryce Harper,30951,9,28.5,4.071428571428571,7
6,2B/SS,Bobby Witt Jr.,42403,12,31.5,5.25,7
7,1B/3B,Paul Goldschmidt,31027,5,34.5,5.75,7
12,UTIL,Pete Alonso,37498,13,32,5.333333333333333,7
14,SP,Corbin Burnes,39878,6,54,27,7
14,SP,Shane McClanahan,41199,2,48,24,7
14,SP,Zack Wheeler,31267,6,44.5,22.25,7
14,SP,Gerrit Cole,32081,8,44,22,7
14,SP,Sandy Alcantara,35241,4,37.5,37.5,7
14,SP,Max Fried,32685,9,36.5,18.25,7
15,RP,J.P. Feyereisen,36011,2,19,6.333333333333333,7
15,RP,Clay Holmes,32827,6,18,6,7
15,RP,Devin Williams,33224,6,17,5.666666666666667,7
0,C,Willson Contreras,32532,13,39,4.875,8
1,1B,Austin Riley,34982,9,40.5,5.785714285714286,8
2,2B,Brendan Rodgers,35073,14,39.5,5.642857142857143,8
3,3B,Jose Ramirez,32801,7,33,5.5,8
4,SS,Eugenio Suarez,32367,1,29,4.833333333333333,8
5,OF,Yordan Alvarez,36018,12,45.5,7.583333333333333,8
5,OF,Kyle Schwarber,33712,13,36,6,8
5,OF,Trey Mancini,33351,9,35.5,5.071428571428571,8
5,OF,Bryce Harper,30951,9,34,6.8,8
5,OF,Ryan Mountcastle,34940,7,33,4.714285714285714,8
6,2B/SS,Wilmer Flores,30627,11,27,3.857142857142857,8
7,1B/3B,Paul Goldschmidt,31027,5,39,4.875,8
12,UTIL,Pete Alonso,37498,13,33,4.714285714285714,8
14,SP,Framber Valdez,36581,2,57,28.5,8
14,SP,Luis Castillo,35124,6,46.5,23.25,8
14,SP,Adam Wainwright,5403,5,45.5,22.75,8
14,SP,Martin Perez,31098,9,45.5,22.75,8
14,SP,Zach Plesac,42169,13,43.5,21.75,8
14,SP,George Kirby,42406,4,43,21.5,8
15,RP,Josh Hader,32760,5,20,10,8
15,RP,Gregory Soto,39804,13,17,5.666666666666667,8
15,RP,Daniel Hudson,30376,12,15,7.5,8
0,C,Salvador Perez,31127,2,23.5,3.357142857142857,9
1,1B,Jake Cronenworth,36364,11,30,4.285714285714286,9
2,2B,Marcus Semien,32146,7,32,5.333333333333333,9
3,3B,Jose Ramirez,32801,7,36,5.142857142857143,9
4,SS,Jazz Chisholm Jr.,41433,9,29.5,4.916666666666667,9
5,OF,Aaron Judge,33192,1,37,6.166666666666667,9
5,OF,Byron Buxton,32655,9,37,6.166666666666667,9
5,OF,Jurickson Profar,31117,6,30,4.285714285714286,9
5,OF,Adolis Garcia,35537,7,28,4.666666666666667,9
5,OF,Ronald Acuna Jr.,36185,9,28,4.666666666666667,9
6,2B/SS,Bo Bichette,38904,1,26.5,4.416666666666667,9
7,1B/3B,Joey Votto,28670,13,27.5,3.928571428571429,9
12,UTIL,Kyle Schwarber,33712,13,27.5,4.583333333333333,9
14,SP,Hunter Greene,39635,6,59.5,29.75,9
14,SP,Justin Verlander,6341,13,56.5,28.25,9
14,SP,Kyle Wright,39652,2,44.5,22.25,9
14,SP,German Marquez,34874,8,39,19.5,9
14,SP,Jeffrey Springs,35397,7,39,19.5,9
14,SP,Carlos Rodon,33696,11,36,18,9
15,RP,Kenley Jansen,29630,5,28,7,9
15,RP,Daniel Bard,30158,9,23.5,5.875,9
15,RP,Edwin Diaz,35394,8,17.5,8.75,9
0,C,Willson Contreras,32532,13,28,4,10
1,1B,Paul Goldschmidt,31027,5,47,6.714285714285714,10
2,2B,Jake Cronenworth,36364,11,38,5.428571428571429,10
3,3B,Manny Machado,31097,6,36.5,5.214285714285714,10
4,SS,Corey Seager,32691,6,31.5,4.5,10
5,OF,Ryan Mountcastle,34940,7,35,5,10
5,OF,Kyle Schwarber,33712,13,34,4.25,10
5,OF,Mike Trout,30836,13,33,4.714285714285714,10
5,OF,Charlie Blackmon,31084,14,31.5,5.25,10
5,OF,Adolis Garcia,35537,7,29,4.142857142857143,10
6,2B/SS,Dansby Swanson,34895,7,26,4.333333333333333,10
7,1B/3B,Luke Voit,35201,1,43,6.142857142857143,10
12,UTIL,Rhys Hoskins,35291,5,36.5,4.5625,10
14,SP,Aaron Nola,33709,5,54.5,27.25,10
14,SP,Chris Bassitt,33148,5,53.5,26.75,10
14,SP,Nick Pivetta,36071,12,52.5,26.25,10
14,SP,Sandy Alcantara,35241,4,48,24,10
14,SP,Logan Gilbert,41221,8,45.5,22.75,10
14,SP,Corey Kluber,30981,9,41.5,20.75,10
15,RP,Jorge Lopez,33833,2,28.5,7.125,10
15,RP,Camilo Doval,41337,6,25.5,6.375,10
15,RP,Michael King,40429,2,21.5,7.166666666666667,10
0,C,Alejandro Kirk,42081,12,37,7.4,11
1,1B,Freddie Freeman,30193,12,39,6.5,11
2,2B,Jose Altuve,31662,2,34.5,5.75,11
3,3B,Bobby Witt Jr.,42403,12,30,5,11
4,SS,Dansby Swanson,34895,7,33,4.714285714285714,11
5,OF,Julio Rodriguez,41044,4,32,5.333333333333333,11
5,OF,Jesse Winker,32833,6,31.5,5.25,11
5,OF,Yordan Alvarez,36018,12,29,5.8,11
5,OF,Kyle Schwarber,33712,13,27,4.5,11
5,OF,Patrick Wisdom,32861,2,26,3.7142857142857144,11
6,2B/SS,Javier Baez,32127,1,31.5,5.25,11
7,1B/3B,Alex Bregman,34886,8,26.5,4.416666666666667,11
12,UTIL,Shohei Ohtani,39832,14,34,6.8,11
14,SP,Dylan Cease,34943,6,64.5,32.25,11
14,SP,Gerrit Cole,32081,8,61.5,30.75,11
14,SP,Corbin Burnes,39878,6,57.5,28.75,11
14,SP,Shane McClanahan,41199,2,54.5,27.25,11
14,SP,Logan Webb,41216,9,50.5,25.25,11
14,SP,Max Fried,32685,9,50.5,25.25,11
15,RP,Jhoan Duran,41109,1,21.5,7.166666666666667,11
15,RP,Tanner Scott,35135,11,19.5,6.5,11
15,RP,Josh Hader,32760,5,18,6,11
0,C,Willson Contreras,32532,13,27.5,4.583333333333333,12
1,1B,Rhys Hoskins,35291,5,36.5,6.083333333333333,12
2,2B,Christopher Morel,42927,13,32,5.333333333333333,12
3,3B,Luis Urias,35383,11,30.5,5.083333333333333,12
4,SS,Amed Rosario,33215,8,27,3.375,12
5,OF,Julio Rodriguez,41044,4,35,5,12
5,OF,George Springer,32078,13,31.5,4.5,12
5,OF,Bryan Reynolds,38980,14,28.5,4.071428571428571,12
5,OF,Patrick Wisdom,32861,2,26.5,4.416666666666667,12
5,OF,Kyle Tucker,34967,8,26,4.333333333333333,12
6,2B/SS,Brendan Rodgers,35073,14,25.5,5.1,12
7,1B/3B,C.J. Cron,32155,14,29,4.833333333333333,12
12,UTIL,Austin Riley,34982,9,28,4.666666666666667,12
14,SP,Robbie Ray,32175,7,61.5,30.75,12
14,SP,Framber Valdez,36581,2,53.5,26.75,12
14,SP,Luis Castillo,35124,6,51,25.5,12
14,SP,Zack Wheeler,31267,6,46.5,23.25,12
14,SP,Brandon Woodruff,37515,2,46,23,12
14,SP,Charlie Morton,29155,14,45.5,22.75,12
15,RP,Paul Sewald,35009,13,21,7,12
15,RP,Ryan Pressly,33072,14,21,7,12
15,RP,Josh Hader,32760,5,19.5,6.5,12
0,C,Adley Rutschman,42178,1,25.5,3.642857142857143,13
1,1B,Austin Riley,34982,9,37.5,5.357142857142857,13
2,2B,Brandon Drury,32269,4,34,4.25,13
3,3B,Kris Bryant,33172,11,34,4.857142857142857,13
4,SS,Corey Seager,32691,6,40.5,6.75,13
5,OF,Kyle Schwarber,33712,13,36,6,13
5,OF,Brandon Nimmo,32159,11,33.5,4.785714285714286,13
5,OF,Yordan Alvarez,36018,12,31.5,5.25,13
5,OF,Juan Soto,36969,2,31,5.166666666666667,13
5,OF,Josh Rojas,40718,13,30,5,13
6,2B/SS,Jorge Polanco,32525,11,29,4.833333333333333,13
7,1B/3B,Alex Bregman,34886,8,29.5,4.214285714285714,13
12,UTIL,Andrew Benintendi,34986,7,28.5,4.071428571428571,13
14,SP,Sandy Alcantara,35241,4,60.5,30.25,13
14,SP,Carlos Rodon,33696,11,51,25.5,13
14,SP,Taijuan Walker,31864,12,50,25,13
14,SP,Alex Wood,32620,6,43,21.5,13
14,SP,Shohei Ohtani,39832,14,32.5,32.5,13
14,SP,Corbin Burnes,39878,6,32,32,13
15,RP,Jorge Lopez,33833,2,22,5.5,13
15,RP,David Bednar,38303,9,18,4.5,13
15,RP,Paul Sewald,35009,13,18,6,13
0,C,Sean Murphy,33557,14,42,3.8181818181818183,14
1,1B,Freddie Freeman,30193,12,58,6.444444444444445,14
2,2B,Matt Carpenter,31015,9,45,5,14
3,3B,DJ LeMahieu,30765,9,44.5,4.045454545454546,14
4,SS,Corey Seager,32691,6,47,4.7,14
5,OF,Aaron Judge,33192,1,69.5,6.318181818181818,14
5,OF,Teoscar Hernandez,33377,7,49,5.444444444444445,14
5,OF,Charlie Blackmon,31084,14,45,5,14
5,OF,Amed Rosario,33215,8,43,3.909090909090909,14
5,OF,Andrew Vaughn,42394,14,40,4,14
6,2B/SS,Marcus Semien,32146,7,44,4,14
7,1B/3B,Austin Riley,34982,9,42.5,4.25,14
12,UTIL,Matt Chapman,33857,1,42,4.666666666666667,14
14,SP,Gerrit Cole,32081,8,75.5,25.166666666666668,14
14,SP,Max Scherzer,28976,13,73.5,24.5,14
14,SP,Dylan Cease,34943,6,69.5,23.166666666666668,14
14,SP,Logan Webb,41216,9,60,20,14
14,SP,Jon Gray,33203,13,57,28.5,14
14,SP,Sandy Alcantara,35241,4,56.5,28.25,14
15,RP,Scott Barlow,32156,12,31.5,6.3,14
15,RP,Ryan Pressly,33072,14,29,7.25,14
15,RP,Edwin Diaz,35394,8,28,7,14
0,C,J.T. Realmuto,32177,9,30,5,15
1,1B,Jurickson Profar,31117,6,32.5,5.416666666666667,15
2,2B,Brandon Drury,32269,4,26,3.7142857142857144,15
3,3B,Matt Chapman,33857,1,34,5.666666666666667,15
4,SS,Xander Bogaerts,31606,4,29.5,4.214285714285714,15
5,OF,Aaron Judge,33192,1,43,7.166666666666667,15
5,OF,Yordan Alvarez,36018,12,35.5,5.071428571428571,15
5,OF,Anthony Santander,36084,8,34.5,4.928571428571429,15
5,OF,Christian Yelich,31283,11,25.5,4.25,15
5,OF,Byron Buxton,32655,9,22.5,4.5,15
6,2B/SS,Francisco Lindor,32129,9,27,5.4,15
7,1B/3B,Anthony Rizzo,30782,4,28.5,5.7,15
12,UTIL,Shohei Ohtani,39832,14,34,5.666666666666667,15
14,SP,Merrill Kelly,32968,14,64,32,15
14,SP,Carlos Rodon,33696,11,47.5,23.75,15
14,SP,Max Fried,32685,9,42,21,15
14,SP,Aaron Ashby,41325,6,39,19.5,15
14,SP,Reid Detmers,4326697,4,32.5,32.5,15
14,SP,Aaron Nola,33709,5,30,15,15
15,RP,Emmanuel Clase,41743,8,24,6,15
15,RP,Jordan Romano,36380,2,21,7,15
15,RP,Edwin Diaz,35394,8,19,9.5,15
0,C,MJ Melendez,40948,7,29,4.833333333333333,16
1,1B,Pete Alonso,37498,13,46,5.75,16
2,2B,Ryan McMahon,33247,13,30,6,16
3,3B,Nolan Arenado,31261,2,38,6.333333333333333,16
4,SS,Francisco Lindor,32129,9,35,4.375,16
5,OF,Mookie Betts,33039,5,36.5,5.214285714285714,16
5,OF,Amed Rosario,33215,8,28.5,4.071428571428571,16
5,OF,Juan Soto,36969,2,28,4.666666666666667,16
5,OF,Daulton Varsho,40963,5,27.5,4.583333333333333,16
5,OF,Aaron Judge,33192,1,27,5.4,16
6,2B/SS,Jeff McNeil,33900,1,25.5,3.642857142857143,16
7,1B/3B,Rhys Hoskins,35291,5,31.5,5.25,16
12,UTIL,Paul Goldschmidt,31027,5,31,5.166666666666667,16
14,SP,Kevin Gausman,32667,12,59,29.5,16
14,SP,Max Scherzer,28976,13,52,26,16
14,SP,Triston McKenzie,34954,14,44.5,22.25,16
14,SP,Jesus Luzardo,39667,6,43.5,21.75,16
14,SP,Cristian Javier,41261,11,40,20,16
14,SP,Jacob deGrom,32796,9,39.5,19.75,16
15,RP,Edwin Diaz,35394,8,25,8.333333333333334,16
15,RP,Andres Munoz,40939,12,22,7.333333333333333,16
15,RP,Jhoan Duran,41109,1,18.5,4.625,16
0,C,Will Smith,38309,4,24,6,17
1,1B,Max Muncy,33303,12,31,6.2,17
2,2B,Josh Rojas,40718,13,28.5,4.071428571428571,17
3,3B,Alex Bregman,34886,8,41,6.833333333333333,17
4,SS,Corey Seager,32691,6,26,4.333333333333333,17
5,OF,Kyle Tucker,34967,8,36,6,17
5,OF,Michael Harris II,42470,9,31.5,5.25,17
5,OF,Aaron Judge,33192,1,30.5,5.083333333333333,17
5,OF,Steven Kwan,41996,14,28,4.666666666666667,17
5,OF,Randy Arozarena,36488,11,25.5,5.1,17
6,2B/SS,Brendan Rodgers,35073,14,23.5,3.9166666666666665,17
7,1B/3B,Manny Machado,31097,6,37,6.166666666666667,17
12,UTIL,Christian Walker,32758,6,29.5,4.214285714285714,17
14,SP,Zac Gallen,39910,8,59.5,29.75,17
14,SP,Brady Singer,41172,6,51.5,25.75,17
14,SP,Shane Bieber,40912,2,49.5,24.75,17
14,SP,Blake Snell,33748,14,46,23,17
14,SP,Chris Bassitt,33148,5,43,21.5,17
14,SP,Jameson Taillon,31258,11,39,19.5,17
15,RP,Camilo Doval,41337,6,20.5,6.833333333333333,17
15,RP,Hector Neris,32377,11,20.5,5.125,17
15,RP,Kenley Jansen,29630,5,20,5,17
0,C,Sean Murphy,33557,14,34.5,4.928571428571429,18
1,1B,Paul Goldschmidt,31027,5,43,7.166666666666667,18
2,2B,Jeff McNeil,33900,1,28.5,3.5625,18
3,3B,Alex Bregman,34886,8,36.5,5.214285714285714,18
4,SS,Dansby Swanson,34895,7,28.5,4.071428571428571,18
5,OF,Mark Canha,31670,4,35,5,18
5,OF,Starling Marte,30830,4,28.5,3.5625,18
5,OF,Kyle Tucker,34967,8,28,4,18
5,OF,Andrew McCutchen,28701,2,25,4.166666666666667,18
5,OF,Bryan Reynolds,38980,14,25,4.166666666666667,18
6,2B/SS,Eugenio Suarez,32367,1,27.5,4.583333333333333,18
7,1B/3B,Yandy Diaz,33481,14,28,4.666666666666667,18
12,UTIL,Adley Rutschman,42178,1,26,4.333333333333333,18
14,SP,Johnny Cueto,28955,9,50.5,25.25,18
14,SP,Patrick Sandoval,40975,13,47,47,18
14,SP,Nick Pivetta,36071,12,44.5,22.25,18
14,SP,Nestor Cortes,36480,11,41.5,20.75,18
14,SP,Joe Musgrove,34848,7,37,18.5,18
14,SP,Zac Gallen,39910,8,35,35,18
15,RP,Jason Adam,32145,7,22.5,5.625,18
15,RP,Taylor Rogers,33671,14,21,5.25,18
15,RP,Giovanny Gallegos,36050,14,19.5,4.875,18
0,C,J.T. Realmuto,32177,9,5,5,19
1,1B,Jose Abreu,33095,7,7,7,19
2,2B,Luis Urias,35383,11,6.5,6.5,19
3,3B,Jon Berti,32273,2,5,5,19
4,SS,Bryson Stott,42417,9,5.5,5.5,19
5,OF,Michael Harris II,42470,9,9,9,19
5,OF,Nick Castellanos,31187,1,9,9,19
5,OF,Randy Arozarena,36488,11,8,8,19
5,OF,Aaron Judge,33192,1,6.5,6.5,19
5,OF,Andrew Benintendi,34986,7,6.5,6.5,19
6,2B/SS,Carlos Correa,32653,12,5,5,19
7,1B/3B,Alec Bohm,41169,9,4,4,19
12,UTIL,Christian Yelich,31283,11,6,6,19
14,SP,Jordan Montgomery,38173,4,48,48,19
14,SP,Edward Cabrera,40944,2,32.5,32.5,19
14,SP,Jake Odorizzi,31654,13,24,24,19
14,SP,Julio Urias,33223,8,24,24,19
14,SP,Noah Syndergaard,31730,1,21,21,19
14,SP,Sonny Gray,32082,5,19,19,19
15,RP,Kenley Jansen,29630,5,8,8,19
15,RP,Jason Adam,32145,7,7.5,7.5,19
15,RP,Sam Coonrod,34915,12,7,7,19
