team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Blasphemous Hot Takes,The West Bank Occupiers,13,1,20.5,2,1,1,0.7734328024965351,0.7141584068065
The Novaks,Cron's Disease,13,1,-64.5,1,1,0,0.047752930565788956,0.058412617693885366
Crown Heights Crusaders,The Traveling Secretaries,13,1,114,0,0,0,0.9876197706596073,0.9903662309919448
It's Gonna Be Gley,Mt. Everest Taquito Farmers,13,1,-13,1,0,1,0.36182902705244613,0.3983682738247854
Hader Better Faster Stronger,Ketel Bells,13,1,-49,1,0,1,0.10764453241297366,0.1371336374942456
Framber Valdez Oil Spill,All That is Wright,13,1,2,0,1,-1,0.4392339820752763,0.4474174146169192
