team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Blasphemous Hot Takes,It's Gonna Be Gley,0,7,0,8,8,0,0.47634166041013987,0.4746598257190957
Blasphemous Hot Takes,It's Gonna Be Gley,1,6,-26.5,6,6,0,0.2916488020894654,0.23112804127393574
Blasphemous Hot Takes,It's Gonna Be Gley,2,5,4,6,6,0,0.521530677008043,0.516160955716294
Blasphemous Hot Takes,It's Gonna Be Gley,3,4,-18.5,4,5,-1,0.33266314277429815,0.3074856159476149
Blasphemous Hot Takes,It's Gonna Be Gley,4,3,-12.5,4,5,-1,0.37131936917186503,0.3461377713861106
Blasphemous Hot Takes,It's Gonna Be Gley,5,2,-21,3,4,-1,0.28501459360378956,0.29210804069602636
Blasphemous Hot Takes,It's Gonna Be Gley,6,1,-48.5,3,2,1,0.12632175974343207,0.13949580212276946
Blasphemous Hot Takes,It's Gonna Be Gley,7,0,-35.5,0,0,0,0,0.1714040487367712
Hader Better Faster Stronger,Crown Heights Crusaders,0,7,0,8,8,0,0.4213878211969532,0.4746598257190957
Hader Better Faster Stronger,Crown Heights Crusaders,1,6,-59.5,7,6,1,0.11300884957707716,0.09487416446500334
Hader Better Faster Stronger,Crown Heights Crusaders,2,5,-67.5,6,6,0,0.0989044275604207,0.051925617327749946
Hader Better Faster Stronger,Crown Heights Crusaders,3,4,-100.5,4,4,0,0.03773343433613585,0.013720335410249567
Hader Better Faster Stronger,Crown Heights Crusaders,4,3,-119.5,4,3,1,0.027167761078584998,0.009623141943832878
Hader Better Faster Stronger,Crown Heights Crusaders,5,2,-101,2,1,1,0.022273561440227768,0.019829085524577912
Hader Better Faster Stronger,Crown Heights Crusaders,6,1,-55,0,1,-1,0.09625624317415475,0.1322052519618415
Hader Better Faster Stronger,Crown Heights Crusaders,7,0,-99,0,0,0,0,0.014589328459016756
Framber Valdez Oil Spill,The Novaks,0,7,0,8,8,0,0.31924730813939095,0.4746598257190957
Framber Valdez Oil Spill,The Novaks,1,6,30.5,7,8,-1,0.4449524268045447,0.6511580400799325
Framber Valdez Oil Spill,The Novaks,2,5,22,5,6,-1,0.43296499628446894,0.5926727414318528
Framber Valdez Oil Spill,The Novaks,3,4,-5,4,4,0,0.4292920859264235,0.42333685948598887
Framber Valdez Oil Spill,The Novaks,4,3,-16.5,4,3,1,0.3281659916783007,0.36563053930186024
Framber Valdez Oil Spill,The Novaks,5,2,45,2,3,-1,0.7775645031011592,0.7405986289889793
Framber Valdez Oil Spill,The Novaks,6,1,32.5,0,2,-2,0.7425098324952186,0.677104697467329
Framber Valdez Oil Spill,The Novaks,7,0,-5,0,0,0,0,0.42333685948598887
All That is Wright,The West Bank Occupiers,0,7,0,8,8,0,0.7660246783440502,0.4746598257190957
All That is Wright,The West Bank Occupiers,1,6,-24,8,7,1,0.46956840160453167,0.2997880849863499
All That is Wright,The West Bank Occupiers,2,5,36.5,4,6,-2,0.7792310545811316,0.7098598582483487
All That is Wright,The West Bank Occupiers,3,4,58.5,3,5,-2,0.8033893597952809,0.8510468117011578
All That is Wright,The West Bank Occupiers,4,3,53,3,4,-1,0.7764480500096492,0.7830512176482404
All That is Wright,The West Bank Occupiers,5,2,20,3,3,0,0.6661426862412835,0.6746126141023495
All That is Wright,The West Bank Occupiers,6,1,9.5,3,3,0,0.563173958083091,0.5727482981054608
All That is Wright,The West Bank Occupiers,7,0,27.5,0,0,0,1,0.7389630340283834
Ketel Bells,Cron's Disease,0,7,0,8,8,0,0.37171455067562004,0.4746598257190957
Ketel Bells,Cron's Disease,1,6,29.5,6,6,0,0.5301464214078533,0.754663802202286
Ketel Bells,Cron's Disease,2,5,0.5,6,6,0,0.3781627666473283,0.479840093345321
Ketel Bells,Cron's Disease,3,4,-29,4,5,-1,0.25346677179684185,0.24608135119682445
Ketel Bells,Cron's Disease,4,3,-29,4,5,-1,0.25295112963070415,0.24608135119682445
Ketel Bells,Cron's Disease,5,2,-27.5,1,4,-3,0.12156235635899354,0.1835379332039949
Ketel Bells,Cron's Disease,6,1,-27.5,0,2,-2,0.13848918764552423,0.17184773219107616
Ketel Bells,Cron's Disease,7,0,-50,0,0,0,0,0.10175525337465935
Mt. Everest Taquito Farmers,The Traveling Secretaries,0,7,0,8,8,0,0.6716098741411127,0.4746598257190957
Mt. Everest Taquito Farmers,The Traveling Secretaries,1,6,-38.5,7,7,0,0.3494684405935858,0.1544268073496958
Mt. Everest Taquito Farmers,The Traveling Secretaries,2,5,13.5,5,6,-1,0.633017094512431,0.5314378442777775
Mt. Everest Taquito Farmers,The Traveling Secretaries,3,4,50,3,6,-3,0.7237940662843094,0.752234326993006
Mt. Everest Taquito Farmers,The Traveling Secretaries,4,3,-25.5,2,3,-1,0.2424332216368098,0.26560272953304953
Mt. Everest Taquito Farmers,The Traveling Secretaries,5,2,-61.5,2,2,0,0.06052423674829226,0.06565390977941671
Mt. Everest Taquito Farmers,The Traveling Secretaries,6,1,-81,0,1,-1,0.05170050404846376,0.0663860026840355
Mt. Everest Taquito Farmers,The Traveling Secretaries,7,0,-45,0,1,-1,0,0.1695906211746446
