team_id,total_points,batting_points,pitching_points,team,matchup_id,game_id,rp_points,sp_points,weight,adj_pts,adj_batting_pts,adj_pitching_pts,adj_sp_pts,adj_rp_pts,team_id_opp,total_points_opp,batting_points_opp,pitching_points_opp,team_opp,rp_points_opp,sp_points_opp,adj_pts_opp,adj_batting_pts_opp,adj_pitching_pts_opp,adj_sp_pts_opp,adj_rp_pts_opp,overall_rank,batting_rank,pitching_rank
1,324,175.5,148.5,The Talmudic Tunnelers,2,11,23,125.5,1,324,175.5,148.5,125.5,23,2,299,200.5,98.5,Tucker? I hardly know her,23,75.5,299,200.5,98.5,75.5,23,5,9,3
8,287.5,188,99.5,Mt. Everest Taquito Farmers,2,12,8,91.5,1,287.5,188,99.5,91.5,8,5,358,210.5,147.5,The Traveling Secretaries,31,116.5,358,210.5,147.5,116.5,31,9,5,8
7,349.5,212.5,137,Bibee-di-Bobbidi-Boo,3,13,26,111,1,349.5,212.5,137,111,26,4,349,170,179,All That is Wright,27,152,349,170,179,152,27,4,5,5
13,311,216.5,94.5,Ketel Bells,3,14,27,67.5,1,311,216.5,94.5,67.5,27,14,251.5,163,88.5,Top Gunner: Henderson,14.5,74,251.5,163,88.5,74,14.5,9,4,10
9,328.5,197,131.5,Book of Bob,3,15,42,89.5,1,328.5,197,131.5,89.5,42,11,407,258.5,148.5,The West Bank Occupiers,22,126.5,407,258.5,148.5,126.5,22,8,6,6
2,373.5,249,124.5,Tucker? I hardly know her,3,16,-13,137.5,1,373.5,249,124.5,137.5,-13,6,348.5,226,122.5,The Novaks,4.5,118,348.5,226,122.5,118,4.5,3,2,7
5,390.5,184.5,206,The Traveling Secretaries,3,17,67.5,138.5,1,390.5,184.5,206,138.5,67.5,12,336,151.5,184.5,Blasphemous Hot Takes,39.5,145,336,151.5,184.5,145,39.5,2,8,1
8,240.5,182.5,58,Mt. Everest Taquito Farmers,3,18,-9,67,1,240.5,182.5,58,67,-9,1,296.5,195,101.5,The Talmudic Tunnelers,10,91.5,296.5,195,101.5,91.5,10,12,9,12
13,320.5,195.5,125,Ketel Bells,4,19,27.5,97.5,1,320.5,195.5,125,97.5,27.5,7,253,164,89,Bibee-di-Bobbidi-Boo,19.5,69.5,253,164,89,69.5,19.5,6,9,4
4,356.5,241,115.5,All That is Wright,4,20,0.5,115,1,356.5,241,115.5,115,0.5,9,313,203.5,109.5,Book of Bob,22,87.5,313,203.5,109.5,87.5,22,4,4,6
14,299.5,173.5,126,Top Gunner: Henderson,4,21,33,93,1,299.5,173.5,126,93,33,2,280,183,97,Tucker? I hardly know her,5.5,91.5,280,183,97,91.5,5.5,9,11,3
11,340.5,216,124.5,The West Bank Occupiers,4,22,5,119.5,1,340.5,216,124.5,119.5,5,5,314.5,209.5,105,The Traveling Secretaries,19.5,85.5,314.5,209.5,105,85.5,19.5,5,5,5
6,420.5,265.5,155,The Novaks,4,23,44,111,1,420.5,265.5,155,111,44,8,358.5,262.5,96,Mt. Everest Taquito Farmers,18.5,77.5,358.5,262.5,96,77.5,18.5,1,1,1
12,299,200.5,98.5,Blasphemous Hot Takes,4,24,12,86.5,1,299,200.5,98.5,86.5,12,1,391,246,145,The Talmudic Tunnelers,29.5,115.5,391,246,145,115.5,29.5,10,8,9
7,299,201.5,97.5,Bibee-di-Bobbidi-Boo,5,25,32,65.5,1,299,201.5,97.5,65.5,32,9,348,224,124,Book of Bob,26,98,348,224,124,98,26,8,4,11
2,287,164,123,Tucker? I hardly know her,5,26,9.5,113.5,1,287,164,123,113.5,9.5,13,373.5,231.5,142,Ketel Bells,16.5,125.5,373.5,231.5,142,125.5,16.5,10,9,9
5,336.5,176,160.5,The Traveling Secretaries,5,27,30,130.5,1,336.5,176,160.5,130.5,30,4,300.5,194,106.5,All That is Wright,29.5,77,300.5,194,106.5,77,29.5,5,8,2
8,239,154,85,Mt. Everest Taquito Farmers,5,28,6,79,1,239,154,85,79,6,14,288.5,154.5,134,Top Gunner: Henderson,20,114,288.5,154.5,134,114,20,12,11,12
1,272.5,140,132.5,The Talmudic Tunnelers,5,29,30.5,102,1,272.5,140,132.5,102,30.5,11,362.5,200.5,162,The West Bank Occupiers,18,144,362.5,200.5,162,144,18,11,12,7
12,336,196,140,Blasphemous Hot Takes,5,30,29,111,1,336,196,140,111,29,6,383,250,133,The Novaks,11,122,383,250,133,122,11,6,6,4
2,232.5,149,83.5,Tucker? I hardly know her,6,31,9,74.5,1,232.5,149,83.5,74.5,9,7,304,142,162,Bibee-di-Bobbidi-Boo,56,106,304,142,162,106,56,12,11,11
9,319.5,174.5,145,Book of Bob,6,32,32,113,1,319.5,174.5,145,113,32,5,444.5,233.5,211,The Traveling Secretaries,44.5,166.5,444.5,233.5,211,166.5,44.5,5,6,5
13,303,166.5,136.5,Ketel Bells,6,33,-1.5,138,1,303,166.5,136.5,138,-1.5,8,360,230,130,Mt. Everest Taquito Farmers,25,105,360,230,130,105,25,9,7,6
4,342,155.5,186.5,All That is Wright,6,34,39.5,147,1,342,155.5,186.5,147,39.5,1,312,165.5,146.5,The Talmudic Tunnelers,40,106.5,312,165.5,146.5,106.5,40,3,10,2
14,287.5,157,130.5,Top Gunner: Henderson,6,35,37,93.5,1,287.5,157,130.5,93.5,37,12,251.5,195.5,56,Blasphemous Hot Takes,-3,59,251.5,195.5,56,59,-3,10,9,7
11,322,204.5,117.5,The West Bank Occupiers,6,36,8.5,109,1,322,204.5,117.5,109,8.5,6,307,186,121,The Novaks,23.5,97.5,307,186,121,97.5,23.5,4,3,10
7,254.5,133.5,121,Bibee-di-Bobbidi-Boo,7,37,12,109,1,254.5,133.5,121,109,12,5,448.5,237.5,211,The Traveling Secretaries,57,154,448.5,237.5,211,154,57,12,12,8
8,328,224.5,103.5,Mt. Everest Taquito Farmers,7,38,24.5,79,1,328,224.5,103.5,79,24.5,2,357,211,146,Tucker? I hardly know her,25,121,357,211,146,121,25,6,3,12
1,373.5,217,156.5,The Talmudic Tunnelers,7,39,29.5,127,1,373.5,217,156.5,127,29.5,9,293.5,157,136.5,Book of Bob,21.5,115,293.5,157,136.5,115,21.5,2,4,2
12,360,251,109,Blasphemous Hot Takes,7,40,33.5,75.5,1,360,251,109,75.5,33.5,13,271,143,128,Ketel Bells,14.5,113.5,271,143,128,113.5,14.5,3,1,10.5
6,287.5,167,120.5,The Novaks,7,41,23,97.5,1,287.5,167,120.5,97.5,23,4,304,179,125,All That is Wright,5,120,304,179,125,120,5,9,8,9
11,349.5,204,145.5,The West Bank Occupiers,7,42,22.5,123,1,349.5,204,145.5,123,22.5,14,261.5,152.5,109,Top Gunner: Henderson,25.5,83.5,261.5,152.5,109,83.5,25.5,5,6,4
8,304,151.5,152.5,Mt. Everest Taquito Farmers,8,43,7,145.5,1,304,151.5,152.5,145.5,7,7,322,163.5,158.5,Bibee-di-Bobbidi-Boo,16,142.5,322,163.5,158.5,142.5,16,8.5,12,3
5,306,173.5,132.5,The Traveling Secretaries,8,44,49.5,83,1,306,173.5,132.5,83,49.5,1,268.5,160,108.5,The Talmudic Tunnelers,30.5,78,268.5,160,108.5,78,30.5,7,8,7
2,315,185.5,129.5,Tucker? I hardly know her,8,45,18.5,111,1,315,185.5,129.5,111,18.5,12,374,192,182,Blasphemous Hot Takes,48,134,374,192,182,134,48,5,6,8
9,361,209.5,151.5,Book of Bob,8,46,24,127.5,1,361,209.5,151.5,127.5,24,6,304,155.5,148.5,The Novaks,27,121.5,304,155.5,148.5,121.5,27,2,1,4
13,313.5,197,116.5,Ketel Bells,8,47,14.5,102,1,313.5,197,116.5,102,14.5,11,286,189,97,The West Bank Occupiers,-1,98,286,189,97,98,-1,6,2,9
4,332,190.5,141.5,All That is Wright,8,48,21.5,120,1,332,190.5,141.5,120,21.5,14,271,178,93,Top Gunner: Henderson,12,81,271,178,93,81,12,3,4,6
7,324,233,91,Bibee-di-Bobbidi-Boo,9,49,46,45,1,324,233,91,45,46,1,444,274.5,169.5,The Talmudic Tunnelers,37,132.5,444,274.5,169.5,132.5,37,10,3.5,12
12,337.5,233,104.5,Blasphemous Hot Takes,9,50,30.5,74,1,337.5,233,104.5,74,30.5,8,358.5,204,154.5,Mt. Everest Taquito Farmers,21.5,133,358.5,204,154.5,133,21.5,5,3.5,10
6,333,200.5,132.5,The Novaks,9,51,12,120.5,1,333,200.5,132.5,120.5,12,5,328,212.5,115.5,The Traveling Secretaries,26,89.5,328,212.5,115.5,89.5,26,6,9,6
11,325.5,216.5,109,The West Bank Occupiers,9,52,3,106,1,325.5,216.5,109,106,3,2,285,155.5,129.5,Tucker? I hardly know her,6.5,123,285,155.5,129.5,123,6.5,9,6,9
14,294.5,195.5,99,Top Gunner: Henderson,9,53,44.5,54.5,1,294.5,195.5,99,54.5,44.5,9,420.5,244,176.5,Book of Bob,31.5,145,420.5,244,176.5,145,31.5,11,10,11
4,362,225,137,All That is Wright,9,54,38,99,1,362,225,137,99,38,13,328,173.5,154.5,Ketel Bells,15,139.5,328,173.5,154.5,139.5,15,3,5,5
12,336.5,179,157.5,Blasphemous Hot Takes,10,55,22.5,135,1,336.5,179,157.5,135,22.5,7,280.5,143.5,137,Bibee-di-Bobbidi-Boo,5,132,280.5,143.5,137,132,5,5,9,2
1,302.5,185.5,117,The Talmudic Tunnelers,10,56,10,107,1,302.5,185.5,117,107,10,6,311.5,237,74.5,The Novaks,9.5,65,311.5,237,74.5,65,9.5,7,7,8.5
8,360.5,235,125.5,Mt. Everest Taquito Farmers,10,57,1.5,124,1,360.5,235,125.5,124,1.5,11,301,226,75,The West Bank Occupiers,23.5,51.5,301,226,75,51.5,23.5,3,4,5
5,385,268,117,The Traveling Secretaries,10,58,25.5,91.5,1,385,268,117,91.5,25.5,14,378.5,215,163.5,Top Gunner: Henderson,45.5,118,378.5,215,163.5,118,45.5,1,1,8.5
2,274.5,155.5,119,Tucker? I hardly know her,10,59,17,102,1,274.5,155.5,119,102,17,4,302,181,121,All That is Wright,45.5,75.5,302,181,121,75.5,45.5,12,11,7
9,291.5,157.5,134,Book of Bob,10,60,45,89,1,291.5,157.5,134,89,45,13,360,252.5,107.5,Ketel Bells,11,96.5,360,252.5,107.5,96.5,11,10,10,4
7,347.5,192.5,155,Bibee-di-Bobbidi-Boo,11,61,15,140,1,347.5,192.5,155,140,15,6,346,217,129,The Novaks,5.5,123.5,346,217,129,123.5,5.5,3,10,3
11,303,176,127,The West Bank Occupiers,11,62,15.5,111.5,1,303,176,127,111.5,15.5,12,250.5,184.5,66,Blasphemous Hot Takes,0.5,65.5,250.5,184.5,66,65.5,0.5,8,12,6
14,337.5,215.5,122,Top Gunner: Henderson,11,63,24.5,97.5,1,337.5,215.5,122,97.5,24.5,1,296,193.5,102.5,The Talmudic Tunnelers,36,66.5,296,193.5,102.5,66.5,36,5,7,7
4,330.5,202,128.5,All That is Wright,11,64,48.5,80,1,330.5,202,128.5,80,48.5,8,395.5,234.5,161,Mt. Everest Taquito Farmers,24,137,395.5,234.5,161,137,24,7,8,5
13,333.5,232,101.5,Ketel Bells,11,65,32,69.5,1,333.5,232,101.5,69.5,32,5,433.5,271,162.5,The Traveling Secretaries,52,110.5,433.5,271,162.5,110.5,52,6,4,9
9,288,242.5,45.5,Book of Bob,11,66,28.5,17,1,288,242.5,45.5,17,28.5,2,300.5,216,84.5,Tucker? I hardly know her,19.5,65,300.5,216,84.5,65,19.5,11,2,12
11,324.5,210.5,114,The West Bank Occupiers,12,67,23,91,1,324.5,210.5,114,91,23,7,312,193,119,Bibee-di-Bobbidi-Boo,12,107,312,193,119,107,12,6,5,10
6,412,267.5,144.5,The Novaks,12,68,26.5,118,1,412,267.5,144.5,118,26.5,14,260,199.5,60.5,Top Gunner: Henderson,9.5,51,260,199.5,60.5,51,9.5,1,1,6
12,361,193,168,Blasphemous Hot Takes,12,69,55.5,112.5,1,361,193,168,112.5,55.5,4,363,213.5,149.5,All That is Wright,21,128.5,363,213.5,149.5,128.5,21,5,7.5,2
1,286.5,171,115.5,The Talmudic Tunnelers,12,70,11,104.5,1,286.5,171,115.5,104.5,11,13,283.5,154.5,129,Ketel Bells,25.5,103.5,283.5,154.5,129,103.5,25.5,9,10,9
8,296,144,152,Mt. Everest Taquito Farmers,12,71,12.5,139.5,1,296,144,152,139.5,12.5,9,407,228.5,178.5,Book of Bob,20,158.5,407,228.5,178.5,158.5,20,8,12,4
5,244,179.5,64.5,The Traveling Secretaries,12,72,17.5,47,1,244,179.5,64.5,47,17.5,2,396,239.5,156.5,Tucker? I hardly know her,3.5,153,396,239.5,156.5,153,3.5,12,9,11
7,248,154,94,Bibee-di-Bobbidi-Boo,13,73,14.5,79.5,NA,NA,NA,NA,NA,NA,14,245,142.5,102.5,Top Gunner: Henderson,16,86.5,NA,NA,NA,NA,NA,5,2,7
4,284,133.5,150.5,All That is Wright,13,74,-0.5,151,NA,NA,NA,NA,NA,NA,11,256,159,97,The West Bank Occupiers,17.5,79.5,NA,NA,NA,NA,NA,2,5,2
13,232.5,149,83.5,Ketel Bells,13,75,9,74.5,NA,NA,NA,NA,NA,NA,6,197,114.5,82.5,The Novaks,37.5,45,NA,NA,NA,NA,NA,7,3,8
9,268.5,130,138.5,Book of Bob,13,76,22,116.5,NA,NA,NA,NA,NA,NA,12,171.5,94.5,77,Blasphemous Hot Takes,12.5,64.5,NA,NA,NA,NA,NA,3,6,3
2,293.5,127.5,166,Tucker? I hardly know her,13,77,10,156,NA,NA,NA,NA,NA,NA,1,200,105.5,94.5,The Talmudic Tunnelers,-7.5,102,NA,NA,NA,NA,NA,1,7,1
5,162,107,55,The Traveling Secretaries,13,78,18.5,36.5,NA,NA,NA,NA,NA,NA,8,195.5,114.5,81,Mt. Everest Taquito Farmers,4,77,NA,NA,NA,NA,NA,12,10,12
4,NA,NA,NA,All That is Wright,14,79,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,Bibee-di-Bobbidi-Boo,NA,NA,NA,NA,NA,NA,NA,7,7,7
14,NA,NA,NA,Top Gunner: Henderson,14,80,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,8,8,8
11,NA,NA,NA,The West Bank Occupiers,14,81,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Book of Bob,NA,NA,NA,NA,NA,NA,NA,9,9,9
6,NA,NA,NA,The Novaks,14,82,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Tucker? I hardly know her,NA,NA,NA,NA,NA,NA,NA,10,10,10
12,NA,NA,NA,Blasphemous Hot Takes,14,83,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,11,11,11
1,NA,NA,NA,The Talmudic Tunnelers,14,84,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,12,12,12
7,NA,NA,NA,Bibee-di-Bobbidi-Boo,15,85,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,7,7,7
9,NA,NA,NA,Book of Bob,15,86,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,8,8,8
2,NA,NA,NA,Tucker? I hardly know her,15,87,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Top Gunner: Henderson,NA,NA,NA,NA,NA,NA,NA,9,9,9
5,NA,NA,NA,The Traveling Secretaries,15,88,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,10,10,10
8,NA,NA,NA,Mt. Everest Taquito Farmers,15,89,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,11,11,11
1,NA,NA,NA,The Talmudic Tunnelers,15,90,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,12,12,12
9,NA,NA,NA,Book of Bob,16,91,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,7,NA,NA,NA,Bibee-di-Bobbidi-Boo,NA,NA,NA,NA,NA,NA,NA,7,7,7
13,NA,NA,NA,Ketel Bells,16,92,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,2,NA,NA,NA,Tucker? I hardly know her,NA,NA,NA,NA,NA,NA,NA,8,8,8
4,NA,NA,NA,All That is Wright,16,93,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,9,9,9
14,NA,NA,NA,Top Gunner: Henderson,16,94,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,10,10,10
11,NA,NA,NA,The West Bank Occupiers,16,95,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,11,11,11
6,NA,NA,NA,The Novaks,16,96,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,12,12,12
7,NA,NA,NA,Bibee-di-Bobbidi-Boo,17,97,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Tucker? I hardly know her,NA,NA,NA,NA,NA,NA,NA,7,7,7
5,NA,NA,NA,The Traveling Secretaries,17,98,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Book of Bob,NA,NA,NA,NA,NA,NA,NA,8,8,8
8,NA,NA,NA,Mt. Everest Taquito Farmers,17,99,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,9,9,9
1,NA,NA,NA,The Talmudic Tunnelers,17,100,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,10,10,10
12,NA,NA,NA,Blasphemous Hot Takes,17,101,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Top Gunner: Henderson,NA,NA,NA,NA,NA,NA,NA,11,11,11
6,NA,NA,NA,The Novaks,17,102,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,12,12,12
5,NA,NA,NA,The Traveling Secretaries,18,103,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,Bibee-di-Bobbidi-Boo,NA,NA,NA,NA,NA,NA,NA,7,7,7
2,NA,NA,NA,Tucker? I hardly know her,18,104,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,8,8,8
9,NA,NA,NA,Book of Bob,18,105,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,The Talmudic Tunnelers,NA,NA,NA,NA,NA,NA,NA,9,9,9
13,NA,NA,NA,Ketel Bells,18,106,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,10,10,10
4,NA,NA,NA,All That is Wright,18,107,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,11,11,11
14,NA,NA,NA,Top Gunner: Henderson,18,108,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,12,12,12
7,NA,NA,NA,Bibee-di-Bobbidi-Boo,19,109,NA,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,Mt. Everest Taquito Farmers,NA,NA,NA,NA,NA,NA,NA,7,7,7
1,NA,NA,NA,The Talmudic Tunnelers,19,110,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,The Traveling Secretaries,NA,NA,NA,NA,NA,NA,NA,8,8,8
12,NA,NA,NA,Blasphemous Hot Takes,19,111,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,Tucker? I hardly know her,NA,NA,NA,NA,NA,NA,NA,9,9,9
6,NA,NA,NA,The Novaks,19,112,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,Book of Bob,NA,NA,NA,NA,NA,NA,NA,10,10,10
11,NA,NA,NA,The West Bank Occupiers,19,113,NA,NA,1,NA,NA,NA,NA,NA,13,NA,NA,NA,Ketel Bells,NA,NA,NA,NA,NA,NA,NA,11,11,11
14,NA,NA,NA,Top Gunner: Henderson,19,114,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,12,12,12
1,NA,NA,NA,The Talmudic Tunnelers,20,115,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,Bibee-di-Bobbidi-Boo,NA,NA,NA,NA,NA,NA,NA,7,7,7
8,NA,NA,NA,Mt. Everest Taquito Farmers,20,116,NA,NA,1,NA,NA,NA,NA,NA,12,NA,NA,NA,Blasphemous Hot Takes,NA,NA,NA,NA,NA,NA,NA,8,8,8
5,NA,NA,NA,The Traveling Secretaries,20,117,NA,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,The Novaks,NA,NA,NA,NA,NA,NA,NA,9,9,9
2,NA,NA,NA,Tucker? I hardly know her,20,118,NA,NA,1,NA,NA,NA,NA,NA,11,NA,NA,NA,The West Bank Occupiers,NA,NA,NA,NA,NA,NA,NA,10,10,10
9,NA,NA,NA,Book of Bob,20,119,NA,NA,1,NA,NA,NA,NA,NA,14,NA,NA,NA,Top Gunner: Henderson,NA,NA,NA,NA,NA,NA,NA,11,11,11
13,NA,NA,NA,Ketel Bells,20,120,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,All That is Wright,NA,NA,NA,NA,NA,NA,NA,12,12,12
