player,player_id,team_id,stint,start,end,rp_eligible,round_id,pick_id,team_from,teams_involved,trade_id,transaction_type,n_points,n_games,w_bat,w_sp,w_rp,ppg
Brady Singer,41172,7,0,1,10,FALSE,21,251,NA,NA,NA,Draft,13.5,2,0,1,0,6.75
Brandon Lowe,39961,7,0,1,41,FALSE,14,158,NA,NA,NA,Draft,103.5,30,1,0,0,3.45
Brandon Nimmo,32159,13,0,1,41,FALSE,11,122,NA,NA,NA,Draft,87,33,1,0,0,2.6363636363636362
Brandon Woodruff,37515,2,0,1,41,FALSE,8,89,NA,NA,NA,Draft,73,6,0,1,0,12.166666666666666
Brayan Bello,4720856,14,0,1,7,FALSE,NA,NA,NA,NA,NA,Free Agent,-3.5,1,0,1,0,-3.5
Brendan Donovan,41773,2,0,1,41,FALSE,13,152,NA,NA,NA,Draft,46.5,17,1,0,0,2.735294117647059
Brent Rooker,40926,12,0,1,41,FALSE,4,46,NA,NA,NA,Draft,34.5,18,1,0,0,1.9166666666666667
Brenton Doyle,42462,8,0,1,41,FALSE,16,183,NA,NA,NA,Draft,34,28,1,0,0,1.2142857142857142
Brice Turang,41179,5,0,1,41,FALSE,6,68,NA,NA,NA,Draft,112.5,29,1,0,0,3.8793103448275863
Bryan Abreu,41208,12,0,1,5,TRUE,21,243,NA,NA,NA,Draft,-2,1,0,0,1,-2
Bryan Reynolds,38980,9,0,1,41,FALSE,10,109,NA,NA,NA,Draft,109.5,35,1,0,0,3.1285714285714286
Bryan Woo,4629089,9,0,1,41,FALSE,2,13,NA,NA,NA,Draft,88,7,0,1,0,12.571428571428571
Bryce Harper,30951,4,0,1,29,FALSE,4,45,NA,NA,NA,Draft,71,24,1,0,0,2.9583333333333335
Bryce Miller,4654313,4,0,1,18,FALSE,24,285,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Bryson Stott,42417,5,0,1,26,FALSE,17,197,NA,NA,NA,Draft,18.5,15,1,0,0,1.2333333333333334
Bubba Chandler,4683325,8,0,1,41,FALSE,13,154,NA,NA,NA,Draft,52.5,6,0,1,0,8.75
Byron Buxton,32655,6,0,1,41,FALSE,9,97,NA,NA,NA,Draft,105,32,1,0,0,3.28125
CJ Abrams,42402,11,0,1,41,FALSE,10,114,NA,NA,NA,Draft,115.5,34,1,0,0,3.3970588235294117
Cade Cavalli,4308037,9,0,1,11,FALSE,NA,NA,NA,NA,NA,Free Agent,24,2,0,1,0,12
Cade Horton,4692526,4,0,1,13,FALSE,16,189,NA,NA,NA,Draft,22,2,0,1,0,11
Cade Smith,4987924,5,0,1,41,TRUE,8,92,NA,NA,NA,Draft,52,15,0,0,1,3.466666666666667
Cal Raleigh,41292,6,0,1,41,FALSE,2,24,NA,NA,NA,Draft,73.5,33,1,0,0,2.227272727272727
Caleb Durbin,5007615,5,0,1,26,FALSE,19,221,NA,NA,NA,Draft,21.5,15,1,0,0,1.4333333333333333
Cam Schlittler,5134581,11,0,1,41,FALSE,9,103,NA,NA,NA,Draft,152,7,0,1,0,21.714285714285715
Camilo Doval,41337,2,0,1,8,TRUE,24,281,NA,NA,NA,Draft,8,4,0,0,1,2
Carlos Correa,32653,14,0,1,41,FALSE,18,211,NA,NA,NA,Draft,91.5,31,1,0,0,2.9516129032258065
Carlos Estevez,34861,7,0,1,7,TRUE,23,275,NA,NA,NA,Draft,-18,1,0,0,1,-18
Carlos Rodon,33696,1,0,1,41,FALSE,16,184,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Carson Benge,4925604,4,0,1,10,FALSE,NA,NA,NA,NA,NA,Free Agent,10.5,6,1,0,0,1.75
Carter Jensen,4917812,9,0,1,23,FALSE,17,204,NA,NA,NA,Draft,28.5,15,1,0,0,1.9
Casey Mize,41167,5,0,1,41,FALSE,22,260,NA,NA,NA,Draft,91,6,0,1,0,15.166666666666666
Ceddanne Rafaela,4987382,1,0,1,41,FALSE,13,153,NA,NA,NA,Draft,50,31,1,0,0,1.6129032258064515
Cedric Mullins,35578,1,0,1,5,FALSE,19,225,NA,NA,NA,Draft,2.5,3,1,0,0,0.8333333333333334
Chandler Simpson,4679983,5,0,1,41,FALSE,18,212,NA,NA,NA,Draft,73.5,32,1,0,0,2.296875
Chase Burns,4927516,1,0,1,41,FALSE,8,88,NA,NA,NA,Draft,133.5,7,0,1,0,19.071428571428573
Chase DeLauter,4619649,4,0,1,41,FALSE,18,213,NA,NA,NA,Draft,105.5,31,1,0,0,3.403225806451613
Chris Sale,30948,13,0,1,41,FALSE,2,23,NA,NA,NA,Draft,151,7,0,1,0,21.571428571428573
Christian Walker,32758,7,0,1,41,FALSE,13,155,NA,NA,NA,Draft,120.5,35,1,0,0,3.442857142857143
Christian Yelich,31283,7,0,1,41,FALSE,12,134,NA,NA,NA,Draft,43,14,1,0,0,3.0714285714285716
Clay Holmes,32827,13,0,1,6,FALSE,NA,NA,NA,NA,NA,Free Agent,11.5,1,0,1,0,11.5
Cody Bellinger,33912,14,0,1,41,FALSE,6,67,NA,NA,NA,Draft,112,33,1,0,0,3.393939393939394
Cody Ponce,34999,2,0,1,6,FALSE,18,209,NA,NA,NA,Draft,5,1,0,1,0,5
Cole Ragans,41054,13,0,1,41,FALSE,3,26,NA,NA,NA,Draft,78.5,7,0,1,0,11.214285714285714
Colson Montgomery,4872685,8,0,1,41,FALSE,23,274,NA,NA,NA,Draft,92,34,1,0,0,2.7058823529411766
Colton Cowser,4416990,14,0,1,7,FALSE,25,294,NA,NA,NA,Draft,8.5,4,1,0,0,2.125
Connelly Early,4863321,4,0,1,41,FALSE,NA,NA,NA,NA,NA,Free Agent,64,6,0,1,0,10.666666666666666
Corbin Carroll,42404,2,0,1,41,FALSE,2,17,NA,NA,NA,Draft,97,31,1,0,0,3.129032258064516
Corey Seager,32691,2,0,1,41,FALSE,5,56,NA,NA,NA,Draft,83,33,1,0,0,2.515151515151515
Cristopher Sanchez,42359,5,0,1,41,FALSE,2,20,NA,NA,NA,Draft,110.5,7,0,1,0,15.785714285714286
Daniel Palencia,4875225,1,0,1,24,TRUE,22,256,NA,NA,NA,Draft,19,5,0,0,1,3.8
Dansby Swanson,34895,7,0,1,41,FALSE,16,182,NA,NA,NA,Draft,90.5,28,1,0,0,3.232142857142857
Daulton Varsho,40963,2,0,1,41,FALSE,14,161,NA,NA,NA,Draft,72.5,31,1,0,0,2.338709677419355
David Bednar,38303,9,0,1,41,TRUE,11,132,NA,NA,NA,Draft,52,14,0,0,1,3.7142857142857144
Daylen Lile,4917889,9,0,1,20,FALSE,16,181,NA,NA,NA,Draft,35,16,1,0,0,2.1875
Dennis Santana,39801,8,0,1,41,TRUE,24,279,NA,NA,NA,Draft,36.5,15,0,0,1,2.433333333333333
Devin Williams,33224,8,0,1,41,TRUE,20,231,NA,NA,NA,Draft,20,12,0,0,1,1.6666666666666667
Drake Baldwin,4810190,1,0,1,41,FALSE,14,160,NA,NA,NA,Draft,131,35,1,0,0,3.742857142857143
Drew Rasmussen,42584,5,0,1,41,FALSE,12,140,NA,NA,NA,Draft,64,5,0,1,0,12.8
Dustin May,40937,2,0,1,11,FALSE,21,248,NA,NA,NA,Draft,-7,1,0,1,0,-7
Dylan Cease,34943,1,0,1,41,FALSE,5,57,NA,NA,NA,Draft,111.5,7,0,1,0,15.928571428571429
Dylan Crews,4719511,5,0,1,6,FALSE,15,173,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Edward Cabrera,40944,9,0,1,41,FALSE,14,157,NA,NA,NA,Draft,77.5,5,0,1,0,15.5
Edwin Diaz,35394,8,0,1,41,TRUE,10,111,NA,NA,NA,Draft,11.5,7,0,0,1,1.6428571428571428
Elly De La Cruz,4917694,8,0,1,41,FALSE,2,15,NA,NA,NA,Draft,119.5,34,1,0,0,3.514705882352941
Emilio Pagan,33403,12,0,1,34,TRUE,22,262,NA,NA,NA,Draft,35.5,12,0,0,1,2.9583333333333335
Emmet Sheehan,4417806,5,0,1,26,FALSE,10,116,NA,NA,NA,Draft,13.5,3,0,1,0,4.5
Ernie Clement,41287,12,0,1,14,FALSE,17,195,NA,NA,NA,Draft,20,11,1,0,0,1.8181818181818181
Eugenio Suarez,32367,6,0,1,41,FALSE,8,96,NA,NA,NA,Draft,39.5,24,1,0,0,1.6458333333333333
Eury Perez,4917854,8,0,1,41,FALSE,8,87,NA,NA,NA,Draft,77.5,7,0,1,0,11.071428571428571
Evan Carter,4917921,5,0,1,41,FALSE,25,293,NA,NA,NA,Draft,59.5,34,1,0,0,1.75
Ezequiel Tovar,4905919,13,0,1,33,FALSE,18,215,NA,NA,NA,Draft,32,27,1,0,0,1.1851851851851851
Fernando Tatis Jr.,35983,7,0,1,41,FALSE,2,14,NA,NA,NA,Draft,68,32,1,0,0,2.125
Framber Valdez,36581,12,0,1,26,FALSE,5,51,NA,NA,NA,Draft,75.5,5,0,1,0,15.1
Francisco Lindor,32129,4,0,1,41,FALSE,3,28,NA,NA,NA,Draft,52,24,1,0,0,2.1666666666666665
Freddie Freeman,30193,13,0,1,41,FALSE,4,47,NA,NA,NA,Draft,77.5,31,1,0,0,2.5
Freddy Peralta,39825,5,0,1,41,FALSE,5,53,NA,NA,NA,Draft,97.5,7,0,1,0,13.928571428571429
Garrett Cleavinger,36429,4,0,1,8,TRUE,25,291,NA,NA,NA,Draft,5,3,0,0,1,1.6666666666666667
Garrett Crochet,4297835,8,0,1,41,FALSE,1,10,NA,NA,NA,Draft,58.5,6,0,1,0,9.75
Garrett Whitlock,39674,7,0,1,10,TRUE,24,278,NA,NA,NA,Draft,12,3,0,0,1,4
Gavin Williams,4345076,6,0,1,41,FALSE,10,120,NA,NA,NA,Draft,139,7,0,1,0,19.857142857142858
George Kirby,42406,11,0,1,41,FALSE,5,55,NA,NA,NA,Draft,118.5,7,0,1,0,16.928571428571427
George Springer,32078,2,0,1,41,FALSE,6,65,NA,NA,NA,Draft,36,18,1,0,0,2
Geraldo Perdomo,41355,7,0,1,41,FALSE,6,62,NA,NA,NA,Draft,70.5,30,1,0,0,2.35
Gerrit Cole,32081,13,0,1,41,FALSE,16,191,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Giancarlo Stanton,30583,1,0,1,35,FALSE,18,208,NA,NA,NA,Draft,50.5,24,1,0,0,2.1041666666666665
Gleyber Torres,33804,13,0,1,41,FALSE,10,119,NA,NA,NA,Draft,79.5,32,1,0,0,2.484375
Grayson Rodriguez,41196,6,0,1,8,FALSE,17,193,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Griffin Jax,42604,1,0,1,32,TRUE,20,232,NA,NA,NA,Draft,7,11,0,0,1,0.6363636363636364
Gunnar Henderson,42507,14,0,1,41,FALSE,2,19,NA,NA,NA,Draft,96,33,1,0,0,2.909090909090909
Harrison Bader,35062,11,0,1,4,FALSE,NA,NA,NA,NA,NA,Free Agent,-1.5,2,1,0,0,-0.75
Heliot Ramos,39642,7,0,1,18,FALSE,18,206,NA,NA,NA,Draft,17.5,14,1,0,0,1.25
Hunter Brown,4717803,7,0,1,41,FALSE,3,35,NA,NA,NA,Draft,44,2,0,1,0,22
Hunter Goodman,4416591,8,0,1,41,FALSE,9,106,NA,NA,NA,Draft,85,32,1,0,0,2.65625
Hunter Greene,39635,2,0,1,41,FALSE,16,185,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Ian Happ,34945,7,0,1,41,FALSE,9,107,NA,NA,NA,Draft,105.5,32,1,0,0,3.296875
Isaac Paredes,39706,6,0,1,41,FALSE,12,144,NA,NA,NA,Draft,77.5,27,1,0,0,2.8703703703703702
Ivan Herrera,41889,9,0,1,41,FALSE,20,229,NA,NA,NA,Draft,104,34,1,0,0,3.0588235294117645
JJ Wetherholt,4941056,9,0,1,41,FALSE,18,205,NA,NA,NA,Draft,97,33,1,0,0,2.9393939393939394
Jac Caglianone,4926296,6,0,1,29,FALSE,15,169,NA,NA,NA,Draft,25,16,1,0,0,1.5625
Jack Flaherty,33837,14,0,1,14,FALSE,14,163,NA,NA,NA,Draft,6.5,2,0,1,0,3.25
Jack Leiter,4622181,8,0,1,30,FALSE,18,207,NA,NA,NA,Draft,50,5,0,1,0,10
Jackson Chourio,4917869,5,0,1,41,FALSE,3,29,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Jackson Holliday,5080633,6,0,1,35,FALSE,14,168,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Jackson Merrill,4872691,6,0,1,41,FALSE,4,48,NA,NA,NA,Draft,74,31,1,0,0,2.3870967741935485
Jacob Misiorowski,5080761,8,0,1,41,FALSE,11,130,NA,NA,NA,Draft,89,5,0,1,0,17.8
Jacob Wilson,4719300,6,0,1,41,FALSE,11,121,NA,NA,NA,Draft,81,33,1,0,0,2.4545454545454546
Jacob deGrom,32796,13,0,1,41,FALSE,5,50,NA,NA,NA,Draft,102.5,6,0,1,0,17.083333333333332
Jake Burger,39882,9,0,1,18,FALSE,24,277,NA,NA,NA,Draft,23.5,12,1,0,0,1.9583333333333333
Jake Cronenworth,36364,12,0,1,4,FALSE,20,238,NA,NA,NA,Draft,4.5,3,1,0,0,1.5
Jakob Marsee,4866735,8,0,1,41,FALSE,15,178,NA,NA,NA,Draft,73.5,33,1,0,0,2.227272727272727
James Wood,4918256,8,0,1,41,FALSE,6,63,NA,NA,NA,Draft,133,35,1,0,0,3.8
Jarren Duran,41610,12,0,1,41,FALSE,6,70,NA,NA,NA,Draft,68.5,29,1,0,0,2.3620689655172415
Jazz Chisholm Jr.,41433,8,0,1,41,FALSE,3,34,NA,NA,NA,Draft,67,33,1,0,0,2.0303030303030303
Jeff Hoffman,33841,2,0,1,41,TRUE,22,257,NA,NA,NA,Draft,36,16,0,0,1,2.25
Jeff McNeil,33900,14,0,1,11,FALSE,20,235,NA,NA,NA,Draft,2.5,7,1,0,0,0.35714285714285715
Jeremiah Estrada,41014,4,0,1,17,TRUE,23,268,NA,NA,NA,Draft,17,7,0,0,1,2.4285714285714284
Jeremy Pena,41273,4,0,1,41,FALSE,14,165,NA,NA,NA,Draft,20,10,1,0,0,2
Jesus Luzardo,39667,9,0,1,41,FALSE,4,37,NA,NA,NA,Draft,92,7,0,1,0,13.142857142857142
Jhoan Duran,41109,14,0,1,41,TRUE,19,222,NA,NA,NA,Draft,35.5,7,0,0,1,5.071428571428571
Jo Adell,40854,9,0,1,18,FALSE,12,133,NA,NA,NA,Draft,27,15,1,0,0,1.8
Joe Musgrove,34848,14,0,1,41,FALSE,15,174,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Joe Ryan,42450,8,0,1,41,FALSE,5,58,NA,NA,NA,Draft,102.5,8,0,1,0,12.8125
Joey Cantillo,42488,1,0,1,38,TRUE,25,297,NA,NA,NA,Draft,52.5,5,0,1,0,10.5
Jonathan Aranda,40810,9,0,1,41,FALSE,15,180,NA,NA,NA,Draft,99,32,1,0,0,3.09375
Jonathan India,41171,9,0,1,4,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,2,1,0,0,-0.25
Jordan Lawlar,4872649,4,0,1,8,FALSE,22,261,NA,NA,NA,Draft,1,3,1,0,0,0.3333333333333333
Jordan Westburg,4298641,8,0,1,7,FALSE,25,298,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Jorge Polanco,32525,13,0,1,35,FALSE,19,218,NA,NA,NA,Draft,4.5,4,1,0,0,1.125
Jose Altuve,31662,11,0,1,41,FALSE,3,31,NA,NA,NA,Draft,76.5,32,1,0,0,2.390625
Jose Caballero,42135,2,0,1,8,FALSE,25,296,NA,NA,NA,Draft,2,4,1,0,0,0.5
Jose Ferrer,5119607,11,0,1,24,TRUE,24,282,NA,NA,NA,Draft,10.5,10,0,0,1,1.05
Jose Ramirez,32801,11,0,1,41,FALSE,1,7,NA,NA,NA,Draft,111.5,35,1,0,0,3.1857142857142855
Jose Soriano,40973,6,0,1,41,FALSE,16,192,NA,NA,NA,Draft,157,7,0,1,0,22.428571428571427
Josh Hader,32760,5,0,1,41,TRUE,23,269,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Josh Naylor,35066,8,0,1,41,FALSE,7,82,NA,NA,NA,Draft,63.5,32,1,0,0,1.984375
Juan Soto,36969,4,0,1,41,FALSE,1,3,NA,NA,NA,Draft,57.5,19,1,0,0,3.026315789473684
Julio Rodriguez,41044,6,0,1,41,FALSE,3,25,NA,NA,NA,Draft,84.5,35,1,0,0,2.414285714285714
Jung Hoo Lee,5134621,11,0,1,13,FALSE,16,186,NA,NA,NA,Draft,14,10,1,0,0,1.4
Junior Caminero,4905921,11,0,1,41,FALSE,2,18,NA,NA,NA,Draft,88.5,32,1,0,0,2.765625
Justin Steele,41022,9,0,1,29,FALSE,21,252,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Kazuma Okamoto,5134636,2,0,1,41,FALSE,15,176,NA,NA,NA,Draft,56.5,26,1,0,0,2.173076923076923
Kenley Jansen,29630,2,0,1,41,TRUE,23,272,NA,NA,NA,Draft,22,10,0,0,1,2.2
Kerry Carpenter,42714,4,0,1,23,FALSE,17,196,NA,NA,NA,Draft,27.5,15,1,0,0,1.8333333333333333
Ketel Marte,32512,9,0,1,41,FALSE,1,12,NA,NA,NA,Draft,65,31,1,0,0,2.096774193548387
Kevin Gausman,32667,11,0,1,41,FALSE,6,66,NA,NA,NA,Draft,115.5,7,0,1,0,16.5
Kevin McGonigle,5149072,6,0,1,41,FALSE,21,241,NA,NA,NA,Draft,112,34,1,0,0,3.2941176470588234
Kodai Senga,4142421,2,0,1,30,FALSE,17,200,NA,NA,NA,Draft,17,4,0,1,0,4.25
Konnor Griffin,5218285,7,0,1,41,FALSE,20,230,NA,NA,NA,Draft,65.5,26,1,0,0,2.519230769230769
Kris Bubic,41201,6,0,1,41,FALSE,13,145,NA,NA,NA,Draft,117.5,7,0,1,0,16.785714285714285
Kyle Bradish,4311625,6,0,1,29,FALSE,6,72,NA,NA,NA,Draft,48,5,0,1,0,9.6
Kyle Manzardo,4917927,7,0,1,5,FALSE,22,254,NA,NA,NA,Draft,-2.5,3,1,0,0,-0.8333333333333334
Kyle Schwarber,33712,12,0,1,41,FALSE,2,22,NA,NA,NA,Draft,112,34,1,0,0,3.2941176470588234
Kyle Stowers,42796,8,0,1,41,FALSE,12,135,NA,NA,NA,Draft,9.5,10,1,0,0,0.95
Kyle Tucker,34967,2,0,1,41,FALSE,1,8,NA,NA,NA,Draft,93.5,33,1,0,0,2.8333333333333335
Lawrence Butler,4917919,12,0,1,33,FALSE,15,171,NA,NA,NA,Draft,23,19,1,0,0,1.2105263157894737
Logan Gilbert,41221,9,0,1,41,FALSE,3,36,NA,NA,NA,Draft,55,6,0,1,0,9.166666666666666
Logan Webb,41216,12,0,1,41,FALSE,3,27,NA,NA,NA,Draft,99.5,7,0,1,0,14.214285714285714
Lourdes Gurriel Jr.,36040,11,0,1,24,FALSE,20,234,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Luis Arraez,39572,12,0,1,41,FALSE,12,142,NA,NA,NA,Draft,79,33,1,0,0,2.393939393939394
Luis Castillo,35124,12,0,1,41,FALSE,8,94,NA,NA,NA,Draft,40,7,0,1,0,5.714285714285714
Luis Garcia Jr.,40459,2,0,1,41,FALSE,20,233,NA,NA,NA,Draft,60.5,32,1,0,0,1.890625
Luis Robert Jr.,39631,14,0,1,41,FALSE,13,150,NA,NA,NA,Draft,48.5,24,1,0,0,2.0208333333333335
Luke Keaschall,4977664,4,0,1,41,FALSE,11,124,NA,NA,NA,Draft,71,34,1,0,0,2.088235294117647
MacKenzie Gore,39636,14,0,1,41,FALSE,11,126,NA,NA,NA,Draft,79.5,7,0,1,0,11.357142857142858
Maikel Garcia,4905884,9,0,1,41,FALSE,8,85,NA,NA,NA,Draft,87,32,1,0,0,2.71875
Manny Machado,31097,7,0,1,41,FALSE,4,38,NA,NA,NA,Draft,83,31,1,0,0,2.6774193548387095
Marcell Ozuna,31668,11,0,1,9,FALSE,21,247,NA,NA,NA,Draft,3,5,1,0,0,0.6
Marcus Semien,32146,12,0,1,41,FALSE,9,99,NA,NA,NA,Draft,42.5,30,1,0,0,1.4166666666666667
Mason Miller,4730225,5,0,1,41,TRUE,4,44,NA,NA,NA,Draft,100.5,16,0,0,1,6.28125
Masyn Winn,4683365,12,0,1,4,FALSE,23,267,NA,NA,NA,Draft,2.5,1,1,0,0,2.5
Matt Brash,4894467,4,0,1,19,TRUE,25,292,NA,NA,NA,Draft,17.5,6,0,0,1,2.9166666666666665
Matt Chapman,33857,2,0,1,41,FALSE,9,104,NA,NA,NA,Draft,59.5,34,1,0,0,1.75
Matt McLain,4422899,8,0,1,41,FALSE,19,226,NA,NA,NA,Draft,17,15,1,0,0,1.1333333333333333
Matt Olson,32767,1,0,1,41,FALSE,4,40,NA,NA,NA,Draft,151.5,35,1,0,0,4.328571428571428
Matt Vierling,41636,13,0,1,3,FALSE,24,287,NA,NA,NA,Draft,0,1,1,0,0,0
Matthew Boyd,34401,2,0,1,41,FALSE,12,137,NA,NA,NA,Draft,49,5,0,1,0,9.8
Max Fried,32685,4,0,1,41,FALSE,5,52,NA,NA,NA,Draft,164.5,8,0,1,0,20.5625
Max Meyer,4345164,6,0,1,5,FALSE,NA,NA,NA,NA,NA,Free Agent,8,1,0,1,0,8
Max Muncy,33303,12,0,1,41,FALSE,18,214,NA,NA,NA,Draft,102.5,30,1,0,0,3.4166666666666665
Merrill Kelly,32968,12,0,1,28,FALSE,16,190,NA,NA,NA,Draft,-1.5,2,0,1,0,-0.75
Michael Busch,42415,4,0,1,41,FALSE,10,117,NA,NA,NA,Draft,75.5,32,1,0,0,2.359375
Michael Harris II,42470,1,0,1,41,FALSE,11,129,NA,NA,NA,Draft,91.5,32,1,0,0,2.859375
Michael King,40429,14,0,1,41,FALSE,10,115,NA,NA,NA,Draft,109,7,0,1,0,15.571428571428571
Michael Wacha,32640,7,0,1,41,FALSE,NA,NA,NA,NA,NA,Free Agent,104.5,6,0,1,0,17.416666666666668
Mickey Moniak,36181,1,0,1,3,FALSE,21,249,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Miguel Vargas,42453,6,0,1,4,FALSE,20,240,NA,NA,NA,Draft,-0.5,1,1,0,0,-0.5
Mike Burrows,4918155,1,0,1,15,FALSE,24,280,NA,NA,NA,Draft,17.5,3,0,1,0,5.833333333333333
Mike Trout,30836,2,0,1,41,FALSE,11,128,NA,NA,NA,Draft,138,34,1,0,0,4.0588235294117645
Mike Yastrzemski,33341,11,0,1,9,FALSE,19,223,NA,NA,NA,Draft,13.5,5,1,0,0,2.7
Mitch Keller,33722,7,0,1,41,FALSE,17,203,NA,NA,NA,Draft,115,7,0,1,0,16.428571428571427
Mookie Betts,33039,1,0,1,41,FALSE,3,33,NA,NA,NA,Draft,25.5,8,1,0,0,3.1875
Munetaka Murakami,4872595,1,0,1,41,FALSE,15,177,NA,NA,NA,Draft,116,33,1,0,0,3.515151515151515
Nathan Eovaldi,31174,4,0,1,41,FALSE,7,76,NA,NA,NA,Draft,80.5,7,0,1,0,11.5
Nick Kurtz,4966637,2,0,1,41,FALSE,3,32,NA,NA,NA,Draft,97,33,1,0,0,2.9393939393939394
Nick Lodolo,42433,1,0,1,41,FALSE,10,112,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Nick Martinez,33372,11,0,1,41,TRUE,22,258,NA,NA,NA,Draft,92.5,5,0,1,0,18.5
Nick Pivetta,36071,11,0,1,41,FALSE,7,79,NA,NA,NA,Draft,28,3,0,1,0,9.333333333333334
Nico Hoerner,41219,11,0,1,41,FALSE,4,42,NA,NA,NA,Draft,120,33,1,0,0,3.6363636363636362
Noah Cameron,4417208,4,0,1,1,FALSE,20,237,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Noelvi Marte,41307,8,0,1,27,FALSE,14,159,NA,NA,NA,Draft,3,11,1,0,0,0.2727272727272727
Nolan Arenado,31261,13,0,1,41,FALSE,20,239,NA,NA,NA,Draft,61.5,27,1,0,0,2.2777777777777777
Nolan McLean,4433874,4,0,1,41,FALSE,9,100,NA,NA,NA,Draft,126.5,7,0,1,0,18.071428571428573
Nolan Schanuel,4739755,6,0,1,41,FALSE,18,216,NA,NA,NA,Draft,39.5,21,1,0,0,1.880952380952381
Oneil Cruz,39712,5,0,1,41,FALSE,11,125,NA,NA,NA,Draft,118,33,1,0,0,3.5757575757575757
Otto Lopez,41917,6,0,1,10,FALSE,19,217,NA,NA,NA,Draft,4,3,1,0,0,1.3333333333333333
Ozzie Albies,33783,6,0,1,41,FALSE,5,54,NA,NA,NA,Draft,122.5,35,1,0,0,3.5
Paul Goldschmidt,31027,11,0,1,1,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Paul Skenes,4719507,6,0,1,41,FALSE,1,6,NA,NA,NA,Draft,105,7,0,1,0,15
Pete Alonso,37498,14,0,1,41,FALSE,3,30,NA,NA,NA,Draft,86.5,34,1,0,0,2.5441176470588234
