player,player_id,team_id,stint,start,end,rp_eligible,round_id,pick_id,team_from,teams_involved,trade_id,transaction_type,n_points,n_games,w_bat,w_sp,w_rp,ppg
David Peterson,40921,2,3,32,32,FALSE,NA,NA,NA,NA,NA,Free Agent,11.5,1,0,1,0,11.5
Landen Roupp,4345404,4,1,32,44,TRUE,NA,NA,NA,NA,NA,Free Agent,24.5,3,0,1,0,8.166666666666666
Martin Perez,31098,11,1,32,33,FALSE,NA,NA,NA,NA,NA,Free Agent,-5,1,0,1,0,-5
Mitch Keller,33722,1,1,32,34,FALSE,NA,NA,NA,NA,NA,Free Agent,8,1,0,1,0,8
Ryan O'Hearn,35183,7,1,32,85,FALSE,NA,NA,NA,NA,NA,Free Agent,107,40,1,0,0,2.675
Brendon Little,39645,13,0,33,33,TRUE,NA,NA,NA,NA,NA,Free Agent,4,1,0,0,1,4
Cam Smith,5080766,1,2,33,38,FALSE,NA,NA,NA,NA,NA,Free Agent,2,1,1,0,0,2
Chandler Simpson,4679983,2,0,33,56,FALSE,NA,NA,NA,NA,NA,Free Agent,36,19,1,0,0,1.894736842105263
Kirby Yates,32623,11,2,33,33,TRUE,NA,NA,NA,NA,NA,Free Agent,-8,1,0,0,1,-8
Luis Severino,33263,6,1,33,39,FALSE,NA,NA,NA,NA,NA,Free Agent,42,2,0,1,0,21
Yennier Cano,35536,6,1,33,34,TRUE,NA,NA,NA,NA,NA,Free Agent,5,1,0,0,1,5
Austin Hays,36928,11,0,34,59,FALSE,NA,NA,NA,NA,NA,Free Agent,30,8,1,0,0,3.75
Easton Lucas,4993411,2,1,34,34,TRUE,NA,NA,NA,NA,NA,Free Agent,-10.5,1,0,1,0,-10.5
Fernando Cruz,34068,5,0,34,62,TRUE,NA,NA,NA,NA,NA,Free Agent,43.5,11,0,0,1,3.9545454545454546
Giancarlo Stanton,30583,11,0,34,47,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Jeffrey Springs,35397,11,2,34,34,FALSE,NA,NA,NA,NA,NA,Free Agent,-6,1,0,1,0,-6
Luis Garcia Jr.,40459,13,1,34,34,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,1,1,0,0,0.5
Matthew Boyd,34401,11,1,34,85,FALSE,NA,NA,NA,NA,NA,Free Agent,133.5,8,0,1,0,16.6875
Max Muncy,33303,6,1,34,37,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,3,1,0,0,-0.3333333333333333
Ronny Simon,4912412,11,0,34,36,FALSE,NA,NA,NA,NA,NA,Free Agent,2,1,1,0,0,2
Ryan Pressly,33072,13,1,34,34,TRUE,NA,NA,NA,NA,NA,Free Agent,4,1,0,0,1,4
Andrew Benintendi,34986,13,1,35,37,FALSE,NA,NA,NA,NA,NA,Free Agent,9,3,1,0,0,3
Gabriel Arias,40344,6,0,35,35,FALSE,NA,NA,NA,NA,NA,Free Agent,0,1,1,0,0,0
Gavin Lux,40423,2,0,35,36,FALSE,NA,NA,NA,NA,NA,Free Agent,5.5,1,1,0,0,5.5
Jake Irvin,41290,11,0,35,65,FALSE,NA,NA,NA,NA,NA,Free Agent,38,4,0,1,0,9.5
Liam Hendriks,31755,1,0,35,36,TRUE,NA,NA,NA,NA,NA,Free Agent,3,1,0,0,1,3
Luke Keaschall,4977664,4,0,35,35,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Mickey Moniak,36181,9,0,35,41,FALSE,NA,NA,NA,NA,NA,Free Agent,1,4,1,0,0,0.25
Tony Santillan,40950,13,1,35,40,TRUE,25,300,NA,NA,NA,Free Agent,5,3,0,0,1,1.6666666666666667
Agustin Ramirez,5132014,9,0,36,85,FALSE,NA,NA,NA,NA,NA,Free Agent,87.5,37,1,0,0,2.364864864864865
David Festa,5124114,4,0,36,37,FALSE,NA,NA,NA,NA,NA,Free Agent,8.5,1,0,1,0,8.5
Eric Wagaman,4987650,14,0,36,45,FALSE,NA,NA,NA,NA,NA,Free Agent,11.5,8,1,0,0,1.4375
Garrett Whitlock,39674,12,2,36,44,TRUE,NA,NA,NA,NA,NA,Free Agent,5,3,0,0,1,1.6666666666666667
Jack Dreyer,5136082,7,0,36,46,TRUE,NA,NA,NA,NA,NA,Free Agent,-12,2,0,0.3333333333333333,0.6666666666666667,-6
Nick Kurtz,4966637,4,0,36,45,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,3,1,0,0,-0.16666666666666666
Tyler Anderson,32151,8,0,36,66,FALSE,NA,NA,NA,NA,NA,Free Agent,64,4,0,1,0,16
Yimi Garcia,32888,6,0,36,37,TRUE,NA,NA,NA,NA,NA,Free Agent,2,1,0,0,1,2
JP Sears,39818,11,2,37,37,FALSE,NA,NA,NA,NA,NA,Free Agent,10.5,1,0,1,0,10.5
Kirby Yates,32623,1,3,37,46,TRUE,NA,NA,NA,NA,NA,Free Agent,12.5,4,0,0,1,3.125
Noelvi Marte,41307,2,0,37,64,FALSE,NA,NA,NA,NA,NA,Free Agent,28,10,1,0,0,2.8
Caleb Durbin,5007615,4,0,38,48,FALSE,NA,NA,NA,NA,NA,Free Agent,16.5,10,1,0,0,1.65
Hunter Goodman,4416591,6,1,38,48,FALSE,NA,NA,NA,NA,NA,Free Agent,38,12,1,0,0,3.1666666666666665
Luke Keaschall,4977664,12,1,38,39,FALSE,NA,NA,NA,NA,NA,Free Agent,2.5,2,1,0,0,1.25
Ryan McMahon,33247,6,1,38,38,FALSE,NA,NA,NA,NA,NA,Free Agent,0,2,1,0,0,0
Victor Scott II,4807220,7,2,38,85,FALSE,NA,NA,NA,NA,NA,Free Agent,57,38,1,0,0,1.5
Chad Patrick,5131708,11,0,39,40,FALSE,NA,NA,NA,NA,NA,Free Agent,7,1,0,1,0,7
Colin Rea,33950,2,0,39,39,FALSE,NA,NA,NA,NA,NA,Free Agent,18,1,0,1,0,18
Gavin Lux,40423,5,1,39,85,FALSE,NA,NA,NA,NA,NA,Free Agent,56.5,34,1,0,0,1.661764705882353
Hayden Birdsong,5197166,12,1,39,58,TRUE,NA,NA,NA,NA,NA,Free Agent,20,5,0,0,1,4
Hunter Gaddis,4187661,6,0,39,45,TRUE,NA,NA,NA,NA,NA,Free Agent,8.5,3,0,0,1,2.8333333333333335
Justin Verlander,6341,1,1,39,50,FALSE,NA,NA,NA,NA,NA,Free Agent,45.5,3,0,1,0,15.166666666666666
Walker Buehler,39251,13,1,39,47,FALSE,NA,NA,NA,NA,NA,Free Agent,12.5,1,0,1,0,12.5
Grant Holmes,33840,1,1,40,40,TRUE,NA,NA,NA,NA,NA,Free Agent,2.5,1,0,1,0,2.5
Jackson Holliday,5080633,12,2,40,40,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,2,1,0,0,1.75
Jose Quintana,32106,2,1,40,44,FALSE,NA,NA,NA,NA,NA,Free Agent,12.5,1,0,1,0,12.5
Logan Allen,4683350,11,0,40,45,FALSE,NA,NA,NA,NA,NA,Free Agent,-9.5,1,0,1,0,-9.5
Porter Hodge,5185133,4,1,40,42,TRUE,NA,NA,NA,NA,NA,Free Agent,2.5,1,0,0,1,2.5
Tommy Kahnle,31867,6,1,40,42,TRUE,NA,NA,NA,NA,NA,Free Agent,3.5,1,0,0,1,3.5
Tyler Rogers,34026,9,0,40,46,TRUE,NA,NA,NA,NA,NA,Free Agent,-0.5,3,0,0,1,-0.16666666666666666
Tylor Megill,3332018,4,1,40,54,FALSE,NA,NA,NA,NA,NA,Free Agent,30.5,2,0,1,0,15.25
Brayan Bello,4720856,1,0,41,41,FALSE,NA,NA,NA,NA,NA,Free Agent,13.5,1,0,1,0,13.5
Camilo Doval,41337,11,0,41,85,TRUE,NA,NA,NA,NA,NA,Free Agent,79,18,0,0,1,4.388888888888889
Devin Williams,33224,1,1,41,85,TRUE,NA,NA,NA,NA,NA,Free Agent,67,17,0,0,1,3.9411764705882355
Erick Fedde,33793,8,1,41,55,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,2,0,1,0,-0.25
Jordan Beck,4619460,8,0,41,85,FALSE,NA,NA,NA,NA,NA,Free Agent,88.5,39,1,0,0,2.269230769230769
Tim Tawa,4345192,12,0,41,41,FALSE,NA,NA,NA,NA,NA,Free Agent,0,1,1,0,0,0
Yimi Garcia,32888,13,1,41,56,TRUE,NA,NA,NA,NA,NA,Free Agent,0,5,0,0,1,0
Andy Pages,42468,12,0,42,85,FALSE,NA,NA,NA,NA,NA,Free Agent,119,37,1,0,0,3.2162162162162162
Brady Singer,41172,9,1,42,49,FALSE,NA,NA,NA,NA,NA,Free Agent,25,2,0,1,0,12.5
J.P. Crawford,33210,9,0,42,69,FALSE,NA,NA,NA,NA,NA,Free Agent,40,21,1,0,0,1.9047619047619047
Luis Severino,33263,1,2,42,46,FALSE,NA,NA,NA,NA,NA,Free Agent,8.5,1,0,1,0,8.5
Max Kepler,31870,9,0,42,67,FALSE,NA,NA,NA,NA,NA,Free Agent,40.5,21,1,0,0,1.9285714285714286
JP Sears,39818,14,3,43,65,FALSE,NA,NA,NA,NA,NA,Free Agent,30,2,0,1,0,15
Josh Bell,32517,6,1,43,43,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,1,1,0,0,0.5
Lourdes Gurriel Jr.,36040,7,2,43,85,FALSE,NA,NA,NA,NA,NA,Free Agent,106,35,1,0,0,3.0285714285714285
Reed Garrett,36526,4,0,43,48,TRUE,NA,NA,NA,NA,NA,Free Agent,8.5,2,0,0,1,4.25
Reese Olson,4734319,4,1,43,85,FALSE,22,254,NA,NA,NA,Free Agent,62.5,4,0,1,0,15.625
Trevor Larnach,41205,5,1,43,48,FALSE,NA,NA,NA,NA,NA,Free Agent,7,6,1,0,0,1.1666666666666667
Ty France,35591,7,0,43,59,FALSE,NA,NA,NA,NA,NA,Free Agent,21.5,14,1,0,0,1.5357142857142858
Nolan Gorman,41174,6,2,44,44,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,2,1,0,0,1.75
Sandy Alcantara,35241,6,1,44,49,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,0,1,0,0
Alex Verdugo,33786,2,0,45,47,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,2,1,0,0,0.25
Daulton Varsho,40963,4,0,45,47,FALSE,NA,NA,NA,NA,NA,Free Agent,7,3,1,0,0,2.3333333333333335
Emilio Pagan,33403,12,0,45,62,TRUE,NA,NA,NA,NA,NA,Free Agent,28,8,0,0,1,3.5
Eury Perez,4917854,12,0,45,47,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Kameron Misner,42416,13,1,45,48,FALSE,NA,NA,NA,NA,NA,Free Agent,1.5,1,1,0,0,1.5
Ke'Bryan Hayes,35020,6,3,45,47,FALSE,NA,NA,NA,NA,NA,Free Agent,2,3,1,0,0,0.6666666666666666
Luis Garcia Jr.,40459,4,2,45,56,FALSE,13,155,NA,NA,NA,Free Agent,14.5,9,1,0,0,1.6111111111111112
Eli White,39963,9,0,46,49,FALSE,NA,NA,NA,NA,NA,Free Agent,5,4,1,0,0,1.25
Gabriel Arias,40344,7,1,46,53,FALSE,NA,NA,NA,NA,NA,Free Agent,17,7,1,0,0,2.4285714285714284
Gunnar Hoglund,4414154,11,0,46,76,FALSE,NA,NA,NA,NA,NA,Free Agent,35,6,0,1,0,5.833333333333333
Jack Leiter,4622181,11,1,46,51,TRUE,NA,NA,NA,NA,NA,Free Agent,-6,1,0,1,0,-6
Max Muncy,33303,6,2,46,55,FALSE,NA,NA,NA,NA,NA,Free Agent,14,10,1,0,0,1.4
Mitch Keller,33722,14,2,46,47,FALSE,NA,NA,NA,NA,NA,Free Agent,1,1,0,1,0,1
Pete Fairbanks,42180,6,1,46,73,TRUE,NA,NA,NA,NA,NA,Free Agent,40.5,11,0,0,1,3.6818181818181817
Willi Castro,34230,4,1,46,47,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Gavin Sheets,40700,14,1,47,48,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,1,0,0,0
Jameson Taillon,31258,1,0,47,54,FALSE,NA,NA,NA,NA,NA,Free Agent,17,2,0,1,0,8.5
Jordan Hicks,37909,9,1,47,47,TRUE,NA,NA,NA,NA,NA,Free Agent,12,1,0,1,0,12
Justin Sterner,4307467,7,0,47,47,TRUE,NA,NA,NA,NA,NA,Free Agent,6,1,0,0,1,6
Kyle Leahy,5006093,14,0,47,85,TRUE,NA,NA,NA,NA,NA,Free Agent,28,11,0,0,1,2.5454545454545454
Rhys Hoskins,35291,6,2,47,48,FALSE,NA,NA,NA,NA,NA,Free Agent,5.5,2,1,0,0,2.75
Tommy Kahnle,31867,1,2,47,85,TRUE,NA,NA,NA,NA,NA,Free Agent,60,15,0,0,1,4
Bowden Francis,4734325,4,1,48,48,TRUE,NA,NA,NA,NA,NA,Free Agent,0.5,1,0,1,0,0.5
Coby Mayo,4683371,14,0,48,52,FALSE,NA,NA,NA,NA,NA,Free Agent,-2.5,3,1,0,0,-0.8333333333333334
Cody Bellinger,33912,6,1,48,85,FALSE,NA,NA,9,6 9,2,Trade,113.5,29,1,0,0,3.913793103448276
Dylan Moore,40593,9,1,48,65,FALSE,NA,NA,NA,NA,NA,Free Agent,19,13,1,0,0,1.4615384615384615
Jesse Winker,32833,4,0,48,48,FALSE,NA,NA,NA,NA,NA,Free Agent,3,1,1,0,0,3
Josh Smith,42884,11,0,48,48,FALSE,NA,NA,NA,NA,NA,Free Agent,9,1,1,0,0,9
Kenley Jansen,29630,6,1,48,55,TRUE,NA,NA,9,6 9,2,Trade,0,1,0,0,1,0
Luke Weaver,33770,9,1,48,85,TRUE,NA,NA,6,6 9,2,Trade,38,11,0,0,1,3.4545454545454546
Michael Lorenzen,33252,7,1,48,48,FALSE,NA,NA,NA,NA,NA,Free Agent,1.5,1,0,1,0,1.5
Mike Yastrzemski,33341,2,1,48,80,FALSE,NA,NA,NA,NA,NA,Free Agent,36.5,26,1,0,0,1.4038461538461537
Nick Kurtz,4966637,12,1,48,59,FALSE,NA,NA,NA,NA,NA,Free Agent,18.5,8,1,0,0,2.3125
Ryan Jeffers,41587,13,1,48,48,FALSE,NA,NA,NA,NA,NA,Free Agent,4,1,1,0,0,4
Steven Matz,33106,13,0,48,76,TRUE,NA,NA,NA,NA,NA,Free Agent,11,6,0,0,1,1.8333333333333333
Alec Burleson,4345070,13,1,49,51,FALSE,NA,NA,NA,NA,NA,Free Agent,9.5,2,1,0,0,4.75
Alex Call,38994,14,1,49,52,FALSE,NA,NA,NA,NA,NA,Free Agent,9.5,2,1,0,0,4.75
Alex Verdugo,33786,6,1,49,62,FALSE,NA,NA,NA,NA,NA,Free Agent,23.5,13,1,0,0,1.8076923076923077
Chase Meidroth,5136929,4,1,49,50,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,2,1,0,0,-0.5
Dane Myers,40048,4,1,49,55,FALSE,NA,NA,NA,NA,NA,Free Agent,7,5,1,0,0,1.4
Eric Wagaman,4987650,13,1,49,50,FALSE,NA,NA,NA,NA,NA,Free Agent,2,1,1,0,0,2
Hayden Wesneski,42996,5,1,49,52,TRUE,NA,NA,NA,NA,NA,Free Agent,1,1,0,1,0,1
Jackson Holliday,5080633,4,3,49,53,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,2,1,0,0,0.25
Jake Meyers,40719,14,0,49,61,FALSE,NA,NA,NA,NA,NA,Free Agent,19.5,11,1,0,0,1.7727272727272727
Javier Baez,32127,1,0,49,83,FALSE,NA,NA,NA,NA,NA,Free Agent,51,26,1,0,0,1.9615384615384615
Jose Alvarado,36063,4,2,49,62,TRUE,NA,NA,6,4 6,3,Trade,16.5,4,0,0,1,4.125
Josh Naylor,35066,6,1,49,85,FALSE,NA,NA,4,4 6,3,Trade,89.5,30,1,0,0,2.9833333333333334
Justin Sterner,4307467,7,1,49,54,TRUE,NA,NA,NA,NA,NA,Free Agent,-6,3,0,0,1,-2
Lucas Erceg,36618,9,2,49,76,TRUE,NA,NA,NA,NA,NA,Free Agent,21.5,8,0,0,1,2.6875
Luis Ortiz,5101355,6,0,49,50,TRUE,NA,NA,NA,NA,NA,Free Agent,3.5,1,0,1,0,3.5
Reed Garrett,36526,6,1,49,49,TRUE,NA,NA,4,4 6,3,Trade,5,1,0,0,1,5
Spencer Schwellenbach,4424862,4,1,49,85,FALSE,NA,NA,6,4 6,3,Trade,123,6,0,1,0,20.5
Tony Gonsolin,38958,6,0,49,68,FALSE,NA,NA,NA,NA,NA,Free Agent,14,2,0,1,0,7
Tyler Stephenson,34975,11,0,49,53,FALSE,NA,NA,NA,NA,NA,Free Agent,1,2,1,0,0,0.5
Brenton Doyle,42462,9,1,50,55,FALSE,NA,NA,NA,NA,NA,Free Agent,4,6,1,0,0,0.6666666666666666
Colin Rea,33950,2,1,50,51,FALSE,NA,NA,NA,NA,NA,Free Agent,2,1,0,1,0,2
Hunter Goodman,4416591,6,2,50,85,FALSE,NA,NA,NA,NA,NA,Free Agent,73,31,1,0,0,2.3548387096774195
Lucas Giolito,32697,6,0,50,51,FALSE,NA,NA,NA,NA,NA,Free Agent,-10,1,0,1,0,-10
Michael Wacha,32640,9,1,50,69,FALSE,NA,NA,NA,NA,NA,Free Agent,41.5,3,0,1,0,13.833333333333334
Alex Vesia,42622,13,2,51,68,TRUE,NA,NA,NA,NA,NA,Free Agent,12.5,6,0,0,1,2.0833333333333335
Daniel Schneemann,42001,11,0,51,51,FALSE,NA,NA,NA,NA,NA,Free Agent,2,1,1,0,0,2
Garrett Whitlock,39674,6,3,51,57,TRUE,NA,NA,NA,NA,NA,Free Agent,-1.5,3,0,0,1,-0.5
Rhys Hoskins,35291,4,3,51,85,FALSE,NA,NA,NA,NA,NA,Free Agent,70.5,29,1,0,0,2.4310344827586206
Trey Sweeney,4414687,1,0,51,54,FALSE,NA,NA,NA,NA,NA,Free Agent,8,2,1,0,0,4
Andrew Abbott,4414528,9,1,52,85,FALSE,NA,NA,NA,NA,NA,Free Agent,74,4,0,1,0,18.5
Brayan Bello,4720856,11,1,52,52,FALSE,NA,NA,NA,NA,NA,Free Agent,8.5,1,0,1,0,8.5
Colt Keith,4683384,1,1,52,52,FALSE,NA,NA,NA,NA,NA,Free Agent,8,2,1,0,0,4
Kirby Yates,32623,12,4,52,55,TRUE,NA,NA,NA,NA,NA,Free Agent,1,1,0,0,1,1
Kyren Paris,42536,13,1,52,57,FALSE,NA,NA,NA,NA,NA,Free Agent,-3.5,5,1,0,0,-0.7
Quinn Priester,42449,2,0,52,52,TRUE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Ryan McMahon,33247,11,2,52,79,FALSE,NA,NA,NA,NA,NA,Free Agent,34,24,1,0,0,1.4166666666666667
Sandy Alcantara,35241,6,2,52,67,FALSE,NA,NA,NA,NA,NA,Free Agent,17.5,3,0,1,0,5.833333333333333
Ben Casparius,4326800,2,2,53,55,TRUE,NA,NA,NA,NA,NA,Free Agent,1,1,0,0,1,1
Harrison Bader,35062,11,3,53,55,FALSE,NA,NA,NA,NA,NA,Free Agent,8.5,3,1,0,0,2.8333333333333335
Ivan Herrera,41889,14,0,53,85,FALSE,NA,NA,NA,NA,NA,Free Agent,76,27,1,0,0,2.814814814814815
Jose Quintana,32106,2,2,53,53,FALSE,NA,NA,NA,NA,NA,Free Agent,11,1,0,1,0,11
Josh Smith,42884,14,1,53,68,FALSE,NA,NA,NA,NA,NA,Free Agent,12.5,12,1,0,0,1.0416666666666667
Luis Severino,33263,1,3,53,55,FALSE,NA,NA,NA,NA,NA,Free Agent,-13,1,0,1,0,-13
Sal Frelick,4417795,5,2,53,85,FALSE,NA,NA,NA,NA,NA,Free Agent,69.5,29,1,0,0,2.396551724137931
Zack Littell,36052,2,1,53,53,FALSE,NA,NA,NA,NA,NA,Free Agent,17.5,1,0,1,0,17.5
AJ Smith-Shawver,4917640,2,1,54,73,FALSE,NA,NA,NA,NA,NA,Free Agent,29,4,0,1,0,7.25
Brady Singer,41172,7,2,54,54,FALSE,NA,NA,NA,NA,NA,Free Agent,-15.5,1,0,1,0,-15.5
Brandon Pfaadt,4721302,7,1,54,76,FALSE,NA,NA,NA,NA,NA,Free Agent,0,4,0,1,0,0
Jasson Dominguez,42401,2,1,54,85,FALSE,NA,NA,NA,NA,NA,Free Agent,27,15,1,0,0,1.8
Shane Smith,5201814,4,1,54,60,TRUE,NA,NA,NA,NA,NA,Free Agent,25,1,0,1,0,25
Chad Patrick,5131708,9,1,55,55,FALSE,NA,NA,NA,NA,NA,Free Agent,6,1,0,1,0,6
Daniel Schneemann,42001,4,1,55,58,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,4,1,0,0,0.125
Huascar Brazoban,4916509,7,0,55,85,TRUE,NA,NA,NA,NA,NA,Free Agent,27.5,10,0,0,1,2.75
Jackson Holliday,5080633,1,4,55,56,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,1,0,0,0
Jake Bird,3459223,7,0,55,60,TRUE,NA,NA,NA,NA,NA,Free Agent,1,1,0,0,1,1
Ronel Blanco,41829,1,1,55,66,FALSE,NA,NA,NA,NA,NA,Free Agent,53,2,0,1,0,26.5
Addison Barger,4997589,9,0,56,57,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,1,1,0,0,-1
Ben Brown,41516,6,1,56,57,TRUE,NA,NA,NA,NA,NA,Free Agent,13,1,0,1,0,13
Colt Keith,4683384,4,2,56,57,FALSE,NA,NA,NA,NA,NA,Free Agent,2,1,1,0,0,2
David Peterson,40921,2,4,56,56,FALSE,NA,NA,NA,NA,NA,Free Agent,19.5,1,0,1,0,19.5
Gabriel Arias,40344,5,2,56,58,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,3,1,0,0,1.1666666666666667
Gavin Sheets,40700,1,2,56,56,FALSE,NA,NA,NA,NA,NA,Free Agent,1,1,1,0,0,1
Griffin Canning,41065,9,0,56,64,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,0,1,0,0
Jake Burger,39882,6,1,56,85,FALSE,13,151,NA,NA,NA,Free Agent,64,25,1,0,0,2.56
Jeremiah Estrada,41014,12,2,56,57,TRUE,NA,NA,NA,NA,NA,Free Agent,0.5,2,0,0,1,0.25
Stephen Kolek,5190073,8,0,56,77,TRUE,NA,NA,NA,NA,NA,Free Agent,0.5,2,0,1,0,0.25
Tony Santillan,40950,5,2,56,70,TRUE,NA,NA,NA,NA,NA,Free Agent,2.5,6,0,0,1,0.4166666666666667
Trevor Larnach,41205,11,2,56,85,FALSE,NA,NA,NA,NA,NA,Free Agent,50,21,1,0,0,2.380952380952381
Will Vest,41606,6,0,56,85,TRUE,NA,NA,NA,NA,NA,Free Agent,60,13,0,0,1,4.615384615384615
Yoan Moncada,33984,8,0,56,77,FALSE,NA,NA,NA,NA,NA,Free Agent,40,16,1,0,0,2.5
Bryan Abreu,41208,2,1,57,62,TRUE,NA,NA,NA,NA,NA,Free Agent,10.5,3,0,0,1,3.5
Eury Perez,4917854,2,1,57,85,FALSE,25,291,NA,NA,NA,Free Agent,1,1,0,1,0,1
Harrison Bader,35062,8,4,57,85,FALSE,NA,NA,NA,NA,NA,Free Agent,27.5,17,1,0,0,1.6176470588235294
Jameson Taillon,31258,1,1,57,59,FALSE,NA,NA,NA,NA,NA,Free Agent,20,1,0,1,0,20
Jordan Lawlar,4872649,2,0,57,59,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,2,1,0,0,-0.5
Logan Henderson,4917878,4,0,57,58,FALSE,NA,NA,NA,NA,NA,Free Agent,13.5,1,0,1,0,13.5
Nolan Schanuel,4739755,13,2,57,85,FALSE,NA,NA,NA,NA,NA,Free Agent,64.5,23,1,0,0,2.8043478260869565
Will Warren,5132011,1,1,57,81,FALSE,NA,NA,NA,NA,NA,Free Agent,40.5,5,0,1,0,8.1
Brenton Doyle,42462,13,2,58,83,FALSE,NA,NA,NA,NA,NA,Free Agent,28,21,1,0,0,1.3333333333333333
Gavin Sheets,40700,9,3,58,62,FALSE,NA,NA,NA,NA,NA,Free Agent,6,4,1,0,0,1.5
Griffin Jax,42604,12,2,58,68,TRUE,NA,NA,NA,NA,NA,Free Agent,27.5,5,0,0,1,5.5
Hunter Dobbins,4415836,11,0,58,60,FALSE,NA,NA,NA,NA,NA,Free Agent,0,1,0,1,0,0
Jonathan India,41171,4,1,58,65,FALSE,NA,NA,NA,NA,NA,Free Agent,4,5,1,0,0,0.8
Jordan Romano,36380,6,2,58,81,TRUE,NA,NA,NA,NA,NA,Free Agent,36,10,0,0,1,3.6
Nick Martinez,33372,6,1,58,76,TRUE,NA,NA,NA,NA,NA,Free Agent,61,3,0,1,0,20.333333333333332
Dalton Rushing,4619839,14,0,59,64,FALSE,NA,NA,NA,NA,NA,Free Agent,10.5,3,1,0,0,3.5
Daulton Varsho,40963,4,1,59,75,FALSE,NA,NA,NA,NA,NA,Free Agent,37,13,1,0,0,2.8461538461538463
Jackson Holliday,5080633,5,5,59,70,FALSE,NA,NA,NA,NA,NA,Free Agent,36.5,11,1,0,0,3.3181818181818183
Justin Verlander,6341,5,2,59,62,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,1,0,1,0,3.5
Max Muncy,33303,12,3,59,62,FALSE,15,170,NA,NA,NA,Free Agent,18.5,3,1,0,0,6.166666666666667
Willi Castro,34230,4,2,59,59,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,1,1,0,0,3.5
Andrew Heaney,32672,1,2,60,65,FALSE,NA,NA,NA,NA,NA,Free Agent,22,2,0,1,0,11
Cade Horton,4692526,13,0,60,61,FALSE,NA,NA,NA,NA,NA,Free Agent,4,1,0,1,0,4
Hyeseong Kim,5134614,12,0,60,65,FALSE,NA,NA,NA,NA,NA,Free Agent,1,3,1,0,0,0.3333333333333333
J.T. Realmuto,32177,12,1,60,76,FALSE,NA,NA,NA,NA,NA,Free Agent,16.5,13,1,0,0,1.2692307692307692
Josh Lowe,40557,7,1,60,85,FALSE,18,213,NA,NA,NA,Free Agent,50,21,1,0,0,2.380952380952381
Miguel Andujar,33743,11,0,60,66,FALSE,NA,NA,NA,NA,NA,Free Agent,7.5,5,1,0,0,1.5
Tylor Megill,3332018,2,2,60,60,FALSE,NA,NA,NA,NA,NA,Free Agent,-2.5,1,0,1,0,-2.5
Zebby Matthews,4791597,4,0,60,62,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,1,0,1,0,-0.5
Clayton Kershaw,28963,11,0,61,61,FALSE,NA,NA,NA,NA,NA,Free Agent,-2.5,1,0,1,0,-2.5
Drew Rasmussen,42584,4,1,61,62,TRUE,NA,NA,NA,NA,NA,Free Agent,24,1,0,1,0,24
Grant Holmes,33840,7,2,61,61,TRUE,NA,NA,NA,NA,NA,Free Agent,19,1,0,1,0,19
Landen Roupp,4345404,2,2,61,61,TRUE,NA,NA,NA,NA,NA,Free Agent,22,1,0,1,0,22
Austin Hays,36928,14,1,62,85,FALSE,NA,NA,NA,NA,NA,Free Agent,30,10,1,0,0,3
Cade Smith,4987924,7,2,62,85,TRUE,NA,NA,NA,NA,NA,Free Agent,33,8,0,0,1,4.125
Colin Rea,33950,13,2,62,63,FALSE,NA,NA,NA,NA,NA,Free Agent,12,1,0,1,0,12
Mick Abel,4718970,2,0,62,62,FALSE,NA,NA,NA,NA,NA,Free Agent,27,1,0,1,0,27
Will Benson,39216,11,0,62,85,FALSE,NA,NA,NA,NA,NA,Free Agent,25,12,1,0,0,2.0833333333333335
Ezequiel Tovar,4905919,2,1,63,71,FALSE,NA,NA,NA,NA,NA,Free Agent,21,7,1,0,0,3
Jack Leiter,4622181,5,2,63,70,TRUE,NA,NA,NA,NA,NA,Free Agent,5.5,1,0,1,0,5.5
