team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Springer Bell,All That is Wright,0,7,0,8,8,0,0.5261952939572877,0.49812692435459077
Springer Bell,All That is Wright,1,6,25,7,8,-1,0.6242228120684832,0.6421428174377527
Springer Bell,All That is Wright,2,5,-13.5,7,6,1,0.4862889621626584,0.46313302416168034
Springer Bell,All That is Wright,3,4,2,5,5,0,0.5171022186130505,0.5227509783954523
Springer Bell,All That is Wright,4,3,-6.5,5,5,0,0.43496309191484905,0.4187736943612324
Springer Bell,All That is Wright,5,2,-60,5,1,4,0.23845749724662316,0.1913669520992046
Springer Bell,All That is Wright,6,1,-50,4,1,3,0.2054733425752818,0.29153378326520285
Springer Bell,All That is Wright,7,0,6,0,0,0,1,0.5715517494543229
Framber Valdez Oil Spill,The West Bank Occupiers,0,7,0,8,8,0,0.6621904410907868,0.49812692435459077
Framber Valdez Oil Spill,The West Bank Occupiers,1,6,2.5,8,7,1,0.6520896651587862,0.6166623722722026
Framber Valdez Oil Spill,The West Bank Occupiers,2,5,59,6,6,0,0.9113678239197504,0.9478465429996303
Framber Valdez Oil Spill,The West Bank Occupiers,3,4,77.5,5,5,0,0.9598440379960975,0.9783671950616638
Framber Valdez Oil Spill,The West Bank Occupiers,4,3,55,3,4,-1,0.779626271961787,0.8523797881536616
Framber Valdez Oil Spill,The West Bank Occupiers,5,2,5.5,1,2,-1,0.40429749095148226,0.4563646814706478
Framber Valdez Oil Spill,The West Bank Occupiers,6,1,19.5,0,2,-2,0.4739209327019982,0.5040174376637666
Framber Valdez Oil Spill,The West Bank Occupiers,7,0,-12.5,0,0,0,0,0.34898881925987413
Of Bryce and Men,The Novaks,0,7,0,8,8,0,0.44338924217645476,0.49812692435459077
Of Bryce and Men,The Novaks,1,6,-11.5,7,7,0,0.37455015165827077,0.360266565443148
Of Bryce and Men,The Novaks,2,5,-17,6,5,1,0.4045340018156192,0.4294615768805252
Of Bryce and Men,The Novaks,3,4,27.5,4,5,-1,0.6373812439654876,0.6642004264467006
Of Bryce and Men,The Novaks,4,3,49,2,4,-2,0.6955663388568617,0.7523015467318181
Of Bryce and Men,The Novaks,5,2,46.5,2,3,-1,0.8164658415349171,0.805691547406453
Of Bryce and Men,The Novaks,6,1,13.5,1,1,0,0.7227727501578695,0.658761930063393
Of Bryce and Men,The Novaks,7,0,16,0,0,0,1,0.6858914479301792
Freedom of the Pressly,All Walshed Up,0,7,0,8,8,0,0.4778644698078343,0.49812692435459077
Freedom of the Pressly,All Walshed Up,1,6,15,8,8,0,0.5783814319939924,0.6751784726835849
Freedom of the Pressly,All Walshed Up,2,5,51,6,6,0,0.8502368397319902,0.9245450232449117
Freedom of the Pressly,All Walshed Up,3,4,26,4,3,1,0.8012116358509744,0.8006951440528453
Freedom of the Pressly,All Walshed Up,4,3,13.5,4,3,1,0.7132378702458176,0.7117329265159533
Freedom of the Pressly,All Walshed Up,5,2,42.5,2,2,0,0.8826175207509606,0.8896223404463164
Freedom of the Pressly,All Walshed Up,6,1,37,1,1,0,0.9002219310277447,0.8600676142667713
Freedom of the Pressly,All Walshed Up,7,0,42,0,0,0,1,0.8871795229067738
Yosemite Yeshivas,The Traveling Secretaries,0,7,0,8,8,0,0.4122719844336829,0.49812692435459077
Yosemite Yeshivas,The Traveling Secretaries,1,6,26,6,7,-1,0.550500192448273,0.6510445585090651
Yosemite Yeshivas,The Traveling Secretaries,2,5,5.5,6,5,1,0.55262190877737,0.6438799887568454
Yosemite Yeshivas,The Traveling Secretaries,3,4,-13,5,4,1,0.4841939322065224,0.46797817543690895
Yosemite Yeshivas,The Traveling Secretaries,4,3,-40,5,3,2,0.32018210798902685,0.31079995187140375
Yosemite Yeshivas,The Traveling Secretaries,5,2,-8,5,2,3,0.65637348842451,0.6543051576529454
Yosemite Yeshivas,The Traveling Secretaries,6,1,-25.5,3,1,2,0.36820850755552614,0.4364638720266089
Yosemite Yeshivas,The Traveling Secretaries,7,0,-5.5,1,0,1,0,0.5408673162793173
Mt. Everest Taquito Farmers,Blasphemous Hot Takes,0,7,0,8,8,0,0.383758529518961,0.49812692435459077
Mt. Everest Taquito Farmers,Blasphemous Hot Takes,1,6,-3,8,8,0,0.3800290964840776,0.4612451308960349
Mt. Everest Taquito Farmers,Blasphemous Hot Takes,2,5,-38,7,5,2,0.2746922025522604,0.32700086108893867
Mt. Everest Taquito Farmers,Blasphemous Hot Takes,3,4,-26,5,4,1,0.3702759264453911,0.34647607731057334
Mt. Everest Taquito Farmers,Blasphemous Hot Takes,4,3,4.5,4,4,0,0.546691572883398,0.5533624302281469
Mt. Everest Taquito Farmers,Blasphemous Hot Takes,5,2,-12,3,3,0,0.37153115862667085,0.3546074924492645
Mt. Everest Taquito Farmers,Blasphemous Hot Takes,6,1,-29,2,0,2,0.3965397775122042,0.4046619534287912
Mt. Everest Taquito Farmers,Blasphemous Hot Takes,7,0,14.5,0,0,0,1,0.6697515098827493
