team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
All Walshed Up,The Novaks,0,7,0,8,8,0,0.4427327147715007,0.49812692435459077
All Walshed Up,The Novaks,1,6,-35.5,8,7,1,0.28006855051281243,0.2680466672063959
All Walshed Up,The Novaks,2,5,-47,6,6,0,0.1309028160203212,0.08918458800947339
All Walshed Up,The Novaks,3,4,-71,5,4,1,0.10836995151221673,0.08415776027142606
All Walshed Up,The Novaks,4,3,-49,3,4,-1,0.08927219382231265,0.09127649025643018
All Walshed Up,The Novaks,5,2,-32.5,1,3,-2,0.08333204850251351,0.12854962705353395
All Walshed Up,The Novaks,6,1,-24.5,1,2,-1,0.10285850459984658,0.20690241583791247
All Walshed Up,The Novaks,7,0,-55.5,0,0,0,0,0.06051114831543702
The Traveling Secretaries,The West Bank Occupiers,0,7,0,8,8,0,0.4757105588392277,0.49812692435459077
The Traveling Secretaries,The West Bank Occupiers,1,6,-13,7,8,-1,0.3467576398699128,0.28993648998371935
The Traveling Secretaries,The West Bank Occupiers,2,5,-22.5,5,4,1,0.3820165174534151,0.3779512729894263
The Traveling Secretaries,The West Bank Occupiers,3,4,-25,4,3,1,0.4198751115873648,0.3553466320411331
The Traveling Secretaries,The West Bank Occupiers,4,3,-10,3,3,0,0.3942818622456277,0.3774729871085706
The Traveling Secretaries,The West Bank Occupiers,5,2,-13.5,3,2,1,0.48349804107984495,0.46313302416168034
The Traveling Secretaries,The West Bank Occupiers,6,1,22.5,2,1,1,0.8806774018718462,0.7780489319617196
The Traveling Secretaries,The West Bank Occupiers,7,0,23,0,0,0,1,0.7550884399229456
Blasphemous Hot Takes,All That is Wright,0,7,0,8,8,0,0.41411277009816,0.49812692435459077
Blasphemous Hot Takes,All That is Wright,1,6,60.5,6,7,-1,0.8032631237520897,0.8773588335584218
Blasphemous Hot Takes,All That is Wright,2,5,114,5,7,-2,0.9700785636868517,0.9713439941239558
Blasphemous Hot Takes,All That is Wright,3,4,29,5,4,1,0.8045637768641046,0.8186879963352931
Blasphemous Hot Takes,All That is Wright,4,3,-6,5,2,3,0.6741703319547964,0.6705519199363353
Blasphemous Hot Takes,All That is Wright,5,2,-8.5,5,2,3,0.65415860617409,0.6501847010975006
Blasphemous Hot Takes,All That is Wright,6,1,-19,1,0,1,0.38349235910444995,0.41048980189440804
Blasphemous Hot Takes,All That is Wright,7,0,3.5,0,0,0,1,0.5411532287804826
Springer Bell,Mt. Everest Taquito Farmers,0,7,0,8,8,0,0.6989544405484583,0.49812692435459077
Springer Bell,Mt. Everest Taquito Farmers,1,6,24.5,6,8,-2,0.7137509383147227,0.5502395815577442
Springer Bell,Mt. Everest Taquito Farmers,2,5,59,5,6,-1,0.9001874618467804,0.8709312343285062
Springer Bell,Mt. Everest Taquito Farmers,3,4,17,5,4,1,0.7115557560697044,0.7388746188952751
Springer Bell,Mt. Everest Taquito Farmers,4,3,59.5,3,3,0,0.9266921197424453,0.9490512187531195
Springer Bell,Mt. Everest Taquito Farmers,5,2,59.5,2,2,0,0.9495492472065141,0.9490512187531195
Springer Bell,Mt. Everest Taquito Farmers,6,1,98.5,0,2,-2,0.9830259387009909,0.9501714723561486
Springer Bell,Mt. Everest Taquito Farmers,7,0,96,0,2,-2,1,0.9455904817895869
Framber Valdez Oil Spill,Yosemite Yeshivas,0,7,0,8,8,0,0.7144991706311884,0.49812692435459077
Framber Valdez Oil Spill,Yosemite Yeshivas,1,6,-35,7,7,0,0.3831910060661876,0.1502965325205741
Framber Valdez Oil Spill,Yosemite Yeshivas,2,5,-51,7,6,1,0.29262993730831005,0.16683532783030744
Framber Valdez Oil Spill,Yosemite Yeshivas,3,4,-32,6,5,1,0.33166369810337126,0.2956199355241804
Framber Valdez Oil Spill,Yosemite Yeshivas,4,3,3,4,3,1,0.6435557633351037,0.6212550549262504
Framber Valdez Oil Spill,Yosemite Yeshivas,5,2,20.5,2,2,0,0.7376325750303488,0.7315967178154871
Framber Valdez Oil Spill,Yosemite Yeshivas,6,1,41.5,0,1,-1,0.8349667376982322,0.7733752277323205
Framber Valdez Oil Spill,Yosemite Yeshivas,7,0,31,0,1,-1,1,0.6939006937694997
Of Bryce and Men,Freedom of the Pressly,0,7,0,8,8,0,0.5352018261392294,0.49812692435459077
Of Bryce and Men,Freedom of the Pressly,1,6,21.5,6,8,-2,0.5228255543240887,0.522559063200644
Of Bryce and Men,Freedom of the Pressly,2,5,-3,5,6,-1,0.431863064834914,0.376103139268564
Of Bryce and Men,Freedom of the Pressly,3,4,-45,4,4,0,0.1484982011060634,0.09752142297263874
Of Bryce and Men,Freedom of the Pressly,4,3,-64,3,3,0,0.0598129975888117,0.04064502720683012
Of Bryce and Men,Freedom of the Pressly,5,2,-12.5,2,3,-1,0.27089430261122976,0.29396295024823327
Of Bryce and Men,Freedom of the Pressly,6,1,-23.5,2,1,1,0.3162138157167262,0.36883929096787216
Of Bryce and Men,Freedom of the Pressly,7,0,-17,0,0,0,0,0.3004312806649172
