team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
The Novaks,Freedom of the Pressly,0,14,0,16,16,0,0.5233597586159512,0.49812692435459077
The Novaks,Freedom of the Pressly,1,13,-8.5,15,16,-1,0.4521043323793383,0.3273080703210687
The Novaks,Freedom of the Pressly,2,12,-9.5,12,15,-3,0.389413848957648,0.2161337904196487
The Novaks,Freedom of the Pressly,3,11,-77.5,11,13,-2,0.09113679465579483,0.027015384879087063
The Novaks,Freedom of the Pressly,4,10,-64.5,11,12,-1,0.13737294534151642,0.052055649921540714
The Novaks,Freedom of the Pressly,5,9,-71,11,10,1,0.13277753498732964,0.08415776027142606
The Novaks,Freedom of the Pressly,6,8,-72,10,8,2,0.1545971697296555,0.12025729106160764
The Novaks,Freedom of the Pressly,7,7,-60.5,8,8,0,0.11624367119129714,0.047929579081943376
The Novaks,Freedom of the Pressly,8,6,-64.5,8,8,0,0.10541790602124565,0.03969504820887413
The Novaks,Freedom of the Pressly,9,5,-51,6,7,-1,0.12804670004126534,0.08501641293749727
The Novaks,Freedom of the Pressly,10,4,-43,5,6,-1,0.12626645202142947,0.11260489795123298
The Novaks,Freedom of the Pressly,11,3,-27,4,5,-1,0.23083697898432662,0.19137634551748864
The Novaks,Freedom of the Pressly,12,2,7.5,2,3,-1,0.4488158358871459,0.4757509763000485
The Novaks,Freedom of the Pressly,13,1,16,0,3,-3,0.3661548147953727,0.4099544338172563
The Novaks,Freedom of the Pressly,14,0,-22,0,0,0,0,0.25130905035865175
Framber Valdez Oil Spill,All Walshed Up,0,14,0,16,16,0,0.5969982989943916,0.49812692435459077
Framber Valdez Oil Spill,All Walshed Up,1,13,28,15,15,0,0.7408648186974145,0.7977572351954465
Framber Valdez Oil Spill,All Walshed Up,2,12,-37,14,13,1,0.3661671675886148,0.25674130402278544
Framber Valdez Oil Spill,All Walshed Up,3,11,-21,12,12,0,0.44688181762480494,0.2606942596328136
Framber Valdez Oil Spill,All Walshed Up,4,10,15.5,10,11,-1,0.6033747982704151,0.553441202503198
Framber Valdez Oil Spill,All Walshed Up,5,9,17.5,10,11,-1,0.6258215842031281,0.5726077245587308
Framber Valdez Oil Spill,All Walshed Up,6,8,32.5,8,10,-2,0.684827222315447,0.6221181844074355
Framber Valdez Oil Spill,All Walshed Up,7,7,-20.5,7,8,-1,0.39582379392822664,0.23363998194734642
Framber Valdez Oil Spill,All Walshed Up,8,6,-3.5,7,8,-1,0.4881032008812184,0.3715436552392218
Framber Valdez Oil Spill,All Walshed Up,9,5,-26.5,6,6,0,0.35105039209214844,0.21191831082542725
Framber Valdez Oil Spill,All Walshed Up,10,4,-32,5,5,0,0.2304259890006921,0.17016780062861303
Framber Valdez Oil Spill,All Walshed Up,11,3,-35,4,5,-1,0.15375184450565488,0.14770087768727097
Framber Valdez Oil Spill,All Walshed Up,12,2,-95.5,3,4,-1,0.009981567498596819,0.016148431198010092
Framber Valdez Oil Spill,All Walshed Up,13,1,-70.5,0,2,-2,0.011041257169828587,0.03475140612678537
Framber Valdez Oil Spill,All Walshed Up,14,0,-103,0,0,0,0,0.006161295920175922
Of Bryce and Men,Blasphemous Hot Takes,0,14,0,16,16,0,0.5871227162809692,0.49812692435459077
Of Bryce and Men,Blasphemous Hot Takes,1,13,6.5,15,14,1,0.6522764479455156,0.6527594503446434
Of Bryce and Men,Blasphemous Hot Takes,2,12,10,15,14,1,0.6555929157360607,0.6829805241148742
Of Bryce and Men,Blasphemous Hot Takes,3,11,1,14,12,2,0.6425209065792845,0.6754491431106554
Of Bryce and Men,Blasphemous Hot Takes,4,10,-5.5,11,12,-1,0.49432866781662627,0.3535400733208021
Of Bryce and Men,Blasphemous Hot Takes,5,9,-10,11,12,-1,0.4597989050538296,0.31457398732053954
Of Bryce and Men,Blasphemous Hot Takes,6,8,18,9,11,-2,0.5863165994947884,0.4901011687843666
Of Bryce and Men,Blasphemous Hot Takes,7,7,13.5,9,10,-1,0.5912365202652051,0.5341144822769535
Of Bryce and Men,Blasphemous Hot Takes,8,6,-6,9,9,0,0.5081348983401239,0.4247827966780367
Of Bryce and Men,Blasphemous Hot Takes,9,5,-9.5,8,8,0,0.48195333091325526,0.38328025777672553
Of Bryce and Men,Blasphemous Hot Takes,10,4,10,6,7,-1,0.5110083119137153,0.5000801166211886
Of Bryce and Men,Blasphemous Hot Takes,11,3,19.5,3,7,-4,0.4358319583958417,0.5303845720619109
Of Bryce and Men,Blasphemous Hot Takes,12,2,61,0,6,-6,0.694044044680509,0.8107484731431451
Of Bryce and Men,Blasphemous Hot Takes,13,1,61.5,0,5,-5,0.8717689580873047,0.8132007455604247
